site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p90	p95	p99
09134000	ALL	19361001	20111128	13572	21.83	35.24	1.00	340.00	1.70	2.30	2.80	3.10	3.40	3.80	4.20	4.50	5.00	5.60	6.70	8.40	11.00	15.00	19.00	23.00	28.00	59.00	102.00	172.27
09134000	0101	19370101	20110101	37	3.64	1.38	1.50	8.50		1.68	1.98	2.40	2.50	2.65	2.84	3.00	3.02	3.31	3.40	3.50	3.60	4.01	4.28	4.50	4.80	5.32	6.07	
09134000	0102	19370102	20110102	37	3.54	1.26	1.60	7.00		1.69	1.96	2.17	2.46	2.60	2.70	2.90	3.00	3.40	3.40	3.50	3.58	3.70	4.20	4.55	4.74	5.32	5.92	
09134000	0103	19370103	20110103	37	3.74	1.57	1.50	8.40		1.77	1.88	2.00	2.50	2.60	2.84	2.93	3.10	3.31	3.50	3.50	3.76	4.08	4.54	4.85	4.94	5.86	7.59	
09134000	0104	19370104	20110104	37	3.75	1.63	1.40	8.00		1.49	1.98	2.14	2.44	2.65	2.74	2.86	3.14	3.41	3.50	3.60	3.68	3.91	4.26	4.60	4.80	6.24	7.91	
09134000	0105	19370105	20110105	37	3.58	1.31	1.40	6.80		1.58	1.96	2.07	2.42	2.70	2.74	2.86	3.00	3.41	3.50	3.59	3.60	4.00	4.24	4.60	5.00	5.54	5.90	
09134000	0106	19370106	20110106	37	3.60	1.28	1.50	6.60		1.59	1.94	2.10	2.60	2.65	2.74	2.93	3.10	3.22	3.50	3.50	3.74	4.08	4.50	4.70	4.94	5.26	5.88	
09134000	0107	19370107	20110107	37	3.65	1.26	1.70	6.40		1.70	1.94	2.24	2.48	2.70	2.94	3.10	3.10	3.31	3.40	3.50	3.92	4.24	4.56	4.70	4.90	5.32	6.04	
09134000	0108	19370108	20110108	37	3.55	1.17	1.70	6.20		1.70	1.94	2.31	2.50	2.65	3.00	3.03	3.10	3.20	3.30	3.49	3.58	4.18	4.46	4.60	4.64	5.04	5.84	
09134000	0109	19370109	20110109	37	3.55	1.13	1.60	5.80		1.69	1.96	2.24	2.58	2.95	3.00	3.00	3.04	3.30	3.40	3.50	3.60	4.09	4.30	4.55	4.64	5.24	5.62	
09134000	0110	19370110	20110110	37	3.58	1.11	1.50	5.80		1.77	2.08	2.27	2.56	2.85	3.00	3.00	3.10	3.21	3.50	3.59	3.88	4.14	4.30	4.45	4.58	5.24	5.62	
09134000	0111	19370111	20110111	37	3.54	1.11	1.50	5.80		1.77	1.98	2.31	2.58	2.75	2.94	3.03	3.10	3.11	3.40	3.59	3.84	4.07	4.26	4.35	4.58	5.22	5.62	
09134000	0112	19370112	20110112	37	3.36	1.24	1.00	5.80		1.00	1.66	1.94	2.24	2.45	2.80	2.93	3.00	3.10	3.20	3.49	3.68	4.07	4.10	4.25	4.48	5.14	5.62	
09134000	0113	19370113	20110113	37	3.34	1.22	1.00	5.80		1.27	1.74	1.97	2.06	2.45	2.64	2.86	3.00	3.11	3.20	3.48	3.66	3.87	4.02	4.20	4.54	5.12	5.44	
09134000	0114	19370114	20110114	37	3.32	1.17	1.00	5.80		1.54	1.76	1.97	2.16	2.35	2.74	2.90	2.90	3.01	3.20	3.47	3.50	3.90	4.10	4.20	4.50	4.84	5.53	
09134000	0115	19370115	20110115	37	3.34	1.19	1.00	5.80		1.54	1.76	1.94	2.10	2.35	2.58	3.00	3.00	3.01	3.20	3.50	3.76	3.94	4.06	4.20	4.50	5.00	5.53	
09134000	0116	19370116	20110116	37	3.38	1.24	1.00	5.80		1.45	1.68	1.90	2.12	2.30	2.80	2.90	3.00	3.10	3.20	3.50	3.58	3.97	4.22	4.35	4.64	5.20	5.44	
09134000	0117	19370117	20110117	37	3.41	1.12	1.50	5.80		1.77	1.88	2.14	2.40	2.55	2.80	2.90	3.00	3.11	3.20	3.49	3.50	3.57	4.16	4.25	4.46	5.20	5.35	
09134000	0118	19370118	20110118	37	3.38	1.13	1.20	5.80		1.65	1.98	2.14	2.32	2.45	2.74	2.93	3.00	3.11	3.30	3.39	3.48	3.64	4.02	4.20	4.50	5.12	5.35	
09134000	0119	19370119	20110119	37	3.35	1.17	1.00	5.80		1.54	1.88	2.07	2.26	2.45	2.64	2.83	3.02	3.10	3.20	3.38	3.48	3.67	4.00	4.25	4.58	5.20	5.26	
09134000	0120	19370120	20110120	37	3.40	1.18	1.00	5.80		1.45	1.88	2.14	2.36	2.55	2.78	2.90	2.92	3.10	3.20	3.48	3.58	3.74	3.96	4.25	4.80	5.04	5.53	
09134000	0121	19370121	20110121	37	3.35	1.12	1.00	5.80		1.27	1.98	2.20	2.26	2.50	2.74	2.86	3.02	3.12	3.30	3.49	3.50	3.70	3.86	4.10	4.36	5.00	5.44	
09134000	0122	19370122	20110122	37	3.45	1.00	1.50	5.80		1.77	2.08	2.40	2.62	2.75	2.84	3.00	3.10	3.21	3.40	3.50	3.50	3.97	4.00	4.05	4.32	4.84	5.35	
09134000	0123	19370123	20110123	37	3.39	1.09	1.00	5.80		1.63	1.98	2.17	2.46	2.60	2.84	2.90	3.02	3.32	3.50	3.59	3.68	3.80	3.92	4.00	4.14	4.92	5.71	
09134000	0124	19370124	20110124	37	3.39	1.12	1.00	5.80		1.72	1.98	2.10	2.20	2.50	2.84	3.00	3.10	3.11	3.30	3.49	3.74	4.00	4.06	4.10	4.24	5.06	5.62	
09134000	0125	19370125	20110125	37	3.43	1.03	1.70	5.80		1.79	2.00	2.17	2.50	2.70	2.90	3.00	3.02	3.11	3.30	3.49	3.66	3.97	4.06	4.10	4.32	4.84	5.53	
09134000	0126	19370126	20110126	37	3.38	1.00	1.70	5.80		1.88	2.00	2.21	2.56	2.75	2.90	2.93	3.00	3.10	3.30	3.30	3.48	3.81	3.96	4.05	4.14	4.82	5.53	
09134000	0127	19370127	20110127	37	3.36	1.01	1.60	5.80		1.78	1.98	2.17	2.62	2.80	2.90	3.00	3.00	3.00	3.20	3.30	3.38	3.64	3.92	4.00	4.14	4.88	5.35	
09134000	0128	19370128	20110128	37	3.39	1.02	1.50	5.80		1.77	2.00	2.17	2.50	2.75	2.84	2.93	3.02	3.11	3.30	3.39	3.48	3.84	4.02	4.20	4.34	4.76	5.44	
09134000	0129	19370129	20110129	37	3.45	1.09	1.50	5.80		1.77	1.98	2.21	2.46	2.65	2.74	3.03	3.12	3.20	3.30	3.49	3.66	3.90	4.00	4.30	4.44	5.10	5.62	
09134000	0130	19370130	20110130	37	3.40	1.08	1.40	5.80		1.85	1.98	2.28	2.46	2.60	2.80	2.93	3.02	3.10	3.20	3.39	3.50	3.70	3.96	4.15	4.34	5.10	5.71	
09134000	0131	19370131	20110131	37	3.40	1.11	1.50	6.20		1.59	2.08	2.20	2.42	2.50	2.90	2.93	3.10	3.11	3.20	3.38	3.48	3.78	3.96	4.10	4.24	5.08	5.84	
09134000	0201	19370201	20110201	37	3.42	1.13	1.60	6.40		1.60	2.10	2.40	2.50	2.55	2.78	2.90	3.00	3.10	3.20	3.38	3.50	3.91	4.06	4.15	4.20	5.10	5.77	
09134000	0202	19370202	20110202	37	3.66	1.79	1.80	12.00		1.89	2.16	2.47	2.50	2.65	2.80	2.80	2.92	3.02	3.20	3.20	3.40	3.85	4.20	4.30	4.44	5.62	6.96	
09134000	0203	19370203	20110203	37	3.76	2.34	1.70	16.00		1.88	2.00	2.47	2.56	2.65	2.74	2.80	3.00	3.11	3.30	3.30	3.48	3.78	3.96	4.25	4.60	5.70	7.18	
09134000	0204	19370204	20110204	37	3.72	2.32	1.70	16.00		1.88	2.24	2.40	2.50	2.60	2.80	2.90	2.92	3.01	3.10	3.19	3.36	3.78	4.06	4.20	4.64	5.22	6.73	
09134000	0205	19370205	20110205	37	3.71	2.34	1.80	16.00		1.89	2.20	2.34	2.40	2.50	2.54	2.90	3.00	3.01	3.10	3.19	3.28	3.78	4.02	4.25	4.58	5.62	6.82	
09134000	0206	19370206	20110206	37	3.88	3.29	1.50	22.00		1.59	2.02	2.20	2.40	2.50	2.58	2.83	3.00	3.00	3.20	3.29	3.48	3.57	4.12	4.20	4.68	5.74	7.87	
09134000	0207	19370207	20110207	37	3.91	3.27	1.50	22.00		1.68	2.18	2.37	2.46	2.50	2.64	2.93	3.00	3.10	3.20	3.30	3.50	3.70	3.92	4.25	4.64	5.72	7.69	
09134000	0208	19370208	20110208	37	3.46	1.22	1.60	6.20		1.87	2.16	2.30	2.40	2.50	2.58	2.86	3.00	3.01	3.20	3.30	3.46	3.50	3.92	4.25	4.54	5.76	6.02	
09134000	0209	19370209	20110209	37	3.49	1.21	1.60	6.60		1.87	2.20	2.30	2.46	2.60	2.74	2.93	3.00	3.10	3.20	3.20	3.46	3.70	3.94	4.15	4.52	5.72	5.97	
