site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p90	p95	p99
04206220	ALL	19911001	20030930	4383	34.52	57.99	2.30	891.00	3.20	4.90	6.10	7.10	8.10	9.20	10.00	12.00	14.00	16.00	18.00	20.00	23.00	26.00	29.00	34.00	40.00	70.00	125.00	308.32
04206220	0101	19920101	20030101	12	35.95	48.28	4.40	138.00			5.63	8.29	8.62	8.72	8.79	10.01	11.40	12.70	15.00	17.45	19.40	25.40	32.10	32.75	74.60	137.70		
04206220	0102	19920102	20030102	12	24.73	23.92	6.00	72.00			6.51	7.62	7.94	8.15	8.28	8.46	9.08	10.64	15.00	19.45	21.40	23.35	26.20	34.00	51.00	72.00		
04206220	0103	19920103	20030103	12	31.88	28.48	5.40	83.00			6.15	7.78	8.26	8.57	8.77	10.01	12.40	16.95	20.50	24.95	33.40	38.25	42.80	54.50	67.80	82.40		
04206220	0104	19920104	20030104	12	72.63	114.27	4.80	329.00			5.70	7.65	8.10	8.40	8.66	9.41	11.60	16.80	23.50	29.75	33.00	45.25	59.70	64.25	158.40	319.40		
04206220	0105	19920105	20030105	12	61.66	127.81	4.50	462.00			5.52	7.73	8.02	8.15	8.28	8.74	10.68	15.81	20.00	24.80	32.60	36.35	40.20	54.50	62.80	343.50		
04206220	0106	19920106	20030106	12	30.75	35.60	4.20	136.00			5.37	7.91	8.16	8.28	8.47	13.18	17.80	20.40	21.50	22.60	25.20	30.50	36.20	37.50	40.40	108.40		
04206220	0107	19920107	20030107	12	37.99	51.90	4.00	188.00			5.14	7.61	7.92	8.03	8.09	12.99	17.60	19.55	21.00	22.90	26.80	30.25	33.30	35.25	55.20	156.80		
04206220	0108	19920108	20030108	12	58.39	130.59	3.80	470.00			4.82	7.03	7.50	7.78	7.97	12.95	17.80	20.40	21.00	21.15	21.80	25.15	29.20	30.50	43.80	347.90		
04206220	0109	19920109	20030109	12	43.95	85.93	3.70	314.00			4.72	6.93	7.58	8.35	9.52	13.71	17.60	19.55	20.00	20.45	22.40	24.35	26.40	29.00	37.60	234.50		
04206220	0110	19920110	20030110	12	26.13	25.39	3.50	97.00			4.49	6.63	7.28	8.12	9.49	13.71	17.60	19.55	20.00	20.30	21.60	26.05	31.60	35.50	39.00	80.50		
04206220	0111	19920111	20030111	12	20.49	13.23	3.40	49.00			4.63	7.29	9.60	11.75	13.70	15.10	16.00	16.00	17.50	19.45	21.40	22.45	23.00	23.00	30.60	46.90		
04206220	0112	19920112	20030112	12	20.60	14.15	3.30	55.00			4.53	7.20	8.06	9.88	13.45	15.10	16.40	17.70	18.50	19.15	19.80	20.00	21.00	27.50	32.40	49.30		
04206220	0113	19920113	20030113	12	54.05	113.60	3.20	410.00			4.52	7.38	8.32	10.35	14.38	15.55	16.00	16.00	17.00	18.15	18.80	23.05	28.50	31.75	49.40	309.20		
04206220	0114	19920114	20030114	12	38.74	40.83	8.90	143.00			10.13	12.79	13.60	14.50	15.80	16.00	16.40	17.70	21.00	24.15	24.80	26.80	33.30	61.25	77.60	125.90		
04206220	0115	19920115	20030115	12	71.83	137.12	12.00	500.00			12.60	13.90	14.60	15.25	15.90	17.10	18.20	18.85	22.50	27.05	31.60	38.85	48.90	67.75	80.20	376.40		
04206220	0116	19920116	20030116	12	68.58	128.99	11.00	473.00			11.30	11.95	13.20	14.25	14.90	15.55	18.60	27.05	34.00	39.00	39.00	39.90	42.50	52.25	64.80	354.50		
04206220	0117	19920117	20030117	12	50.00	70.76	10.00	260.00			10.30	10.95	11.60	12.25	12.90	14.65	17.60	22.80	24.00	26.55	37.60	41.90	43.40	46.00	67.80	211.70		
04206220	0118	19920118	20030118	12	54.83	90.12	10.00	326.00			10.00	10.00	11.20	12.00	12.00	13.65	15.80	18.40	20.00	22.80	30.60	33.00	35.30	50.25	78.00	261.50		
04206220	0119	19920119	20030119	12	65.97	142.41	9.00	513.00			9.18	9.57	11.04	12.00	12.00	13.65	15.20	15.85	18.00	21.20	26.40	28.45	30.30	38.75	59.60	384.90		
04206220	0120	19920120	20030120	12	33.10	34.12	9.00	116.00			9.06	9.19	10.28	11.25	11.90	13.65	15.00	15.00	17.50	20.90	24.80	26.90	30.40	46.00	64.80	106.40		
04206220	0121	19920121	20030121	12	29.25	27.43	9.00	103.00			9.30	9.95	10.00	10.75	12.70	13.55	14.20	14.85	17.00	19.90	23.80	29.50	35.90	41.75	48.00	88.30		
04206220	0122	19920122	20030122	12	59.98	86.04	8.90	295.00			9.17	9.76	9.92	10.25	10.90	13.20	15.60	17.55	18.50	21.85	34.20	44.75	56.10	76.25	113.60	253.90		
04206220	0123	19920123	20030123	12	83.83	144.66	9.40	524.00			9.43	9.49	9.80	10.00	10.00	14.40	21.60	33.30	41.00	47.95	56.40	61.25	64.10	64.75	101.00	413.30		
04206220	0124	19920124	20030124	12	80.37	91.62	9.10	286.00			9.16	9.29	10.32	12.25	15.50	17.10	20.00	26.50	36.50	48.00	61.00	83.45	113.30	160.75	184.20	257.80		
04206220	0125	19920125	20030125	12	53.63	67.68	8.70	244.00			8.76	8.89	10.16	11.75	13.70	17.30	20.60	22.55	26.00	29.15	29.80	47.55	70.50	80.25	91.20	201.40		
