site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p90	p95	p99
04161800	ALL	19580701	20111002	19452	43.11	40.07	1.30	533.00	3.20	6.40	9.10	12.00	14.00	17.00	20.00	23.00	26.00	29.00	32.00	36.00	40.00	44.00	49.00	56.00	63.00	88.00	117.00	207.00
04161800	0101	19590101	20110101	53	49.75	39.06	4.10	256.00		8.90	17.00	23.00	25.80	28.00	30.00	33.00	35.00	37.30	40.00	43.70	48.00	53.20	57.00	63.00	68.20	84.60	122.20	
04161800	0102	19590102	20110102	53	49.52	40.79	4.30	272.00		8.72	16.60	24.10	26.00	28.50	30.00	32.90	33.00	36.00	40.00	45.70	48.40	51.10	57.60	58.50	59.60	91.20	120.20	
04161800	0103	19590103	20110103	53	46.94	37.62	4.40	244.00		8.64	17.00	23.10	25.00	26.00	28.00	30.90	31.60	35.30	38.00	40.00	45.40	48.20	51.00	55.00	61.20	84.00	122.00	
04161800	0104	19590104	20110104	53	46.03	37.09	3.50	228.00		8.54	14.60	23.00	24.80	25.50	28.00	30.00	32.00	34.30	37.00	40.00	43.00	48.00	49.00	50.00	55.20	78.60	135.10	
04161800	0105	19590105	20110105	53	46.77	42.08	2.70	238.00		8.54	14.00	23.00	24.60	26.00	28.00	28.00	32.60	33.30	36.00	38.40	41.60	45.00	47.00	49.50	59.40	79.00	152.30	
04161800	0106	19590106	20110106	53	45.15	37.64	2.70	203.00		8.81	13.60	22.10	24.60	25.50	28.20	29.90	33.00	35.00	36.00	37.70	39.40	44.10	45.00	49.00	60.40	79.20	137.30	
04161800	0107	19590107	20110107	53	43.26	29.64	2.70	167.00		8.67	14.20	21.00	23.60	25.00	29.20	31.00	33.00	34.30	36.00	38.40	43.40	44.10	46.60	52.00	57.20	78.00	106.00	
04161800	0108	19590108	20110108	53	43.10	26.73	2.70	143.00		9.58	13.80	20.00	21.80	25.50	30.00	30.90	33.00	35.00	36.00	38.80	43.00	47.10	48.80	58.00	59.40	79.80	100.10	
04161800	0109	19590109	20110109	53	42.99	28.39	2.80	160.00		10.98	14.40	19.00	21.00	25.50	28.40	30.00	32.20	33.00	35.00	36.70	43.00	47.10	49.00	55.50	56.60	79.80	103.20	
04161800	0110	19590110	20110110	53	42.84	29.19	2.80	163.00		10.98	15.40	18.10	20.80	25.00	26.20	29.80	30.60	33.30	35.00	36.70	39.40	44.40	51.80	54.00	56.60	79.80	106.90	
04161800	0111	19590111	20110111	53	43.65	34.60	2.80	205.00		10.98	14.80	18.00	19.80	25.00	26.00	27.00	30.60	32.30	35.00	38.00	38.80	46.10	50.40	55.00	56.40	84.00	117.90	
04161800	0112	19590112	20110112	53	43.05	32.18	2.80	185.00		10.28	15.80	18.00	18.80	24.50	25.40	27.90	30.00	31.30	36.00	38.40	40.80	47.10	49.00	53.50	56.00	86.40	116.20	
04161800	0113	19590113	20110113	53	44.20	34.85	2.80	155.00		9.67	14.20	16.10	18.80	23.00	25.20	27.00	30.00	31.00	36.00	37.70	40.80	43.10	46.80	49.50	55.00	104.60	141.90	
04161800	0114	19590114	20110114	53	43.81	38.46	2.80	231.00		9.67	12.80	16.10	18.80	22.00	25.00	27.80	29.60	30.30	35.00	37.00	39.00	40.30	43.80	48.00	52.80	96.80	121.00	
04161800	0115	19590115	20110115	53	41.77	32.59	2.80	180.00		9.67	12.40	16.00	18.00	22.00	25.00	26.00	29.00	30.00	34.00	36.00	38.00	42.10	44.00	49.00	52.60	94.40	113.60	
04161800	0116	19590116	20110116	53	40.11	28.13	2.90	138.00		9.08	12.00	16.00	17.80	21.00	24.20	25.00	29.60	30.30	34.00	34.70	38.00	39.40	45.00	49.50	54.80	88.80	103.30	
04161800	0117	19590117	20110117	53	39.36	25.08	3.00	111.00		9.05	11.40	16.00	18.00	20.50	24.00	25.00	28.60	30.30	33.00	36.70	39.40	43.20	47.00	55.00	59.00	76.20	101.20	
04161800	0118	19590118	20110118	53	40.37	25.72	2.90	109.00		8.84	10.80	16.00	18.00	20.00	23.40	25.90	28.60	30.00	34.00	39.00	42.40	44.10	51.00	56.50	63.20	80.20	96.60	
04161800	0119	19590119	20110119	53	40.88	26.65	3.00	110.00		8.90	10.80	16.20	19.00	21.50	22.40	25.00	27.00	29.00	35.00	38.70	40.80	45.10	53.40	57.00	64.80	75.60	102.80	
04161800	0120	19590120	20110120	53	40.89	26.43	3.10	109.00		9.11	12.40	16.10	19.00	21.00	25.00	25.90	27.00	29.60	36.00	37.70	39.00	43.60	49.80	57.00	63.80	83.40	102.50	
04161800	0121	19590121	20110121	53	41.20	27.28	3.00	109.00		8.81	12.40	16.10	19.80	21.00	24.20	25.00	27.60	29.00	35.00	37.00	37.80	40.50	50.60	59.50	64.40	90.00	102.60	
04161800	0122	19590122	20110122	53	42.29	28.57	3.00	125.00		9.49	14.40	17.30	20.00	23.00	25.00	25.90	27.60	30.00	36.00	36.00	37.40	45.00	48.80	58.00	65.40	87.60	111.00	
04161800	0123	19590123	20110123	53	42.19	29.44	2.90	155.00		9.40	15.00	17.20	20.00	24.00	25.20	26.90	29.00	32.00	35.00	37.40	38.80	43.30	47.00	52.50	60.60	80.80	112.80	
04161800	0124	19590124	20110124	53	43.20	30.91	3.10	157.00		9.25	16.40	18.20	20.00	24.50	25.20	28.00	28.60	33.30	35.00	36.70	41.80	44.00	46.00	50.00	59.40	86.80	118.40	
04161800	0125	19590125	20110125	53	44.31	31.71	3.00	155.00		9.16	16.40	20.00	22.60	24.00	25.20	26.90	29.00	34.00	35.00	38.10	43.00	46.00	48.60	55.50	67.20	88.20	119.90	
04161800	0126	19590126	20110126	53	43.49	29.09	2.90	150.00		9.16	16.40	20.20	22.80	24.00	25.00	27.70	30.80	33.30	35.00	36.70	44.00	45.00	49.20	57.00	62.40	86.60	108.90	
04161800	0127	19590127	20110127	53	43.87	34.09	2.80	222.00		9.19	15.80	19.10	22.40	24.50	27.00	28.00	29.60	33.00	36.00	38.80	41.80	44.50	50.00	53.50	58.00	87.20	98.70	
04161800	0128	19590128	20110128	53	42.74	33.85	2.80	231.00		9.25	15.20	19.10	21.80	24.50	27.00	27.90	30.00	33.30	36.00	38.00	40.00	44.20	49.80	51.50	55.20	76.20	92.80	
04161800	0129	19590129	20110129	53	43.17	32.45	2.70	215.00		9.43	14.80	20.00	21.60	24.00	27.00	27.90	30.80	33.30	36.00	39.00	42.40	44.00	50.80	54.00	65.00	74.60	92.50	
04161800	0130	19590130	20110130	53	46.11	37.59	2.90	189.00		9.40	14.40	20.00	21.80	24.00	26.20	28.90	32.00	35.00	38.00	39.00	42.00	43.00	49.00	54.00	58.80	96.80	142.90	
04161800	0131	19590131	20110131	53	46.88	42.75	3.20	259.00		9.49	14.40	19.10	21.80	24.00	25.40	28.90	32.20	34.30	36.00	41.00	42.40	45.00	48.80	52.50	55.00	93.40	145.60	
04161800	0201	19590201	20110201	53	46.19	40.65	3.20	211.00		9.73	14.40	18.10	20.80	23.50	27.20	29.00	32.00	34.30	36.00	39.70	42.00	46.10	50.00	51.00	57.60	84.80	159.80	
04161800	0202	19590202	20110202	53	48.30	57.26	3.20	407.00		9.88	14.40	17.20	21.00	23.00	28.00	28.90	31.20	35.00	35.00	37.40	41.00	42.20	50.00	52.50	57.20	79.60	130.80	
04161800	0203	19590203	20110203	53	46.18	52.67	3.30	381.00		10.00	14.40	17.20	21.00	24.00	28.00	29.00	30.00	32.90	35.00	36.70	40.40	42.20	49.80	50.50	54.40	80.60	110.30	
04161800	0204	19590204	20110204	53	44.40	46.33	3.30	335.00		12.10	15.00	16.30	20.60	23.00	27.20	28.00	29.00	31.90	34.00	35.00	39.20	43.00	48.00	51.00	58.20	77.00	100.80	
