site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p90	p95	p99
05400718	ALL	20100401	20111001	549	170.62	368.82	4.90	4100.00	6.75	13.00	16.00	18.00	19.00	21.00	23.00	26.00	30.00	38.00	47.00	58.00	73.00	92.00	121.00	161.50	188.00	409.00	809.50	1735.00
05400718	0101	20110101	20110101	1	30.00		30.00	30.00											30.00									
05400718	0102	20110102	20110102	1	35.00		35.00	35.00											35.00									
05400718	0103	20110103	20110103	1	31.00		31.00	31.00											31.00									
05400718	0104	20110104	20110104	1	29.00		29.00	29.00											29.00									
05400718	0105	20110105	20110105	1	28.00		28.00	28.00											28.00									
05400718	0106	20110106	20110106	1	27.00		27.00	27.00											27.00									
05400718	0107	20110107	20110107	1	26.00		26.00	26.00											26.00									
05400718	0108	20110108	20110108	1	26.00		26.00	26.00											26.00									
05400718	0109	20110109	20110109	1	26.00		26.00	26.00											26.00									
05400718	0110	20110110	20110110	1	24.00		24.00	24.00											24.00									
05400718	0111	20110111	20110111	1	26.00		26.00	26.00											26.00									
05400718	0112	20110112	20110112	1	25.00		25.00	25.00											25.00									
05400718	0113	20110113	20110113	1	25.00		25.00	25.00											25.00									
05400718	0114	20110114	20110114	1	24.00		24.00	24.00											24.00									
05400718	0115	20110115	20110115	1	23.00		23.00	23.00											23.00									
05400718	0116	20110116	20110116	1	23.00		23.00	23.00											23.00									
05400718	0117	20110117	20110117	1	23.00		23.00	23.00											23.00									
05400718	0118	20110118	20110118	1	23.00		23.00	23.00											23.00									
05400718	0119	20110119	20110119	1	23.00		23.00	23.00											23.00									
05400718	0120	20110120	20110120	1	22.00		22.00	22.00											22.00									
05400718	0121	20110121	20110121	1	21.00		21.00	21.00											21.00									
05400718	0122	20110122	20110122	1	21.00		21.00	21.00											21.00									
05400718	0123	20110123	20110123	1	21.00		21.00	21.00											21.00									
05400718	0124	20110124	20110124	1	19.00		19.00	19.00											19.00									
05400718	0125	20110125	20110125	1	18.00		18.00	18.00											18.00									
05400718	0126	20110126	20110126	1	18.00		18.00	18.00											18.00									
05400718	0127	20110127	20110127	1	18.00		18.00	18.00											18.00									
05400718	0128	20110128	20110128	1	18.00		18.00	18.00											18.00									
05400718	0129	20110129	20110129	1	18.00		18.00	18.00											18.00									
05400718	0130	20110130	20110130	1	18.00		18.00	18.00											18.00									
05400718	0131	20110131	20110131	1	18.00		18.00	18.00											18.00									
05400718	0201	20110201	20110201	1	18.00		18.00	18.00											18.00									
05400718	0202	20110202	20110202	1	18.00		18.00	18.00											18.00									
05400718	0203	20110203	20110203	1	18.00		18.00	18.00											18.00									
05400718	0204	20110204	20110204	1	18.00		18.00	18.00											18.00									
05400718	0205	20110205	20110205	1	18.00		18.00	18.00											18.00									
05400718	0206	20110206	20110206	1	18.00		18.00	18.00											18.00									
05400718	0207	20110207	20110207	1	18.00		18.00	18.00											18.00									
05400718	0208	20110208	20110208	1	18.00		18.00	18.00											18.00									
05400718	0209	20110209	20110209	1	18.00		18.00	18.00											18.00									
05400718	0210	20110210	20110210	1	18.00		18.00	18.00											18.00									
05400718	0211	20110211	20110211	1	18.00		18.00	18.00											18.00									
05400718	0212	20110212	20110212	1	17.00		17.00	17.00											17.00									
05400718	0213	20110213	20110213	1	17.00		17.00	17.00											17.00									
05400718	0214	20110214	20110214	1	19.00		19.00	19.00											19.00									
05400718	0215	20110215	20110215	1	20.00		20.00	20.00											20.00									
05400718	0216	20110216	20110216	1	21.00		21.00	21.00											21.00									
05400718	0217	20110217	20110217	1	26.00		26.00	26.00											26.00									
05400718	0218	20110218	20110218	1	47.00		47.00	47.00											47.00									
05400718	0219	20110219	20110219	1	56.00		56.00	56.00											56.00									
05400718	0220	20110220	20110220	1	57.00		57.00	57.00											57.00									
05400718	0221	20110221	20110221	1	44.00		44.00	44.00											44.00									
05400718	0222	20110222	20110222	1	34.00		34.00	34.00											34.00									
05400718	0223	20110223	20110223	1	30.00		30.00	30.00											30.00									
05400718	0224	20110224	20110224	1	28.00		28.00	28.00											28.00									
05400718	0225	20110225	20110225	1	26.00		26.00	26.00											26.00									
05400718	0226	20110226	20110226	1	25.00		25.00	25.00											25.00									
05400718	0227	20110227	20110227	1	23.00		23.00	23.00											23.00									
05400718	0228	20110228	20110228	1	20.00		20.00	20.00											20.00									
05400718	0301	20110301	20110301	1	19.00		19.00	19.00											19.00									
05400718	0302	20110302	20110302	1	18.00		18.00	18.00											18.00									
05400718	0303	20110303	20110303	1	17.00		17.00	17.00											17.00									
05400718	0304	20110304	20110304	1	17.00		17.00	17.00											17.00									
05400718	0305	20110305	20110305	1	17.00		17.00	17.00											17.00									
05400718	0306	20110306	20110306	1	17.00		17.00	17.00											17.00									
05400718	0307	20110307	20110307	1	17.00		17.00	17.00											17.00									
05400718	0308	20110308	20110308	1	17.00		17.00	17.00											17.00									
05400718	0309	20110309	20110309	1	17.00		17.00	17.00											17.00									
05400718	0310	20110310	20110310	1	18.00		18.00	18.00											18.00									
05400718	0311	20110311	20110311	1	18.00		18.00	18.00											18.00									
05400718	0312	20110312	20110312	1	20.00		20.00	20.00											20.00									
05400718	0313	20110313	20110313	1	21.00		21.00	21.00											21.00									
05400718	0314	20110314	20110314	1	23.00		23.00	23.00											23.00									
05400718	0315	20110315	20110315	1	38.00		38.00	38.00											38.00									
05400718	0316	20110316	20110316	1	56.00		56.00	56.00											56.00									
05400718	0317	20110317	20110317	1	99.00		99.00	99.00											99.00									
05400718	0318	20110318	20110318	1	165.00		165.00	165.00											165.00									
05400718	0319	20110319	20110319	1	372.00		372.00	372.00											372.00									
05400718	0320	20110320	20110320	1	941.00		941.00	941.00											941.00									
05400718	0321	20110321	20110321	1	1530.00		1530.00	1530.00											1530.00									
05400718	0322	20110322	20110322	1	1800.00		1800.00	1800.00											1800.00									
05400718	0323	20110323	20110323	1	1300.00		1300.00	1300.00											1300.00									
05400718	0324	20110324	20110324	1	1020.00		1020.00	1020.00											1020.00									
05400718	0325	20110325	20110325	1	823.00		823.00	823.00											823.00									
05400718	0326	20110326	20110326	1	641.00		641.00	641.00											641.00									
05400718	0327	20110327	20110327	1	532.00		532.00	532.00											532.00									
05400718	0328	20110328	20110328	1	452.00		452.00	452.00											452.00									
05400718	0329	20110329	20110329	1	375.00		375.00	375.00											375.00									
05400718	0330	20110330	20110330	1	315.00		315.00	315.00											315.00									
05400718	0331	20110331	20110331	1	271.00		271.00	271.00											271.00									
05400718	0401	20100401	20110401	2	140.00	128.69	49.00	231.00								58.10	85.40	112.70	140.00	167.30	194.60	221.90						
