site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p90	p95	p99
02077500	ALL	19290701	20111129	23715	251.00	564.81	0.10	10300.00	3.10	10.00	17.00	22.00	25.00	30.00	34.00	40.00	47.00	57.00	69.00	86.00	106.00	130.00	158.00	198.00	262.00	611.00	1190.00	2778.40
02077500	0101	19300101	20110101	65	304.97	401.11	11.00	1760.00		20.60	27.20	40.40	45.20	55.50	69.80	87.60	102.80	130.00	143.00	152.60	168.20	193.50	260.20	442.00	477.00	935.60	1392.00	
02077500	0102	19300102	20110102	65	276.81	345.16	9.80	1810.00		19.60	32.80	39.90	51.20	57.00	70.80	80.30	102.40	129.30	139.00	154.60	194.60	243.50	325.60	386.00	455.20	692.40	1031.00	
02077500	0103	19300103	20110103	65	291.17	344.44	10.00	1870.00		18.80	33.60	40.70	68.00	84.00	94.00	97.10	117.80	125.00	144.00	174.80	207.20	247.40	306.20	348.50	487.80	832.80	1010.00	
02077500	0104	19300104	20110104	65	309.52	411.43	11.00	2400.00		16.30	30.60	43.30	68.20	74.50	86.40	94.10	103.80	122.90	145.00	170.80	225.40	252.20	283.20	384.00	528.80	790.60	1189.20	
02077500	0105	19300105	20110105	65	339.74	544.80	12.00	3370.00		18.30	32.20	42.50	66.00	66.50	71.00	98.40	108.80	128.10	157.00	185.90	223.00	254.50	295.20	396.50	502.40	713.20	1673.30	
02077500	0106	19300106	20110106	65	359.35	571.75	15.00	3090.00		22.60	35.20	39.80	59.20	71.50	79.80	93.70	108.00	111.40	194.00	201.30	222.60	250.90	289.20	389.00	479.60	694.00	2039.00	
02077500	0107	19300107	20110107	65	377.43	673.93	15.00	4800.00		27.10	37.20	50.00	63.20	74.50	92.20	102.20	108.00	132.00	178.00	188.60	225.80	290.40	346.80	470.50	491.20	892.00	1406.00	
02077500	0108	19300108	20110108	65	420.43	784.64	16.00	5880.00		24.30	38.00	47.90	69.00	77.50	92.80	112.70	126.60	152.80	176.00	210.60	256.60	334.10	397.80	452.00	584.80	1136.00	1421.00	
02077500	0109	19300109	20110109	65	488.05	792.37	16.00	4960.00		20.90	37.20	42.90	56.80	69.00	81.00	99.10	113.40	127.70	173.00	211.60	264.20	339.10	388.00	533.00	782.20	1516.00	2020.00	
02077500	0110	19300110	20110110	65	515.06	833.39	17.00	4160.00		18.90	33.40	42.80	55.40	68.00	94.00	102.10	114.80	134.10	146.00	170.00	216.80	284.90	367.80	504.00	840.00	1664.00	1904.00	
02077500	0111	19300111	20110111	65	509.11	786.30	18.00	4320.00		21.60	37.40	51.80	60.20	69.50	88.00	111.40	125.80	137.90	143.00	169.60	259.20	325.30	364.00	490.50	1057.40	1552.00	1999.00	
02077500	0112	19300112	20110112	65	489.69	753.56	18.00	3900.00		20.30	36.40	55.40	65.00	83.50	98.40	114.20	130.00	155.70	162.00	193.90	243.40	260.00	326.20	480.50	737.20	1802.00	2114.00	
02077500	0113	19300113	20110113	65	445.18	949.71	17.00	5660.00		19.60	31.60	54.00	65.20	79.50	100.80	107.30	114.40	137.30	153.00	178.80	210.40	239.90	254.40	368.00	418.80	1096.80	2224.00	
02077500	0114	19300114	20110114	65	457.22	875.76	15.00	5560.00		19.60	33.80	42.90	63.40	72.50	88.80	109.00	123.20	137.80	162.00	203.00	219.00	257.00	272.00	342.00	387.60	1478.00	1925.00	
02077500	0115	19300115	20110115	65	466.18	800.75	14.00	4220.00		20.90	36.00	53.10	73.20	86.50	96.20	111.60	144.00	187.40	199.00	214.00	248.80	290.80	335.20	448.50	491.20	1286.40	2579.00	
02077500	0116	19300116	20110116	65	453.92	671.53	13.00	3800.00		20.80	36.00	49.50	66.40	77.00	106.60	123.60	163.20	175.90	204.00	241.30	256.20	283.60	404.60	489.50	694.20	1276.00	2046.00	
02077500	0117	19300117	20110117	65	332.11	437.11	13.00	2460.00		23.10	38.60	48.00	64.40	74.00	88.80	122.70	142.00	172.70	192.00	210.80	251.20	280.80	317.20	359.50	448.60	917.20	1469.00	
02077500	0118	19300118	20110118	65	302.82	345.19	13.00	1630.00		28.00	45.80	62.50	70.80	78.50	94.40	128.10	136.00	173.30	190.00	210.00	225.60	263.70	286.00	381.50	475.60	642.80	1305.00	
