site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p90	p95	p99
05400513	ALL	20100401	20111016	564	207.81	115.51	61.00	730.00	70.00	91.25	109.00	124.00	133.00	139.25	143.00	146.00	152.00	157.00	165.00	173.75	185.00	206.25	230.50	254.00	270.00	365.00	451.50	693.70
05400513	0101	20110101	20110101	1	138.00		138.00	138.00											138.00									
05400513	0102	20110102	20110102	1	111.00		111.00	111.00											111.00									
05400513	0103	20110103	20110103	1	187.00		187.00	187.00											187.00									
05400513	0104	20110104	20110104	1	155.00		155.00	155.00											155.00									
05400513	0105	20110105	20110105	1	151.00		151.00	151.00											151.00									
05400513	0106	20110106	20110106	1	143.00		143.00	143.00											143.00									
05400513	0107	20110107	20110107	1	142.00		142.00	142.00											142.00									
05400513	0108	20110108	20110108	1	147.00		147.00	147.00											147.00									
05400513	0109	20110109	20110109	1	145.00		145.00	145.00											145.00									
05400513	0110	20110110	20110110	1	144.00		144.00	144.00											144.00									
05400513	0111	20110111	20110111	1	153.00		153.00	153.00											153.00									
05400513	0112	20110112	20110112	1	145.00		145.00	145.00											145.00									
05400513	0113	20110113	20110113	1	149.00		149.00	149.00											149.00									
05400513	0114	20110114	20110114	1	153.00		153.00	153.00											153.00									
05400513	0115	20110115	20110115	1	140.00		140.00	140.00											140.00									
05400513	0116	20110116	20110116	1	129.00		129.00	129.00											129.00									
05400513	0117	20110117	20110117	1	150.00		150.00	150.00											150.00									
05400513	0118	20110118	20110118	1	149.00		149.00	149.00											149.00									
05400513	0119	20110119	20110119	1	141.00		141.00	141.00											141.00									
05400513	0120	20110120	20110120	1	129.00		129.00	129.00											129.00									
05400513	0121	20110121	20110121	1	120.00		120.00	120.00											120.00									
05400513	0122	20110122	20110122	1	179.00		179.00	179.00											179.00									
05400513	0123	20110123	20110123	1	152.00		152.00	152.00											152.00									
05400513	0124	20110124	20110124	1	144.00		144.00	144.00											144.00									
05400513	0125	20110125	20110125	1	141.00		141.00	141.00											141.00									
05400513	0126	20110126	20110126	1	140.00		140.00	140.00											140.00									
05400513	0127	20110127	20110127	1	144.00		144.00	144.00											144.00									
05400513	0128	20110128	20110128	1	139.00		139.00	139.00											139.00									
05400513	0129	20110129	20110129	1	149.00		149.00	149.00											149.00									
05400513	0130	20110130	20110130	1	146.00		146.00	146.00											146.00									
05400513	0131	20110131	20110131	1	140.00		140.00	140.00											140.00									
05400513	0201	20110201	20110201	1	142.00		142.00	142.00											142.00									
05400513	0202	20110202	20110202	1	143.00		143.00	143.00											143.00									
05400513	0203	20110203	20110203	1	125.00		125.00	125.00											125.00									
