site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p85	p90	p95	p99
01407290	ALL	20030812	20150204	4195	12.63	18.84	2.10	571.00	2.90	3.70	4.20	4.70	5.20	5.80	6.30	6.90	7.40	8.00	8.50	9.20	10.00	11.00	12.00	13.00	14.00	17.00	22.00	32.00	82.04
01407290	0101	20040101	20150101	12	17.74	20.55	6.90	81.00			7.17	7.75	8.40	8.95	9.34	9.73	10.00	10.00	10.00	10.15	10.80	12.35	14.70	19.25	21.80	25.90	63.60		
01407290	0102	20040102	20150102	12	14.27	8.49	6.50	35.00			6.86	7.64	8.30	8.75	8.88	9.23	9.58	9.84	9.95	10.60	13.20	14.90	16.60	20.50	22.40	23.60	31.40		
01407290	0103	20040103	20150103	12	21.37	33.93	6.40	128.00			6.88	7.92	8.06	8.28	8.73	9.07	9.40	9.72	11.40	13.00	13.00	13.00	13.10	13.75	18.40	30.15	97.10		
01407290	0104	20040104	20150104	12	13.67	10.34	6.30	40.00			6.78	7.82	7.96	8.12	8.45	8.83	9.12	9.19	9.60	10.15	10.80	11.00	11.20	12.50	19.80	30.50	37.00		
01407290	0105	20040105	20150105	12	12.95	5.53	7.50	25.00			7.62	7.88	8.50	9.00	9.26	9.57	10.04	10.82	11.00	11.15	11.80	12.90	14.50	17.75	19.40	20.25	23.50		
01407290	0106	20040106	20150106	12	15.29	10.04	7.50	43.00			7.65	7.97	8.60	9.12	9.45	9.50	10.00	11.62	12.50	13.15	13.80	14.45	15.30	17.25	20.80	25.90	37.60		
01407290	0107	20040107	20150107	12	16.12	18.69	7.60	75.00			7.72	7.98	8.18	8.38	8.57	9.37	10.20	10.85	11.50	12.00	12.00	12.00	12.20	13.50	14.40	18.00	57.00		
01407290	0108	20040108	20150108	12	17.36	20.54	7.20	81.00			7.26	7.39	7.88	8.35	8.74	9.29	9.76	9.96	10.50	11.00	11.00	12.80	15.10	15.75	18.80	25.90	63.60		
01407290	0109	20040109	20150109	12	10.93	5.00	6.90	25.00			6.93	7.00	7.12	7.40	7.92	8.11	8.52	9.56	9.90	10.15	10.80	11.00	11.20	12.50	13.40	14.55	21.70		
01407290	0110	20040110	20150110	12	9.59	3.01	5.40	16.00			5.76	6.54	6.84	7.25	7.90	8.38	8.78	9.04	9.30	9.54	9.74	9.89	10.10	10.75	12.20	14.10	15.40		
01407290	0111	20040111	20150111	12	13.52	7.69	6.20	35.00			6.26	6.39	7.72	8.95	9.86	10.55	11.00	11.00	11.50	12.30	13.60	14.00	14.10	14.75	16.60	19.80	30.20		
01407290	0112	20040112	20150112	12	16.07	12.35	7.00	53.00			7.51	8.62	8.82	8.97	9.17	10.19	11.20	11.85	13.00	14.00	14.00	14.90	16.20	17.50	19.20	22.60	43.40		
01407290	0113	20040113	20150113	12	10.47	3.24	5.30	17.00			5.60	6.25	7.74	8.75	8.88	9.29	9.66	9.86	9.95	10.15	10.80	11.45	12.10	12.75	13.40	14.15	16.10		
01407290	0114	20040114	20150114	12	15.51	9.65	6.00	38.00			6.63	8.00	8.22	8.65	9.56	10.41	11.40	12.70	13.00	13.15	13.80	14.45	15.40	18.00	23.80	31.35	35.90		
01407290	0115	20040115	20150115	12	12.13	5.01	6.00	25.00			6.45	7.42	7.98	8.68	9.65	10.46	11.00	11.00	11.00	11.15	11.80	12.45	13.10	13.75	15.20	17.40	22.60		
01407290	0116	20040116	20150116	12	13.36	10.69	6.20	46.00			6.41	6.87	7.26	7.78	8.49	8.88	9.28	9.87	10.50	11.15	11.80	12.45	13.20	14.50	15.00	16.55	36.70		
01407290	0117	20040117	20150117	12	12.14	6.03	7.00	28.00			7.03	7.09	7.46	7.80	8.06	8.48	9.04	9.82	10.00	10.30	11.60	13.35	15.00	15.00	15.80	17.55	24.70		
01407290	0118	20040118	20150118	12	31.52	38.91	8.00	143.00			8.15	8.47	9.22	10.03	10.87	11.55	12.20	12.85	13.50	15.65	22.80	25.45	28.00	41.00	52.40	66.05	118.70		
01407290	0119	20040119	20150119	12	15.22	9.01	8.00	35.00			8.03	8.10	8.34	8.88	9.85	10.00	10.40	11.70	12.00	12.00	12.00	12.90	15.00	21.50	26.00	29.30	33.20		
01407290	0120	20040120	20150120	12	11.36	3.94	6.80	19.00			6.98	7.37	7.70	7.97	8.17	9.19	10.00	10.00	10.00	10.30	11.60	12.45	13.20	14.50	15.80	17.10	18.40		
01407290	0121	20040121	20150121	12	10.08	2.78	6.50	15.00			6.65	6.97	7.36	7.70	7.96	8.49	9.12	9.84	10.00	10.15	10.80	11.00	11.00	11.00	12.60	15.00	15.00		
01407290	0122	20040122	20150122	12	9.62	2.43	6.50	14.00			6.65	6.97	7.60	8.00	8.00	8.05	8.30	8.95	9.40	9.74	9.94	10.00	10.10	10.75	12.20	14.00	14.00		
01407290	0123	20040123	20150123	12	13.36	11.81	5.30	49.00			6.05	7.67	7.86	7.97	8.17	8.26	8.60	9.57	9.90	10.00	10.00	10.45	11.20	12.50	15.80	21.45	40.30		
01407290	0124	20040124	20150124	12	11.16	5.31	5.00	21.00			5.75	7.38	7.50	7.58	7.77	7.96	8.28	8.87	9.50	10.00	10.00	10.45	11.50	14.75	18.00	21.00	21.00		
01407290	0125	20040125	20150125	12	15.27	17.62	5.50	70.00			5.95	6.92	7.18	7.47	7.93	8.11	8.40	9.05	10.10	11.00	11.00	11.45	12.50	15.75	17.00	19.65	54.10		
01407290	0126	20040126	20150126	12	10.72	4.62	4.70	22.00			5.24	6.41	7.22	7.90	8.42	8.78	9.02	9.09	9.10	9.38	10.62	11.45	12.20	13.50	14.40	15.35	19.90		
01407290	0127	20040127	20150127	12	13.62	11.02	5.00	46.00			5.51	6.62	7.60	8.28	8.47	8.83	9.16	9.36	9.45	10.03	12.30	13.00	13.10	13.75	16.80	22.25	38.50		
01407290	0128	20040128	20150128	12	12.53	6.21	5.00	26.00			5.81	7.56	7.94	8.22	8.55	9.37	10.00	10.00	11.00	12.00	12.00	12.90	14.00	14.00	17.60	23.15	25.10		
01407290	0129	20040129	20150129	12	9.93	3.12	5.00	15.00			5.72	7.28	7.40	7.40	7.40	7.73	8.40	9.70	10.00	10.00	10.00	10.90	12.00	12.00	13.20	15.00	15.00		
01407290	0130	20040130	20150130	12	9.77	2.40	6.40	14.00			6.61	7.07	7.22	7.55	8.20	8.36	8.56	9.08	9.35	9.72	10.70	11.45	12.00	12.00	12.00	12.10	13.40		
01407290	0131	20040131	20150131	12	12.06	8.79	5.50	37.00			5.95	6.92	7.48	7.80	7.80	7.91	8.08	8.34	8.80	9.32	9.84	10.45	11.10	11.75	15.60	21.80	32.20		
01407290	0201	20040201	20150201	12	13.92	13.78	7.30	57.00			7.36	7.49	7.92	8.25	8.38	8.56	8.70	8.70	8.95	9.62	11.44	12.00	12.10	12.75	13.80	17.10	44.40		
01407290	0202	20040202	20150202	12	17.95	19.19	8.10	76.00			8.13	8.20	8.26	8.43	8.75	9.46	10.00	10.00	10.50	11.15	11.80	12.90	15.00	21.50	24.40	27.55	60.70		
01407290	0203	20040203	20150203	12	16.43	11.65	8.80	48.00			8.92	9.18	9.38	9.55	9.68	9.87	10.20	10.85	11.50	12.15	12.80	13.45	15.10	22.25	25.80	28.05	41.70		
01407290	0204	20040204	20150204	12	13.86	9.39	7.50	41.00			7.80	8.45	8.62	8.78	8.97	9.38	9.74	9.87	10.45	11.00	11.00	11.45	12.50	15.75	18.60	22.00	35.00		
01407290	0205	20040205	20140205	11	15.00	11.67	7.50	47.00			7.50	7.50	7.90	8.50	9.10	9.60	9.90	10.40	11.00	11.00	11.00	11.00	14.20	19.00	21.40	27.80	42.20		
01407290	0206	20040206	20140206	11	22.28	34.27	7.50	125.00			7.60	7.90	8.64	9.60	9.84	10.20	10.80	11.00	11.00	11.00	12.00	15.00	16.40	17.00	18.20	40.20	103.80		
01407290	0207	20040207	20140207	11	15.50	14.59	7.50	59.00			7.80	8.70	9.40	10.00	10.00	10.20	10.80	11.00	11.00	11.00	11.40	12.60	13.40	14.00	14.60	23.80	50.20		
01407290	0208	20040208	20140208	11	14.91	7.10	7.50	28.00			7.92	9.18	9.72	9.90	9.96	10.00	10.00	10.80	12.00	13.20	14.20	14.80	18.20	23.00	24.20	25.60	27.40		
01407290	0209	20040209	20140209	11	12.33	3.85	7.50	19.00			7.76	8.54	9.00	9.30	9.72	10.00	10.00	10.00	10.00	11.80	13.40	14.60	15.40	16.00	16.60	17.40	18.60		
01407290	0210	20040210	20140210	11	11.75	4.60	7.50	22.00			7.70	8.30	8.70	9.00	9.00	9.04	9.16	9.52	10.00	10.60	11.20	11.80	12.00	12.00	16.20	19.60	21.40		
01407290	0211	20040211	20140211	11	13.29	6.36	7.50	28.00			7.60	7.90	8.20	8.50	8.74	8.98	9.22	10.38	12.00	12.60	13.00	13.00	15.00	18.00	19.20	21.60	26.40		
01407290	0212	20040212	20140212	11	12.22	5.77	7.50	27.00			7.70	8.30	8.50	8.50	8.80	9.18	9.72	9.94	10.00	10.00	10.20	10.80	13.00	16.00	16.60	19.00	25.00		
01407290	0213	20040213	20140213	11	19.38	21.88	8.00	83.00			8.00	8.00	8.16	8.40	8.94	9.34	9.46	10.10	11.00	13.40	15.20	15.80	16.80	18.00	23.40	38.20	71.80		
01407290	0214	20040214	20140214	11	17.92	11.43	8.30	48.00			8.52	9.18	9.44	9.50	9.74	10.72	13.18	14.40	15.00	16.20	17.40	18.60	19.80	21.00	24.00	30.40	43.60		
01407290	0215	20040215	20140215	11	14.70	8.45	8.00	38.00			8.06	8.24	8.82	9.60	9.72	9.84	9.96	11.60	14.00	14.60	15.00	15.00	15.40	16.00	17.20	22.00	34.00		
01407290	0216	20040216	20140216	11	12.29	4.83	7.00	24.00			7.14	7.56	8.02	8.50	9.40	10.20	10.80	11.40	12.00	12.00	12.00	12.00	12.80	14.00	15.80	18.40	22.60		
01407290	0217	20040217	20140217	11	14.45	10.51	7.00	42.00			7.12	7.48	7.96	8.50	9.28	9.84	9.96	10.00	10.00	11.20	12.00	12.00	12.80	14.00	21.20	29.20	38.80		
01407290	0218	20040218	20140218	11	14.12	8.60	7.50	38.00			7.70	8.30	8.82	9.30	9.72	10.20	10.80	11.40	12.00	12.00	12.20	12.80	13.40	14.00	17.60	23.60	34.40		
01407290	0219	20040219	20140219	11	14.11	6.04	7.00	26.00			7.44	8.76	9.52	10.00	10.00	10.20	10.80	11.80	13.00	13.00	13.20	13.80	16.00	19.00	21.40	23.60	25.40		
01407290	0220	20040220	20140220	11	11.76	3.66	7.50	19.00			7.60	7.90	8.04	8.10	8.52	9.04	9.76	10.80	12.00	12.60	13.00	13.00	13.80	15.00	15.00	15.80	18.20		
01407290	0221	20040221	20140221	11	16.26	12.20	7.30	49.00			7.40	7.70	8.20	8.80	10.12	11.40	12.60	13.00	13.00	13.00	13.00	13.00	13.80	15.00	22.80	32.20	44.80		
01407290	0222	20040222	20140222	11	15.29	9.99	8.80	43.00			8.94	9.36	9.66	9.90	9.96	10.20	10.80	11.40	12.00	12.60	13.20	13.80	14.00	14.00	19.40	27.00	39.00		
01407290	0223	20040223	20140223	11	18.35	18.45	8.00	70.00			8.38	9.52	9.94	10.00	10.00	10.00	10.00	10.40	11.00	11.60	12.20	12.80	13.80	15.00	25.80	40.40	62.60		
01407290	0224	20040224	20140224	11	17.58	18.96	7.00	73.00			7.48	8.92	9.64	10.00	10.00	10.00	10.00	10.40	11.00	11.60	12.00	12.00	12.80	14.00	20.60	34.60	63.40		
01407290	0225	20040225	20140225	11	18.15	18.76	7.50	69.00			7.72	8.38	8.76	9.00	9.36	9.68	9.92	10.40	11.00	11.00	11.20	11.80	13.20	15.00	28.20	43.40	62.60		
01407290	0226	20040226	20140226	11	13.91	6.84	8.40	26.00			8.44	8.56	8.76	9.00	9.60	10.00	10.00	10.00	10.00	10.60	11.40	12.60	17.00	23.00	23.60	24.40	25.60		
01407290	0227	20040227	20140227	11	18.84	22.01	7.90	84.00			8.02	8.38	9.02	9.80	9.92	10.00	10.00	10.40	11.00	11.00	12.00	15.00	17.20	19.00	19.60	32.80	71.20		
01407290	0228	20040228	20140228	11	12.48	5.13	7.60	22.00			7.66	7.84	8.14	8.50	9.04	9.50	9.80	9.94	10.00	10.60	11.40	12.60	15.00	18.00	19.20	20.40	21.60		
01407290	0229	20040229	20120229	3	10.27	2.53	8.00	13.00						8.00	8.36	8.72	9.08	9.44	9.80	10.44	11.08	11.72	12.36	13.00					
01407290	0301	20040301	20140301	11	13.40	5.06	8.50	26.00			8.66	9.14	9.42	9.60	10.44	11.00	11.00	11.40	12.00	12.00	12.60	14.40	15.00	15.00	16.80	19.60	24.40		
