site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p90	p95	p99
01049000	ALL	19281027	20110930	30289	984.90	1311.20	4.50	17200.00	14.00	67.00	112.00	153.00	195.00	240.00	285.00	335.00	382.00	438.00	500.00	575.00	665.00	777.00	930.00	1140.00	1440.00	2510.00	3690.00	6361.00
01049000	0101	19290101	20110101	83	832.66	1180.36	20.00	9850.00		103.40	141.60	235.60	287.40	330.00	368.00	396.20	429.20	467.60	560.00	600.20	656.80	701.60	822.40	955.00	1112.00	1780.00	2528.00	
01049000	0102	19290102	20110102	83	802.65	1074.13	44.00	9030.00		105.00	152.40	278.80	306.60	332.00	382.00	405.40	423.00	456.60	560.00	586.00	632.00	686.40	739.40	905.00	1034.00	1560.00	2266.00	
01049000	0103	19290103	20110103	83	765.93	898.39	36.00	7170.00		115.80	149.40	226.80	292.40	310.00	333.40	409.20	438.60	494.00	545.00	609.60	676.00	735.00	784.00	847.00	932.40	1604.00	2102.00	
01049000	0104	19290104	20110104	83	722.83	701.81	48.00	5000.00		120.60	176.40	259.60	285.00	316.00	346.00	395.00	423.00	486.00	520.00	576.00	658.40	700.00	749.00	850.00	961.60	1506.00	2084.00	
01049000	0105	19290105	20110105	83	684.29	603.70	43.00	3850.00		102.40	183.00	241.80	274.80	290.00	324.20	387.00	415.00	475.00	505.00	545.00	670.00	729.00	792.20	840.00	921.00	1468.00	1962.00	
01049000	0106	19290106	20110106	83	668.67	557.69	15.00	3000.00		102.40	217.00	239.40	275.80	305.00	318.40	373.00	412.00	469.60	515.00	609.80	662.00	685.00	762.00	866.00	938.40	1434.00	1764.00	
01049000	0107	19290107	20110107	83	664.07	547.48	27.00	2770.00		97.20	179.80	241.00	272.00	305.00	315.00	384.00	446.60	484.00	520.00	541.00	651.00	690.60	751.60	841.00	911.20	1282.00	2184.00	
01049000	0108	19290108	20110108	83	653.87	549.87	32.00	2990.00		100.80	160.40	197.20	244.00	296.00	313.00	368.00	407.80	463.40	500.00	580.60	654.00	714.00	779.60	836.00	912.00	1242.00	1916.00	
01049000	0109	19290109	20110109	83	667.63	570.14	45.00	3060.00		120.20	202.20	254.00	270.80	290.00	314.00	364.00	380.00	438.00	490.00	559.60	632.40	667.60	746.00	865.00	964.40	1218.00	2150.00	
01049000	0110	19290110	20110110	83	681.78	670.31	45.00	4250.00		90.00	154.80	223.40	269.60	285.00	319.00	373.40	390.00	450.80	500.00	568.00	627.20	667.80	718.40	905.00	973.20	1328.00	2052.00	
01049000	0111	19290111	20110111	83	698.61	732.04	20.00	5240.00		56.20	148.80	225.40	279.00	322.00	362.40	395.20	441.00	465.00	480.00	553.00	623.00	678.00	793.80	845.00	948.60	1312.00	2086.00	
01049000	0112	19290112	20110112	83	690.24	736.22	43.00	5460.00		117.00	176.20	243.60	266.00	300.00	341.80	381.60	430.60	465.00	490.00	590.60	620.40	664.00	697.60	784.00	909.20	1360.00	1920.00	
01049000	0113	19290113	20110113	83	675.35	690.95	10.00	5100.00		84.80	157.00	228.00	265.00	300.00	327.20	378.00	429.80	460.00	526.00	561.00	622.00	664.00	728.40	760.00	898.00	1316.00	1924.00	
01049000	0114	19290114	20110114	83	654.67	582.74	54.00	3800.00		130.00	191.00	234.80	268.00	300.00	339.40	357.00	409.00	450.00	487.00	586.60	609.00	640.00	701.60	832.00	906.00	1328.00	1978.00	
01049000	0115	19290115	20110115	83	656.54	611.34	53.00	3810.00		140.00	186.40	216.20	254.00	280.00	332.60	379.40	398.00	439.00	525.00	575.20	611.80	677.60	720.40	845.00	863.60	1034.00	1876.00	
01049000	0116	19290116	20110116	83	636.10	593.91	72.00	3960.00		146.00	165.20	223.00	255.40	290.00	321.00	380.80	413.00	439.00	450.00	552.00	599.20	626.80	705.00	750.00	876.00	1086.00	1736.00	
01049000	0117	19290117	20110117	83	649.93	623.30	55.00	4280.00		81.40	166.00	207.80	248.40	285.00	319.60	372.00	405.00	425.60	495.00	562.40	593.20	629.80	695.20	800.00	916.80	1264.00	1770.00	
01049000	0118	19290118	20110118	83	663.88	659.79	20.00	4610.00		108.20	185.40	233.60	272.80	290.00	335.20	362.00	407.80	504.00	560.00	576.40	592.00	624.00	685.00	780.00	899.20	1220.00	1646.00	
01049000	0119	19290119	20110119	83	672.76	677.98	92.00	4870.00		140.00	199.00	244.00	288.00	330.00	360.80	390.00	421.20	449.20	527.00	541.00	555.00	581.00	703.40	790.00	886.00	1336.00	1548.00	
01049000	0120	19290120	20110120	83	690.43	731.98	10.00	5300.00		130.20	190.00	249.60	265.60	290.00	332.00	360.40	396.00	426.00	500.00	549.20	581.40	666.20	738.60	844.00	900.20	1446.00	1856.00	
01049000	0121	19290121	20110121	83	699.92	774.60	15.00	5360.00		106.20	174.60	211.40	264.40	285.00	330.00	344.00	389.00	436.60	500.00	558.20	655.00	680.00	734.60	790.00	880.00	1362.00	1954.00	
01049000	0122	19290122	20110122	83	702.61	775.11	13.00	4980.00		125.60	139.00	182.80	247.40	275.00	317.00	345.20	393.00	458.00	510.00	582.60	628.00	690.40	759.60	820.00	869.40	1302.00	2054.00	
01049000	0123	19290123	20110123	83	687.27	735.67	13.00	4340.00		130.80	167.00	193.80	266.00	310.00	325.40	340.00	386.80	445.00	470.00	532.80	626.40	698.00	743.20	835.00	851.00	1206.00	2062.00	
01049000	0124	19290124	20110124	83	672.76	693.87	13.00	3640.00		124.20	161.60	197.80	266.00	295.00	316.00	362.60	396.00	431.60	475.00	540.80	626.00	690.60	730.00	785.00	821.00	1264.00	2290.00	
01049000	0125	19290125	20110125	83	697.33	677.27	47.00	3960.00		126.60	158.60	227.40	278.00	320.00	351.20	370.00	386.40	446.00	505.00	617.00	650.40	686.20	749.20	790.00	870.00	1254.00	2416.00	
01049000	0126	19290126	20110126	83	740.11	710.22	54.00	4160.00		147.60	172.20	224.40	273.00	305.00	350.00	371.00	395.60	460.40	510.00	596.00	615.20	656.00	759.00	880.00	1036.00	1710.00	2450.00	
01049000	0127	19290127	20110127	83	799.57	811.30	125.00	4260.00		147.00	176.20	227.40	270.00	310.00	346.00	367.00	394.20	419.00	500.00	579.80	640.00	720.00	741.40	980.00	1092.00	2130.00	2466.00	
01049000	0128	19290128	20110128	83	874.34	1041.59	67.00	5520.00		120.00	158.40	189.60	258.60	285.00	346.00	370.60	410.80	493.60	563.00	617.60	640.00	709.60	832.00	916.00	1118.00	2004.00	3256.00	
01049000	0129	19290129	20110129	83	891.66	1138.28	71.00	6550.00		146.00	172.00	216.80	258.00	300.00	326.40	347.00	393.20	438.60	500.00	534.00	612.40	697.60	826.40	920.00	1110.00	2038.00	3620.00	
01049000	0130	19290130	20110130	83	881.16	1183.66	19.00	7190.00		135.20	165.00	198.00	264.00	310.00	339.20	347.00	368.00	435.80	469.00	555.00	592.00	702.00	755.00	880.00	1144.00	2196.00	3112.00	
01049000	0131	19290131	20110131	83	853.39	1185.03	22.00	7060.00		118.00	160.00	184.20	260.00	305.00	327.00	348.20	400.00	443.00	466.00	540.20	582.00	674.60	766.00	815.00	1036.00	2082.00	3074.00	
01049000	0201	19290201	20110201	83	810.13	1143.77	20.00	7150.00		118.00	157.00	211.60	259.00	280.00	340.60	353.20	401.40	447.60	483.00	524.00	557.00	623.20	700.00	765.00	944.00	1836.00	3076.00	
01049000	0202	19290202	20110202	83	754.75	1074.89	54.00	7070.00		124.00	159.20	222.20	248.80	278.00	312.00	340.00	362.00	432.40	465.00	507.60	541.00	560.00	579.20	730.00	808.40	1578.00	2918.00	
01049000	0203	19290203	20110203	83	743.02	966.65	80.00	6300.00		116.00	169.80	210.20	254.00	275.00	336.00	376.00	426.00	459.00	480.00	513.40	554.00	582.00	675.80	765.00	839.60	1354.00	2678.00	
01049000	0204	19290204	20110204	83	746.93	875.96	20.00	4900.00		82.00	148.20	172.00	194.00	260.00	310.00	352.20	412.00	453.20	500.00	532.00	578.60	670.00	705.20	950.00	1012.00	1484.00	2892.00	
01049000	0205	19290205	20110205	83	741.35	889.41	20.00	4800.00		110.00	130.40	161.20	203.80	240.00	261.60	323.20	388.00	414.00	460.00	501.00	565.00	586.40	704.00	805.00	974.00	1806.00	3166.00	
01049000	0206	19290206	20110206	83	733.41	866.84	80.00	5100.00		110.00	140.00	191.80	208.00	230.00	270.40	350.40	396.00	422.80	470.00	507.00	543.60	606.00	635.80	740.00	957.80	1764.00	2680.00	
