site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p85	p90	p95	p99
03159246	ALL	20021001	20150208	4188	159.25	296.07	2.70	4090.00	4.10	6.50	8.70	10.00	13.00	17.00	21.70	28.00	36.00	45.00	56.00	70.00	86.00	104.00	129.00	162.00	200.20	278.65	428.10	697.85	1461.10
03159246	0101	20030101	20150101	12	133.75	105.06	29.00	420.00			29.00	29.00	47.60	64.00	74.40	78.20	87.20	110.60	122.50	132.75	149.00	155.35	157.10	157.75	173.60	208.15	353.10		
03159246	0102	20030102	20150102	12	187.25	192.86	27.00	712.00			27.30	27.95	45.40	59.50	66.00	86.25	105.40	116.45	133.00	149.70	161.40	169.95	190.40	284.00	322.80	346.25	596.50		
03159246	0103	20030103	20150103	12	207.08	232.51	26.00	810.00			29.90	38.35	64.20	87.50	104.40	111.40	115.80	118.40	125.50	135.00	148.00	155.60	163.50	186.25	336.60	562.05	731.70		
03159246	0104	20030104	20150104	12	360.58	394.99	23.00	1240.00			26.00	32.50	36.00	51.00	84.80	98.80	109.40	120.45	178.00	255.50	353.00	419.00	488.10	651.25	780.80	898.95	1132.30		
03159246	0105	20030105	20150105	12	547.58	886.79	22.00	2710.00			23.80	27.70	31.00	46.50	81.60	90.30	94.60	99.80	132.50	181.70	258.40	318.90	390.30	561.25	1200.20	2092.50	2515.00		
03159246	0106	20030106	20150106	12	591.50	1028.21	21.00	3470.00			22.80	26.70	33.00	47.75	75.70	83.30	88.40	96.20	106.50	120.85	146.20	312.40	539.80	759.50	1170.40	1750.50	2927.00		
03159246	0107	20030107	20150107	12	404.25	712.30	20.00	2570.00			21.80	25.70	55.40	77.50	84.00	86.65	89.20	93.10	149.00	210.15	236.80	277.85	323.80	361.50	525.60	841.00	2024.00		
03159246	0108	20030108	20150108	12	293.67	348.24	19.00	1030.00			20.80	24.70	54.40	76.75	83.90	85.00	87.00	93.50	109.00	131.10	166.20	250.80	367.20	537.50	708.60	875.15	981.10		
03159246	0109	20030109	20150109	12	275.08	376.13	18.00	1280.00			23.10	34.15	54.20	70.75	80.50	83.65	85.00	85.00	107.00	129.75	133.00	152.90	216.60	480.50	600.40	660.60	1084.40		
