site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p90	p95	p99
09073891	ALL	20090408	20110930	542	1.84	2.31	0.00	7.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.60	3.10	4.40	4.50	4.60	5.27	5.60	6.40
09073891	0401	20100401	20110401	2	0.00		0.00	0.00								0.00	0.00	0.00	0.00	0.00	0.00	0.00						
09073891	0402	20100402	20110402	2	0.00		0.00	0.00								0.00	0.00	0.00	0.00	0.00	0.00	0.00						
09073891	0403	20100403	20110403	2	0.00		0.00	0.00								0.00	0.00	0.00	0.00	0.00	0.00	0.00						
09073891	0404	20100404	20110404	2	0.00		0.00	0.00								0.00	0.00	0.00	0.00	0.00	0.00	0.00						
09073891	0405	20100405	20110405	2	0.00		0.00	0.00								0.00	0.00	0.00	0.00	0.00	0.00	0.00						
09073891	0406	20100406	20110406	2	0.00		0.00	0.00								0.00	0.00	0.00	0.00	0.00	0.00	0.00						
09073891	0407	20100407	20110407	2	0.00		0.00	0.00								0.00	0.00	0.00	0.00	0.00	0.00	0.00						
09073891	0408	20090408	20110408	3	0.00		0.00	0.00						0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				
09073891	0409	20090409	20110409	3	0.00		0.00	0.00						0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				
09073891	0410	20090410	20110410	3	0.00		0.00	0.00						0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				
09073891	0411	20090411	20110411	3	0.00		0.00	0.00						0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				
09073891	0412	20090412	20110412	3	0.00		0.00	0.00						0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				
09073891	0413	20090413	20110413	3	0.00		0.00	0.00						0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				
