site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p90	p95	p99
08041749	ALL	20030831	20090915	1590	1205.35	2063.31	0.20	20700.00	3.70	17.00	33.00	58.00	83.00	113.75	151.30	195.85	240.00	323.00	401.50	543.05	723.00	960.30	1270.00	1550.00	1850.00	3169.00	4774.50	11409.00
08041749	0101	20040101	20090101	6	1644.00	2658.80	179.00	6910.00				181.10	195.80	210.50	229.50	259.25	289.00	316.80	342.00	367.20	676.40	1198.60	1720.80	3130.00	4894.00			
08041749	0102	20040102	20090102	6	1588.83	2683.00	74.00	6920.00				76.05	90.40	104.75	137.80	217.60	297.40	344.20	347.00	349.80	626.80	1109.45	1592.10	3027.50	4844.00			
08041749	0103	20040103	20090103	5	1648.00	2446.65	101.00	5910.00					148.20	219.00	289.80	339.50	347.00	354.50	362.00	712.40	1062.80	1413.20	2406.00	3720.00	5034.00			
08041749	0104	20040104	20090104	5	1476.80	2183.04	71.00	5310.00					128.40	214.50	300.60	366.70	392.80	418.90	445.00	671.50	898.00	1124.50	2022.00	3255.00	4488.00			
08041749	0105	20040105	20090105	5	1438.80	2265.14	148.00	5460.00					183.20	236.00	288.80	328.30	341.20	354.10	367.00	525.40	683.80	842.20	1808.00	3177.50	4547.00			
08041749	0106	20040106	20090106	6	1062.83	2006.06	53.00	5140.00				55.35	71.80	88.25	113.40	160.30	207.20	238.80	250.00	261.20	329.60	440.90	552.20	1723.00	3317.60			
08041749	0107	20040107	20090107	6	907.00	1792.10	23.00	4560.00				28.60	67.80	107.00	140.80	161.10	181.40	197.65	208.50	219.35	240.60	269.65	298.70	1370.25	2858.80			
08041749	0108	20040108	20090108	6	803.50	1591.30	84.00	4050.00				85.90	99.20	112.50	126.00	140.00	154.00	162.15	162.50	162.85	178.40	205.35	232.30	1192.50	2526.00			
08041749	0109	20040109	20090109	6	782.50	1384.62	41.00	3570.00				42.20	50.60	59.00	70.10	87.95	105.80	134.90	179.00	223.10	325.80	472.45	619.10	1388.25	2406.40			
08041749	0110	20040110	20090110	6	735.50	1175.51	17.00	3060.00				18.85	31.80	44.75	60.60	83.70	106.80	155.85	239.50	323.15	447.80	603.20	758.60	1367.25	2157.20			
08041749	0111	20040111	20090111	5	742.80	1090.52	11.00	2630.00					28.40	54.50	80.60	113.10	158.40	203.70	249.00	392.10	535.20	678.30	1106.80	1678.00	2249.20			
08041749	0112	20040112	20090112	5	653.00	959.81	76.00	2320.00					79.40	84.50	89.60	98.10	113.40	128.70	144.00	290.40	436.80	583.20	969.60	1476.00	1982.40			
08041749	0113	20040113	20090113	6	622.17	733.75	115.00	2060.00				117.75	137.00	156.25	175.40	194.30	213.20	274.10	391.00	507.90	567.60	584.40	601.20	969.50	1478.40			
08041749	0114	20040114	20090114	4	799.00	744.18	139.00	1840.00					139.00	209.75	280.50	351.25	422.00	515.25	608.50	701.75	795.00	1056.25	1317.50	1578.75				
08041749	0115	20040115	20090115	4	759.75	694.81	184.00	1740.00					184.00	229.25	274.50	319.75	365.00	461.25	557.50	653.75	750.00	997.50	1245.00	1492.50				
08041749	0116	20040116	20090116	6	599.00	627.72	45.00	1690.00				49.25	79.00	108.75	135.40	154.30	173.20	257.05	427.50	597.95	711.60	782.65	853.70	1078.00	1363.60			
08041749	0117	20040117	20090117	6	1063.50	1019.64	78.00	2870.00				81.50	106.00	130.50	217.70	461.65	705.60	883.25	972.50	1061.75	1148.00	1232.00	1316.00	1722.50	2258.00			
08041749	0118	20040118	20090118	6	1400.17	1838.86	167.00	5050.00				167.90	174.20	180.50	244.30	451.85	659.40	808.45	879.50	950.55	1032.80	1123.45	1214.10	2192.50	3526.00			
08041749	0119	20040119	20090119	6	1491.83	1688.03	156.00	4630.00				156.45	159.60	162.75	212.50	378.75	545.00	770.50	1075.00	1379.50	1578.00	1697.00	1816.00	2545.00	3518.00			
08041749	0120	20040120	20090120	6	1379.50	1492.20	120.00	4050.00				123.60	148.80	174.00	225.30	341.85	458.40	671.25	1012.50	1353.75	1578.00	1714.50	1851.00	2430.00	3186.00			
08041749	0121	20040121	20090121	6	1288.67	1311.08	20.00	3470.00				35.15	141.20	247.25	329.60	352.70	375.80	576.65	1014.50	1452.35	1690.00	1777.50	1865.00	2285.00	2838.00			
08041749	0122	20040122	20090122	6	1247.17	1172.42	127.00	2970.00				132.50	171.00	209.50	249.20	291.90	334.60	585.65	1114.50	1643.35	1880.00	1897.50	1915.00	2182.50	2550.00			
08041749	0123	20040123	20090123	6	1205.17	1084.70	151.00	2430.00				156.40	194.20	232.00	259.20	259.90	260.60	523.35	1135.50	1747.65	2032.00	2070.50	2109.00	2197.50	2306.00			
08041749	0124	20040124	20090124	6	1266.33	1267.59	65.00	2910.00				68.50	93.00	117.50	144.30	176.85	209.40	492.30	1109.00	1725.70	2046.00	2144.00	2242.00	2430.00	2654.00			
08041749	0125	20040125	20080125	5	1861.20	1574.07	146.00	3190.00					148.80	153.00	157.20	409.00	1156.00	1903.00	2650.00	2803.00	2956.00	3109.00	3166.00	3175.00	3184.00			
08041749	0126	20040126	20080126	5	2154.00	2055.12	67.00	4780.00					70.20	75.00	79.80	336.70	1097.80	1858.90	2620.00	2800.00	2980.00	3160.00	3532.00	4000.00	4468.00			
08041749	0127	20040127	20090127	5	2094.60	1971.84	60.00	4620.00					74.60	96.50	118.40	379.70	1119.80	1859.90	2600.00	2738.00	2876.00	3014.00	3372.00	3840.00	4308.00			
08041749	0128	20040128	20090128	6	1700.83	1785.38	20.00	4200.00				27.35	78.80	130.25	174.10	198.95	223.80	616.30	1499.00	2381.70	2772.00	2793.00	2814.00	3165.00	3648.00			
08041749	0129	20040129	20090129	6	1579.00	1577.05	29.00	3580.00				35.65	82.20	128.75	179.10	238.95	298.80	670.05	1456.50	2242.95	2622.00	2695.50	2769.00	2987.50	3264.00			
08041749	0130	20040130	20080130	5	1965.80	1702.14	15.00	4120.00					108.80	249.50	390.20	670.60	1230.40	1790.20	2350.00	2503.00	2656.00	2809.00	3112.00	3490.00	3868.00			
08041749	0131	20040131	20080131	5	2000.00	1610.85	354.00	4150.00					378.40	415.00	451.60	647.40	1161.60	1675.80	2190.00	2382.00	2574.00	2766.00	3094.00	3490.00	3886.00			
08041749	0201	20040201	20090201	6	1814.00	1487.93	57.00	3900.00				67.00	137.00	207.00	386.30	838.85	1291.40	1685.00	2000.00	2315.00	2494.00	2571.00	2648.00	2977.50	3408.00			
