site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p90	p95	p99
04264331	ALL	19351001	20110930	27759	252485.86	35632.85	139000.00	378000.00	177600.00	198000.00	209000.00	215000.00	220000.00	226000.00	230000.00	236000.00	240000.00	246000.00	252000.00	256000.00	261000.00	265000.00	272000.00	278000.00	284000.00	299000.00	310000.00	341000.00
04264331	0101	19360101	20110101	76	232921.05	34053.59	170000.00	360000.00		191700.00	195400.00	200000.00	208000.00	210000.00	212100.00	215950.00	220000.00	220000.00	228000.00	230000.00	236400.00	239050.00	243000.00	248750.00	257600.00	283000.00	310000.00	
04264331	0102	19360102	20110102	76	232105.26	33112.97	170000.00	359000.00		193600.00	200000.00	207550.00	210000.00	210500.00	214000.00	214950.00	219800.00	220000.00	220500.00	230000.00	234200.00	238000.00	240000.00	244750.00	252200.00	273000.00	310000.00	
04264331	0103	19360103	20110103	76	233210.53	32688.96	170000.00	361000.00		190550.00	200000.00	205300.00	210000.00	214000.00	216100.00	219950.00	220000.00	223300.00	228000.00	230350.00	234200.00	238000.00	240000.00	244750.00	253200.00	273000.00	310000.00	
04264331	0104	19360104	20110104	76	233802.63	32599.80	175000.00	360000.00		192550.00	195700.00	204550.00	210000.00	214000.00	216000.00	219950.00	220000.00	228000.00	229000.00	231000.00	235400.00	240000.00	241800.00	247250.00	254600.00	272100.00	310000.00	
04264331	0105	19360105	20110105	76	231934.21	32538.12	178000.00	360000.00		193400.00	197400.00	201550.00	205600.00	210250.00	214100.00	219950.00	220000.00	221650.00	228000.00	230000.00	232400.00	237000.00	240000.00	244000.00	248600.00	270000.00	304050.00	
04264331	0106	19360106	20110106	76	230789.47	31796.15	174000.00	360000.00		189700.00	194700.00	200550.00	207800.00	210250.00	219100.00	220000.00	220000.00	220650.00	228000.00	230000.00	231200.00	236050.00	238900.00	240000.00	244600.00	270000.00	298950.00	
04264331	0107	19360107	20110107	76	228671.05	30259.05	174000.00	361000.00		188950.00	195800.00	200550.00	210000.00	213000.00	218000.00	220000.00	220000.00	220650.00	226500.00	229350.00	230000.00	233050.00	235900.00	238000.00	240600.00	264300.00	295550.00	
04264331	0108	19360108	20110108	76	225131.58	27723.56	167000.00	359000.00		187550.00	195400.00	200550.00	205000.00	210000.00	213000.00	217900.00	220000.00	220000.00	220000.00	224000.00	229200.00	230000.00	233800.00	235750.00	239600.00	255800.00	272850.00	
04264331	0109	19360109	20110109	76	224526.32	26519.66	164000.00	359000.00		187150.00	196800.00	202100.00	210000.00	211500.00	214200.00	217000.00	220000.00	220000.00	220000.00	222000.00	227200.00	230000.00	232000.00	237000.00	239200.00	250500.00	270000.00	
04264331	0110	19360110	20110110	76	224092.11	26103.47	165000.00	360000.00		187350.00	193100.00	201000.00	210000.00	213250.00	215100.00	219000.00	220000.00	220000.00	220000.00	224000.00	228000.00	230000.00	230000.00	233000.00	236800.00	249600.00	270000.00	
