site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p90	p95	p99
02479160	ALL	19711001	20110930	14610	1239.00	1832.18	65.00	39800.00	113.00	180.00	222.00	261.00	305.00	348.00	398.00	450.00	515.00	581.00	660.00	752.00	857.00	980.00	1130.00	1330.00	1600.00	2699.00	4404.50	9193.40
02479160	0101	19720101	20110101	40	1795.83	1809.06	324.00	7460.00		391.80	432.70	576.20	631.00	686.00	729.80	793.95	857.80	899.75	974.00	1135.00	1318.00	1490.50	1642.00	1850.00	2666.00	5235.00	6076.00	
02479160	0102	19720102	20110102	40	1741.88	1709.48	313.00	7540.00		387.30	422.40	552.50	629.00	711.00	729.60	769.05	789.60	825.60	956.50	1129.50	1412.00	1638.50	1985.00	2187.50	2622.00	4438.00	6057.00	
02479160	0103	19720103	20110103	40	1449.05	1078.47	308.00	4900.00		380.25	455.10	558.40	593.40	648.50	731.00	787.10	822.20	941.85	1003.50	1122.50	1306.00	1534.50	1705.00	2242.50	2520.00	3297.00	3647.50	
02479160	0104	19720104	20110104	40	1402.28	995.99	363.00	4100.00		396.10	427.90	572.10	589.40	638.25	741.50	806.75	858.80	893.50	1024.50	1193.00	1398.00	1496.50	1620.00	1862.50	2244.00	2781.00	3914.50	
02479160	0105	19720105	20110105	40	1439.83	1111.15	347.00	5270.00		384.35	544.00	560.65	572.00	665.25	817.30	844.55	935.00	964.90	1013.50	1082.00	1130.00	1408.50	1587.00	1762.50	2084.00	3264.00	3947.00	
02479160	0106	19720106	20110106	40	1521.47	1304.67	349.00	5380.00		386.70	518.40	541.00	560.80	762.00	795.80	848.20	909.40	951.05	987.00	1021.00	1216.00	1259.50	1555.00	1800.00	2276.00	3979.00	5294.50	
02479160	0107	19720107	20110107	40	1613.08	1496.97	369.00	7710.00		382.85	494.50	516.60	564.40	695.75	748.30	831.15	959.40	1060.00	1125.00	1205.50	1238.00	1492.50	1705.00	1942.50	2288.00	4217.00	4956.50	
02479160	0108	19720108	20110108	40	1857.50	1804.83	373.00	10500.00		412.70	584.40	620.30	692.20	748.25	826.70	892.45	1013.60	1228.00	1405.00	1486.50	1656.00	1850.50	2027.00	2270.00	2676.00	3496.00	5030.50	
02479160	0109	19720109	20110109	40	2045.00	2262.89	364.00	12700.00		491.40	540.80	611.00	697.60	766.75	998.10	1097.00	1124.00	1246.50	1375.00	1535.00	1672.00	1792.00	1929.00	2160.00	2354.00	4201.00	7655.50	
