site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p90	p95	p99
05389500	ALL	19360815	20111122	26763	37658.12	27959.95	6200.00	276000.00	9440.00	11800.00	13500.00	15100.00	16600.00	18100.00	19700.00	21400.00	23300.00	25600.00	28100.00	31100.00	34700.00	38400.00	42700.00	48000.00	55300.00	76500.00	93200.00	132360.00
05389500	0101	19370101	20110101	73	21806.85	8700.37	9400.00	43600.00		10020.00	11120.00	11860.00	13680.00	15100.00	16280.00	17460.00	18040.00	19240.00	21000.00	21780.00	22500.00	24640.00	25980.00	26250.00	28820.00	36300.00	40500.00	
05389500	0102	19370102	20110102	73	21656.99	8540.80	9500.00	42700.00		10178.00	11540.00	12410.00	13320.00	15300.00	16220.00	17360.00	17920.00	18680.00	20100.00	21380.00	22760.00	24090.00	25480.00	26600.00	28840.00	36600.00	40090.00	
05389500	0103	19370103	20110103	73	21261.64	8126.92	9300.00	42200.00		10370.00	11440.00	12640.00	13560.00	15200.00	15760.00	16980.00	17380.00	18290.00	20500.00	21000.00	22000.00	23080.00	25400.00	27100.00	28640.00	32160.00	37980.00	
05389500	0104	19370104	20110104	73	20899.18	7999.77	9000.00	41700.00		10142.00	11640.00	13000.00	13460.00	14650.00	15760.00	16470.00	17000.00	18000.00	19800.00	20820.00	22000.00	23050.00	24180.00	26150.00	28520.00	31800.00	37290.00	
05389500	0105	19370105	20110105	73	20727.67	7887.50	8500.00	41600.00		10010.00	11740.00	13210.00	14460.00	14700.00	15700.00	16290.00	16960.00	17360.00	19000.00	20560.00	21380.00	22500.00	24000.00	26100.00	28340.00	32140.00	37090.00	
05389500	0106	19370106	20110106	73	20643.97	8061.35	8000.00	41300.00		9559.00	11740.00	13310.00	14180.00	14600.00	15180.00	16490.00	16960.00	17860.00	18600.00	19450.00	20700.00	22410.00	23400.00	25200.00	27620.00	33300.00	39030.00	
05389500	0107	19370107	20110107	73	20693.97	8115.61	7900.00	42600.00		9634.00	11800.00	13310.00	14560.00	14700.00	15500.00	16490.00	17000.00	18000.00	18600.00	19440.00	20400.00	23000.00	23580.00	24450.00	27200.00	32800.00	40150.00	
05389500	0108	19370108	20110108	73	20586.03	7886.18	7800.00	42300.00		10194.00	11740.00	13540.00	14480.00	14800.00	15500.00	16180.00	17100.00	17820.00	18800.00	19640.00	20520.00	22100.00	23240.00	24000.00	27440.00	32500.00	39230.00	
05389500	0109	19370109	20110109	73	20406.58	7653.14	7600.00	43100.00		10054.00	12600.00	13410.00	14140.00	14500.00	14880.00	16720.00	17160.00	17650.00	18900.00	19910.00	20240.00	22610.00	23000.00	23450.00	28360.00	32100.00	34620.00	
05389500	0110	19370110	20110110	73	20186.58	7680.19	7500.00	45000.00		9736.00	12800.00	13400.00	13640.00	14050.00	15000.00	15950.00	17000.00	18020.00	19000.00	19750.00	20440.00	21300.00	23000.00	24250.00	26940.00	30860.00	34340.00	
05389500	0111	19370111	20110111	73	20162.47	8002.67	7300.00	48000.00		9690.00	12520.00	13300.00	13740.00	14300.00	14800.00	15460.00	17000.00	17500.00	18600.00	19250.00	20320.00	21100.00	22980.00	24100.00	26040.00	31060.00	35710.00	
05389500	0112	19370112	20110112	73	20193.01	8220.33	7200.00	50000.00		9580.00	12740.00	13300.00	13480.00	13900.00	14560.00	15460.00	16680.00	17150.00	18900.00	19740.00	20440.00	20880.00	23400.00	24850.00	26500.00	30880.00	36720.00	
05389500	0113	19370113	20110113	73	20296.71	8270.46	7000.00	49500.00		9640.00	12480.00	13000.00	13280.00	13600.00	14620.00	15090.00	16360.00	17320.00	18900.00	19820.00	21120.00	21780.00	24660.00	25600.00	27000.00	31260.00	35480.00	
05389500	0114	19370114	20110114	73	19926.30	7708.39	6900.00	45700.00		9930.00	12540.00	13100.00	13380.00	13550.00	14740.00	15820.00	16000.00	17000.00	18800.00	19210.00	20540.00	22000.00	22740.00	25650.00	26600.00	30120.00	33260.00	
05389500	0115	19370115	20110115	73	19558.77	6990.13	6800.00	44600.00		10347.00	12480.00	12920.00	13460.00	14000.00	14900.00	15570.00	16300.00	17000.00	18000.00	19270.00	20080.00	21500.00	23080.00	24750.00	27000.00	28380.00	30940.00	
05389500	0116	19370116	20110116	73	19223.84	6649.00	6800.00	44800.00		10040.00	12320.00	12900.00	13160.00	14500.00	15000.00	15390.00	16120.00	16980.00	18000.00	18940.00	19700.00	20670.00	22400.00	24050.00	24960.00	28000.00	30120.00	
05389500	0117	19370117	20110117	73	19133.42	6326.85	6700.00	42000.00		9920.00	12440.00	13000.00	13380.00	14400.00	14860.00	15400.00	16200.00	16530.00	18100.00	19000.00	19640.00	21240.00	22740.00	24300.00	25480.00	27840.00	28560.00	
05389500	0118	19370118	20110118	73	19178.36	6395.00	6700.00	40600.00		9770.00	12380.00	12720.00	13740.00	14250.00	14840.00	15370.00	16340.00	16860.00	18000.00	18880.00	19700.00	21470.00	22820.00	23750.00	25020.00	27660.00	30300.00	
05389500	0119	19370119	20110119	73	19301.78	6790.74	6700.00	39300.00		9949.00	12200.00	12500.00	13380.00	14200.00	14920.00	15960.00	16460.00	16930.00	17400.00	18920.00	19680.00	21260.00	22740.00	23400.00	26000.00	27800.00	31950.00	
05389500	0120	19370120	20110120	73	19303.56	6911.99	6700.00	41000.00		9898.00	12140.00	12510.00	13280.00	13950.00	15020.00	15850.00	16400.00	16930.00	17800.00	18500.00	19760.00	21530.00	22360.00	23500.00	25100.00	28180.00	32390.00	
05389500	0121	19370121	20110121	73	19277.67	7046.24	6800.00	43000.00		9851.00	12120.00	12500.00	12960.00	14100.00	15020.00	15760.00	16200.00	16830.00	17700.00	18470.00	19720.00	21020.00	22640.00	24250.00	25160.00	28000.00	31630.00	
05389500	0122	19370122	20110122	73	19305.34	7055.26	6900.00	44000.00		9797.00	12000.00	12510.00	12980.00	13800.00	15260.00	15590.00	16260.00	16710.00	17600.00	18500.00	19680.00	21110.00	22480.00	23750.00	26220.00	28000.00	32090.00	
05389500	0123	19370123	20110123	73	19106.71	6913.75	7000.00	44000.00		10007.00	11820.00	12020.00	13020.00	13850.00	15320.00	16000.00	16200.00	16890.00	17600.00	18500.00	19040.00	19920.00	22640.00	24000.00	25560.00	27800.00	33650.00	
05389500	0124	19370124	20110124	73	18963.01	6722.30	7200.00	44000.00		10100.00	11540.00	12010.00	12660.00	13750.00	15420.00	16190.00	16420.00	17130.00	17600.00	18500.00	19040.00	20730.00	22580.00	23500.00	24100.00	26800.00	31920.00	
05389500	0125	19370125	20110125	73	18974.11	6701.66	7400.00	45000.00		10013.00	11580.00	12220.00	12660.00	13300.00	14840.00	15790.00	16560.00	17590.00	18200.00	18500.00	20500.00	21000.00	22860.00	23300.00	24200.00	26000.00	32120.00	
05389500	0126	19370126	20110126	73	18905.62	6577.97	7600.00	44000.00		9807.00	11480.00	12210.00	12660.00	13350.00	14960.00	15500.00	16600.00	17360.00	18500.00	19150.00	20640.00	21520.00	22000.00	22500.00	24100.00	26120.00	31440.00	
05389500	0127	19370127	20110127	73	18816.99	6400.89	7800.00	41500.00		9528.00	11380.00	12120.00	12580.00	13450.00	15200.00	15790.00	16540.00	17330.00	18400.00	19350.00	20500.00	20620.00	21980.00	22700.00	24600.00	26240.00	30410.00	
05389500	0128	19370128	20110128	73	18855.62	6440.87	8000.00	41000.00		9482.00	11540.00	12000.00	12380.00	13250.00	15020.00	15690.00	16540.00	17400.00	18500.00	19000.00	20440.00	21000.00	22560.00	23250.00	24520.00	26700.00	30200.00	
05389500	0129	19370129	20110129	73	18844.38	6230.45	8200.00	38000.00		9468.00	11660.00	12300.00	12600.00	13450.00	14920.00	15800.00	16520.00	17430.00	18500.00	19380.00	20380.00	21330.00	22000.00	23350.00	24060.00	27200.00	29460.00	
05389500	0130	19370130	20110130	73	18881.37	6107.67	8500.00	35300.00		9378.00	11660.00	12300.00	12500.00	13550.00	15340.00	16200.00	16560.00	17460.00	19000.00	19410.00	20460.00	21030.00	22440.00	23050.00	24000.00	27720.00	28590.00	
05389500	0131	19370131	20110131	73	18747.53	6030.17	8800.00	35400.00		9223.00	10980.00	12210.00	12480.00	13750.00	15180.00	16100.00	16860.00	17860.00	19000.00	19170.00	19660.00	20550.00	22420.00	23000.00	23500.00	27300.00	29310.00	
05389500	0201	19370201	20110201	73	18604.11	5999.09	8700.00	35400.00		9378.00	11040.00	12200.00	12680.00	13850.00	15000.00	15950.00	16680.00	17120.00	18600.00	19440.00	20000.00	20310.00	21000.00	22100.00	22760.00	27000.00	29850.00	
05389500	0202	19370202	20110202	73	18486.30	6096.49	8600.00	36000.00		9624.00	11000.00	12120.00	12500.00	13500.00	14820.00	15790.00	16420.00	17190.00	18500.00	19350.00	20000.00	20000.00	21000.00	21700.00	22520.00	26920.00	30240.00	
05389500	0203	19370203	20110203	73	18364.93	6270.44	8600.00	37300.00		9582.00	11000.00	12010.00	12500.00	13150.00	14300.00	15000.00	16180.00	16860.00	18100.00	18940.00	19580.00	20040.00	20920.00	21750.00	22760.00	26420.00	30640.00	
05389500	0204	19370204	20110204	73	18364.66	6279.34	8100.00	37800.00		9568.00	10940.00	12000.00	12460.00	13500.00	14380.00	15460.00	16180.00	17000.00	17600.00	18940.00	19620.00	20010.00	20960.00	21500.00	22600.00	26000.00	31260.00	
