site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p85	p90	p95	p99
11137900	ALL	19590601	20151005	14372	18.01	153.41	0.00	8470.00	0.00	0.00	0.00	0.00	0.05	0.10	0.19	0.22	0.31	0.40	0.52	0.65	0.80	1.00	1.20	1.60	2.60	6.00	15.00	50.00	345.27
11137900	0101	19600101	20150101	39	10.81	31.48	0.00	142.00		0.00	0.00	0.06	0.10	0.16	0.20	0.25	0.34	0.47	0.60	0.65	0.70	0.79	0.82	0.89	3.00	9.40	33.00	103.00	
11137900	0102	19600102	20150102	39	65.46	353.44	0.00	2210.00		0.00	0.00	0.05	0.13	0.20	0.23	0.26	0.35	0.47	0.60	0.66	0.70	0.72	0.82	0.95	4.00	12.00	48.00	128.00	
11137900	0103	19600103	20150103	39	30.41	107.54	0.00	570.00		0.00	0.00	0.05	0.13	0.20	0.23	0.30	0.36	0.43	0.55	0.60	0.69	0.79	0.88	1.00	3.00	11.00	30.00	337.00	
11137900	0104	19600104	20150104	39	13.70	42.31	0.00	217.00		0.00	0.00	0.05	0.16	0.20	0.25	0.34	0.40	0.47	0.60	0.62	0.69	0.83	0.98	1.40	8.40	10.00	23.00	132.00	
11137900	0105	19600105	20150105	39	11.42	31.97	0.00	168.00		0.00	0.00	0.05	0.18	0.20	0.30	0.36	0.40	0.55	0.60	0.69	0.84	1.10	1.50	4.40	11.00	19.00	24.00	107.00	
11137900	0106	19600106	20150106	39	10.28	29.02	0.00	158.00		0.00	0.00	0.11	0.20	0.20	0.34	0.42	0.46	0.60	0.63	0.69	0.87	1.10	2.50	7.30	10.00	15.00	26.00	90.00	
11137900	0107	19600107	20150107	39	28.18	92.48	0.00	491.00		0.00	0.00	0.11	0.20	0.20	0.31	0.33	0.43	0.60	0.61	0.69	0.79	0.93	1.10	2.50	11.00	17.00	76.00	285.00	
11137900	0108	19600108	20150108	39	43.32	204.66	0.00	1270.00		0.00	0.00	0.06	0.20	0.23	0.33	0.33	0.43	0.59	0.60	0.70	0.72	0.95	1.10	4.10	11.00	15.00	64.00	205.00	
11137900	0109	19600109	20150109	39	93.77	548.50	0.00	3430.00		0.00	0.06	0.19	0.20	0.23	0.30	0.32	0.34	0.43	0.57	0.60	0.72	0.96	1.20	2.60	10.00	13.00	23.00	77.00	
11137900	0110	19600110	20150110	39	36.00	194.89	0.00	1220.00		0.00	0.09	0.19	0.20	0.24	0.32	0.36	0.42	0.58	0.69	0.76	0.96	1.00	2.00	4.80	9.40	11.00	15.00	50.00	
