site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p85	p90	p95	p99
0242354750	ALL	19981001	20151231	6301	44.52	83.45	2.70	1870.00	4.60	6.10	7.50	8.70	10.00	11.00	13.00	14.00	16.00	19.00	21.00	24.00	27.00	32.00	37.00	44.00	54.00	67.70	92.00	148.90	403.78
0242354750	0101	19990101	20150101	17	57.86	57.42	7.90	199.00			9.34	12.01	13.60	17.00	20.40	21.30	22.60	25.00	25.00	42.10	44.80	54.10	79.60	103.00	114.40	129.40	164.60		
0242354750	0102	19990102	20150102	17	65.25	78.82	7.70	291.00			9.22	14.78	18.20	19.00	21.40	25.00	25.60	28.90	37.00	38.80	52.60	60.20	64.40	73.50	86.20	135.70	244.60		
0242354750	0103	19990103	20150103	17	54.65	70.01	7.30	291.00			9.22	14.11	16.00	16.50	18.20	21.50	25.00	25.80	33.00	34.80	41.40	45.10	53.80	60.00	65.80	96.70	179.80		
0242354750	0104	19990104	20150104	17	76.55	178.94	7.40	766.00			12.68	16.10	17.60	18.50	20.60	23.60	26.00	30.10	31.00	31.90	35.20	36.00	39.60	43.50	51.40	72.40	232.40		
0242354750	0105	19990105	20150105	17	54.61	69.75	7.40	296.00			11.08	12.00	15.60	19.00	20.80	23.20	26.40	28.10	29.00	31.70	33.60	37.50	48.60	66.00	90.20	110.30	148.00		
0242354750	0106	19990106	20150106	17	65.64	110.02	7.90	464.00			10.38	11.70	17.40	22.00	23.00	23.90	26.40	28.00	28.00	29.80	30.00	32.80	44.80	58.50	74.20	113.50	231.20		
0242354750	0107	19990107	20150107	17	68.65	135.53	10.00	580.00			10.80	13.80	16.20	19.50	22.00	22.00	22.40	24.20	26.00	26.90	28.60	29.70	40.80	51.00	76.80	113.40	211.20		
0242354750	0108	19990108	20150108	17	48.59	54.86	10.00	224.00			10.00	13.50	17.40	20.50	22.40	23.30	24.40	26.20	28.00	35.20	38.40	41.10	42.00	44.50	60.20	97.70	156.00		
0242354750	0109	19990109	20150109	17	37.86	31.34	9.70	133.00			10.74	15.20	17.60	19.00	20.40	21.60	23.20	24.00	24.00	25.80	36.40	39.70	41.80	44.00	53.80	71.80	93.00		
0242354750	0110	19990110	20150110	17	41.09	26.75	9.20	96.00			9.36	15.42	18.60	19.50	20.80	22.60	24.80	28.90	37.00	37.00	42.60	52.40	56.60	58.00	67.00	80.50	86.40		
0242354750	0111	19990111	20150111	17	56.88	74.14	11.00	321.00			15.80	17.00	17.60	21.00	24.80	26.00	26.40	28.40	32.00	32.90	41.80	46.80	51.60	54.50	65.80	96.70	169.00		
0242354750	0112	19990112	20150112	17	40.88	43.38	12.00	190.00			14.40	15.70	16.60	17.50	18.40	19.00	19.80	23.10	24.00	28.50	29.80	34.90	41.80	48.50	55.20	68.70	109.20		
0242354750	0113	19990113	20150113	17	41.58	32.63	9.80	111.00			13.16	14.70	16.20	17.00	17.40	18.90	22.40	28.00	28.00	31.60	40.00	44.80	47.80	58.00	72.60	90.00	111.00		
0242354750	0114	19990114	20150114	17	57.59	96.56	10.00	420.00			11.60	12.70	13.60	15.50	17.00	18.20	22.20	27.20	29.00	29.90	35.60	39.80	49.40	58.50	71.60	86.60	154.40		
0242354750	0115	19990115	20150115	17	58.82	124.08	10.00	536.00			10.80	12.40	13.00	14.00	15.40	17.20	21.00	25.30	28.00	31.60	34.40	35.70	37.80	42.50	52.40	62.30	157.60		
0242354750	0116	19990116	20150116	17	43.65	73.85	11.00	326.00			11.80	12.00	12.00	13.00	15.60	18.60	21.20	26.10	27.00	28.80	30.60	31.00	31.60	36.00	43.60	49.90	106.80		
0242354750	0117	19990117	20150117	17	45.71	61.21	12.00	255.00			12.80	13.70	15.20	16.50	17.80	19.90	22.60	25.20	27.00	27.90	28.80	30.40	37.60	42.50	44.60	74.00	160.60		
0242354750	0118	19990118	20150118	17	43.41	51.85	11.00	191.00			14.20	15.00	16.20	17.50	19.20	21.30	22.40	24.00	24.00	27.60	28.80	29.00	33.20	36.00	44.80	89.80	169.40		
0242354750	0119	19990119	20150119	17	63.47	101.66	11.00	432.00			11.80	15.50	18.20	19.50	20.00	21.20	24.20	25.10	26.00	26.90	31.00	33.40	40.00	66.50	97.40	118.10	196.00		
0242354750	0120	19990120	20150120	17	51.22	80.48	9.80	350.00			9.96	15.60	18.00	18.50	19.40	20.60	22.40	24.00	24.00	26.70	28.60	31.10	37.40	51.50	62.40	74.70	151.60		
0242354750	0121	19990121	20150121	17	61.92	77.48	9.20	312.00			9.44	14.05	16.60	19.50	22.80	24.00	24.40	26.00	26.00	30.50	31.80	40.40	67.40	94.00	107.00	125.60	192.00		
0242354750	0122	19990122	20150122	17	47.28	42.46	8.80	171.00			10.56	14.50	16.60	19.00	21.80	23.00	23.20	24.30	27.00	28.80	47.40	58.30	62.20	65.00	73.40	90.20	119.80		
0242354750	0123	19990123	20150123	17	79.53	94.63	8.00	333.00			10.40	13.80	18.00	20.50	21.40	23.20	26.60	30.40	43.00	47.50	48.80	54.60	96.00	125.50	136.60	184.90	283.40		
0242354750	0124	19990124	20150124	17	82.46	98.15	8.90	304.00			9.70	14.87	17.60	18.50	20.60	23.30	24.20	26.00	35.00	41.30	49.20	55.20	78.60	130.00	201.00	253.20	265.60		
0242354750	0125	19990125	20150125	17	98.28	153.60	9.70	639.00			14.74	18.10	20.20	22.00	23.00	23.30	24.80	28.90	37.00	45.10	48.40	67.90	93.40	121.00	157.00	200.20	312.60		
0242354750	0126	19990126	20150126	17	77.18	98.28	11.00	392.00			13.40	16.80	18.60	20.50	22.40	23.00	23.20	24.70	31.00	44.50	48.40	60.20	80.00	107.50	139.00	172.00	238.40		
0242354750	0127	19990127	20150127	17	67.70	109.92	9.90	476.00			12.38	16.50	18.00	18.50	19.40	20.60	22.20	23.60	29.00	38.90	46.40	52.20	61.80	75.50	84.80	97.40	194.40		
0242354750	0128	19990128	20150128	17	45.74	47.15	9.50	207.00			11.50	14.80	17.20	19.50	21.40	22.00	22.20	23.60	29.00	37.10	42.00	45.10	50.80	56.50	61.40	73.40	115.80		
0242354750	0129	19990129	20150129	17	49.71	32.76	14.00	120.00			15.60	17.40	19.80	23.00	27.00	31.80	36.40	38.20	40.00	45.40	46.80	49.10	60.80	71.50	79.40	94.70	116.00		
0242354750	0130	19990130	20150130	17	80.41	102.78	15.00	364.00			16.60	17.70	19.20	20.50	25.00	32.20	35.40	37.20	39.00	58.80	61.80	69.00	77.40	82.00	83.80	157.30	333.60		
0242354750	0131	19990131	20150131	17	84.00	138.58	15.00	555.00			16.60	17.70	18.60	23.00	27.40	29.50	33.20	34.20	36.00	38.70	49.40	55.50	58.20	63.00	67.00	138.40	355.00		
0242354750	0201	19990201	20150201	17	70.00	65.56	15.00	240.00			15.80	20.90	27.20	31.00	32.40	33.60	38.00	50.10	51.00	52.80	58.60	62.10	64.80	67.00	100.00	165.70	213.60		
