site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p90	p95	p99
01498620	ALL	20080819	20110930	1138	1447.53	1616.92	84.00	20800.00	112.73	218.95	286.80	374.00	469.20	531.00	596.40	657.00	720.00	785.00	864.50	1020.00	1200.00	1410.00	1590.00	1812.50	2070.00	3081.00	4430.50	8079.60
01498620	0101	20090101	20110101	3	1622.00	1178.59	786.00	2970.00						786.00	850.80	915.60	980.40	1045.20	1110.00	1482.00	1854.00	2226.00	2598.00	2970.00				
01498620	0102	20090102	20110102	3	1686.67	905.78	1030.00	2720.00						1030.00	1086.00	1142.00	1198.00	1254.00	1310.00	1592.00	1874.00	2156.00	2438.00	2720.00				
01498620	0103	20090103	20110103	3	1573.33	1070.02	740.00	2780.00						740.00	832.00	924.00	1016.00	1108.00	1200.00	1516.00	1832.00	2148.00	2464.00	2780.00				
01498620	0104	20090104	20110104	3	1371.33	1004.94	737.00	2530.00						737.00	759.00	781.00	803.00	825.00	847.00	1183.60	1520.20	1856.80	2193.40	2530.00				
01498620	0105	20090105	20110105	3	1384.00	819.81	881.00	2330.00						881.00	893.00	905.00	917.00	929.00	941.00	1218.80	1496.60	1774.40	2052.20	2330.00				
01498620	0106	20090106	20110106	3	1236.67	705.14	797.00	2050.00						797.00	810.20	823.40	836.60	849.80	863.00	1100.40	1337.80	1575.20	1812.60	2050.00				
01498620	0107	20090107	20110107	3	1275.67	757.32	825.00	2150.00						825.00	830.40	835.80	841.20	846.60	852.00	1111.60	1371.20	1630.80	1890.40	2150.00				
01498620	0108	20090108	20110108	3	1343.33	932.43	802.00	2420.00						802.00	803.20	804.40	805.60	806.80	808.00	1130.40	1452.80	1775.20	2097.60	2420.00				
01498620	0109	20090109	20110109	3	1198.67	781.32	714.00	2100.00						714.00	727.60	741.20	754.80	768.40	782.00	1045.60	1309.20	1572.80	1836.40	2100.00				
01498620	0110	20090110	20110110	3	1015.00	624.04	580.00	1730.00						580.00	611.00	642.00	673.00	704.00	735.00	934.00	1133.00	1332.00	1531.00	1730.00				
01498620	0111	20090111	20110111	3	975.33	579.62	575.00	1640.00						575.00	602.20	629.40	656.60	683.80	711.00	896.80	1082.60	1268.40	1454.20	1640.00				
01498620	0112	20090112	20110112	3	950.00	540.28	580.00	1570.00						580.00	604.00	628.00	652.00	676.00	700.00	874.00	1048.00	1222.00	1396.00	1570.00				
01498620	0113	20090113	20110113	3	906.67	464.07	595.00	1440.00						595.00	613.00	631.00	649.00	667.00	685.00	836.00	987.00	1138.00	1289.00	1440.00				
01498620	0114	20090114	20110114	3	878.33	392.05	626.00	1330.00						626.00	636.60	647.20	657.80	668.40	679.00	809.20	939.40	1069.60	1199.80	1330.00				
01498620	0115	20090115	20110115	3	787.00	331.72	591.00	1170.00						591.00	592.80	594.60	596.40	598.20	600.00	714.00	828.00	942.00	1056.00	1170.00				
01498620	0116	20090116	20110116	3	746.00	181.68	589.00	945.00						589.00	612.00	635.00	658.00	681.00	704.00	752.20	800.40	848.60	896.80	945.00				
01498620	0117	20090117	20110117	3	720.00	210.73	577.00	962.00						577.00	585.80	594.60	603.40	612.20	621.00	689.20	757.40	825.60	893.80	962.00				
01498620	0118	20090118	20110118	3	779.33	226.81	627.00	1040.00						627.00	635.80	644.60	653.40	662.20	671.00	744.80	818.60	892.40	966.20	1040.00				
01498620	0119	20090119	20110119	3	806.33	206.82	622.00	1030.00						622.00	651.00	680.00	709.00	738.00	767.00	819.60	872.20	924.80	977.40	1030.00				
01498620	0120	20090120	20110120	3	782.33	246.35	590.00	1060.00						590.00	611.40	632.80	654.20	675.60	697.00	769.60	842.20	914.80	987.40	1060.00				
01498620	0121	20090121	20110121	3	731.67	219.03	566.00	980.00						566.00	582.60	599.20	615.80	632.40	649.00	715.20	781.40	847.60	913.80	980.00				
01498620	0122	20090122	20110122	3	694.00	240.28	507.00	965.00						507.00	527.60	548.20	568.80	589.40	610.00	681.00	752.00	823.00	894.00	965.00				
01498620	0123	20090123	20110123	3	640.00	215.82	478.00	885.00						478.00	493.80	509.60	525.40	541.20	557.00	622.60	688.20	753.80	819.40	885.00				
01498620	0124	20090124	20110124	3	648.33	134.53	527.00	793.00						527.00	546.60	566.20	585.80	605.40	625.00	658.60	692.20	725.80	759.40	793.00				
01498620	0125	20090125	20110125	3	1286.67	921.01	739.00	2350.00						739.00	745.40	751.80	758.20	764.60	771.00	1086.80	1402.60	1718.40	2034.20	2350.00				
01498620	0126	20090126	20110126	3	2685.00	3365.15	677.00	6570.00						677.00	703.20	729.40	755.60	781.80	808.00	1960.40	3112.80	4265.20	5417.60	6570.00				
01498620	0127	20090127	20110127	3	1800.67	1923.97	604.00	4020.00						604.00	638.80	673.60	708.40	743.20	778.00	1426.40	2074.80	2723.20	3371.60	4020.00				
01498620	0128	20090128	20110128	3	1363.33	1233.12	531.00	2780.00						531.00	580.60	630.20	679.80	729.40	779.00	1179.20	1579.40	1979.60	2379.80	2780.00				
01498620	0129	20090129	20110129	3	1137.33	839.28	507.00	2090.00						507.00	568.60	630.20	691.80	753.40	815.00	1070.00	1325.00	1580.00	1835.00	2090.00				
01498620	0130	20090130	20110130	3	1011.33	673.05	486.00	1770.00						486.00	544.40	602.80	661.20	719.60	778.00	976.40	1174.80	1373.20	1571.60	1770.00				
