site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p85	p90	p95	p99
02146800	ALL	20060401	20160113	3575	382.12	776.52	89.00	15300.00	98.00	115.00	124.00	131.00	138.00	145.00	153.00	160.00	169.00	178.00	188.00	200.00	213.00	232.00	252.00	286.00	339.00	438.60	643.40	1252.00	4069.60
02146800	0101	20070101	20160101	10	378.90	345.56	148.00	1250.00			149.40	157.10	164.00	169.50	177.10	186.45	210.20	239.35	245.00	252.25	299.00	336.00	347.00	437.75	624.20	887.30	1194.20		
02146800	0102	20070102	20160102	10	323.80	176.97	155.00	731.00			157.20	169.30	178.40	182.25	193.90	212.05	241.00	274.00	287.50	298.15	299.80	321.25	395.50	442.50	456.80	556.15	704.10		
02146800	0103	20070103	20160103	10	281.20	127.30	156.00	563.00			156.70	160.55	165.40	172.00	189.10	214.95	232.80	247.65	255.00	261.05	261.60	277.45	334.10	372.75	389.80	454.45	546.30		
02146800	0104	20070104	20160104	10	336.80	259.39	154.00	987.00			155.00	160.50	165.40	169.25	172.50	175.25	199.60	232.05	245.50	256.10	257.20	291.15	412.70	481.25	486.20	662.65	937.10		
02146800	0105	20070105	20160105	10	336.90	190.49	148.00	716.00			148.70	152.55	156.00	158.75	162.70	167.65	201.40	245.95	332.00	414.55	420.60	430.55	450.90	464.00	468.40	556.10	691.40		
02146800	0106	20070106	20160106	10	625.80	810.13	146.00	2580.00			146.90	151.85	155.00	155.00	158.30	164.35	196.00	237.25	242.50	249.75	313.00	405.95	578.10	889.00	1366.40	1904.00	2476.00		
02146800	0107	20070107	20160107	10	414.90	497.67	145.00	1770.00			145.70	149.55	152.40	153.50	155.80	159.10	182.40	213.20	226.00	241.75	305.00	351.45	353.10	418.25	559.60	1016.65	1654.10		
02146800	0108	20070108	20160108	10	566.90	991.72	143.00	3350.00			143.30	144.95	146.80	149.00	153.30	159.35	176.20	197.10	216.50	235.20	248.40	269.70	312.60	425.00	620.80	1622.30	3084.20		
02146800	0109	20070109	20160109	10	274.80	197.54	140.00	783.00			140.20	141.30	143.20	146.50	152.50	160.75	173.40	187.70	205.50	223.05	234.60	254.40	296.20	339.00	383.00	533.40	744.60		
02146800	0110	20070110	20160110	10	281.30	160.30	141.00	572.00			141.90	146.85	151.60	156.00	158.30	158.85	169.00	182.75	204.00	229.20	286.40	336.10	365.80	415.25	488.40	534.95	566.30		
02146800	0111	20070111	20160111	10	604.00	1128.54	142.00	3810.00			146.00	168.00	183.40	187.25	201.00	223.00	229.00	229.00	247.50	268.05	290.60	310.60	323.80	337.00	350.20	1564.25	3464.50		
02146800	0112	20070112	20160112	10	671.90	908.03	136.00	2940.00			141.10	169.15	191.60	204.25	214.50	222.75	243.00	267.75	277.00	285.05	296.60	342.05	477.90	816.50	1398.40	2075.50	2807.00		
02146800	0113	20070113	20160113	10	319.90	242.33	136.00	899.00			137.00	142.50	153.80	175.25	191.60	203.70	213.80	223.15	239.00	254.05	254.60	260.40	280.20	368.75	539.80	705.95	869.30		
02146800	0114	20070114	20150114	9	243.89	116.84	140.00	490.00			140.00	140.00	140.00	155.00	170.00	173.00	176.00	198.00	220.00	231.00	242.00	243.50	245.00	308.50	372.00	431.00	490.00		
02146800	0115	20070115	20150115	9	226.78	82.57	138.00	412.00			138.00	149.00	160.00	162.50	165.00	182.50	200.00	210.00	220.00	225.00	230.00	231.00	232.00	258.00	284.00	348.00	412.00		
02146800	0116	20070116	20150116	9	205.00	58.60	143.00	324.00			143.00	147.00	151.00	154.00	157.00	159.50	162.00	190.00	218.00	219.00	220.00	222.50	225.00	235.00	245.00	284.50	324.00		
02146800	0117	20070117	20150117	9	824.22	1092.23	158.00	3140.00			158.00	160.00	162.00	186.00	210.00	210.50	211.00	216.00	221.00	254.00	287.00	558.00	829.00	1514.50	2200.00	2670.00	3140.00		
02146800	0118	20070118	20150118	9	877.33	1176.67	169.00	3800.00			169.00	192.00	215.00	216.50	218.00	224.50	231.00	248.50	266.00	442.50	619.00	788.50	958.00	1189.00	1420.00	2610.00	3800.00		
02146800	0119	20070119	20150119	9	303.56	125.78	161.00	541.00			161.00	183.50	206.00	213.50	221.00	229.00	237.00	242.50	248.00	267.50	287.00	342.00	397.00	415.50	434.00	487.50	541.00		
02146800	0120	20070120	20150120	9	262.33	81.91	155.00	408.00			155.00	177.00	199.00	210.00	221.00	221.50	222.00	229.50	237.00	238.00	239.00	283.00	327.00	340.00	353.00	380.50	408.00		
02146800	0121	20070121	20150121	9	333.56	255.80	151.00	901.00			151.00	171.00	191.00	195.00	199.00	208.50	218.00	218.50	219.00	222.00	225.00	247.00	269.00	449.00	629.00	765.00	901.00		
02146800	0122	20070122	20150122	9	557.89	571.36	149.00	1480.00			149.00	162.00	175.00	179.00	183.00	195.00	207.00	210.00	213.00	222.00	231.00	572.00	913.00	1191.50	1470.00	1475.00	1480.00		
02146800	0123	20070123	20150123	9	275.00	106.55	148.00	476.00			148.00	176.50	205.00	205.50	206.00	206.50	207.00	207.50	208.00	262.00	316.00	323.00	330.00	354.50	379.00	427.50	476.00		
02146800	0124	20070124	20150124	9	413.56	499.77	148.00	1710.00			148.00	161.50	175.00	183.00	191.00	195.50	200.00	203.00	206.00	241.00	276.00	278.00	280.00	408.00	536.00	1123.00	1710.00		
02146800	0125	20070125	20150125	9	1514.22	3858.37	148.00	11800.00			148.00	154.00	160.00	170.00	180.00	187.50	195.00	199.00	203.00	215.00	227.00	235.50	244.00	357.50	471.00	6135.50	11800.00		
02146800	0126	20070126	20150126	9	419.67	639.15	153.00	2120.00			153.00	168.50	184.00	185.00	186.00	191.00	196.00	197.00	198.00	201.00	204.00	213.50	223.00	268.00	313.00	1216.50	2120.00		
02146800	0127	20070127	20150127	9	253.00	136.97	150.00	607.00			150.00	163.00	176.00	186.00	196.00	200.00	204.00	208.00	212.00	219.00	226.00	235.00	244.00	253.00	262.00	434.50	607.00		
02146800	0128	20070128	20150128	9	221.67	94.54	150.00	462.00			150.00	152.00	154.00	160.50	167.00	181.50	196.00	202.00	208.00	210.50	213.00	214.00	215.00	222.50	230.00	346.00	462.00		
02146800	0129	20070129	20150129	9	222.56	94.24	141.00	399.00			141.00	144.50	148.00	153.00	158.00	171.00	184.00	187.50	191.00	197.00	203.00	208.00	213.00	289.50	366.00	382.50	399.00		
02146800	0130	20070130	20150130	9	207.56	83.55	139.00	420.00			139.00	149.50	160.00	160.50	161.00	169.00	177.00	183.50	190.00	194.00	198.00	199.50	201.00	211.50	222.00	321.00	420.00		
02146800	0131	20070131	20150131	9	302.67	285.33	139.00	1020.00			139.00	149.00	159.00	163.50	168.00	176.50	185.00	190.50	196.00	196.00	196.00	199.00	202.00	330.50	459.00	739.50	1020.00		
02146800	0201	20070201	20150201	9	454.44	520.74	139.00	1760.00			139.00	156.50	174.00	179.00	184.00	186.50	189.00	189.50	190.00	230.50	271.00	415.50	560.00	591.50	623.00	1191.50	1760.00		
02146800	0202	20070202	20150202	9	548.78	383.17	169.00	1180.00			169.00	175.50	182.00	188.00	194.00	196.50	199.00	405.00	611.00	617.50	624.00	728.00	832.00	890.00	948.00	1064.00	1180.00		
02146800	0203	20070203	20150203	9	387.67	376.11	166.00	1370.00			166.00	172.50	179.00	192.50	206.00	222.00	238.00	254.00	270.00	297.50	325.00	345.50	366.00	367.50	369.00	869.50	1370.00		
02146800	0204	20070204	20150204	9	287.00	145.21	161.00	587.00			161.00	166.00	171.00	191.00	211.00	217.00	223.00	233.00	243.00	243.50	244.00	256.00	268.00	371.50	475.00	531.00	587.00		
02146800	0205	20070205	20150205	9	937.44	1466.83	162.00	4520.00			162.00	175.00	188.00	195.00	202.00	205.50	209.00	223.00	237.00	319.00	401.00	449.50	498.00	1259.00	2020.00	3270.00	4520.00		
02146800	0206	20070206	20150206	9	970.78	2176.84	156.00	6770.00			156.00	167.50	179.00	187.50	196.00	199.00	202.00	212.00	222.00	239.50	257.00	265.00	273.00	377.50	482.00	3626.00	6770.00		
