site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p90	p95	p99
04161580	ALL	19641001	20111116	17213	17.17	18.37	0.92	245.00	1.60	2.40	3.30	4.10	5.10	6.10	7.20	8.30	9.20	10.00	12.00	13.00	15.00	16.00	18.00	21.00	24.00	37.00	51.00	93.00
04161580	0101	19650101	20110101	47	21.10	19.83	3.40	124.00		5.14	6.82	8.12	9.00	9.60	10.40	12.00	13.00	13.60	16.00	17.40	19.60	21.20	23.00	25.00	25.40	47.20	52.60	
04161580	0102	19650102	20110102	47	20.67	22.55	3.20	149.00		5.20	7.20	8.04	8.92	9.50	10.40	11.80	12.00	12.60	14.00	17.40	18.00	19.20	20.00	23.00	24.00	43.60	53.40	
04161580	0103	19650103	20110103	47	20.24	21.14	3.00	131.00		5.82	7.20	8.10	8.96	9.80	11.00	11.00	12.00	12.60	14.00	15.40	17.60	18.00	20.20	21.00	24.40	39.40	66.40	
04161580	0104	19650104	20110104	47	19.47	17.60	3.00	104.00		5.54	6.58	7.46	8.80	9.90	10.40	11.00	11.20	12.60	15.00	16.00	18.00	18.20	19.00	23.00	24.00	39.20	58.00	
04161580	0105	19650105	20110105	47	19.52	18.58	2.90	96.00		5.08	6.34	7.14	8.46	9.50	9.88	10.80	11.00	12.20	14.00	15.40	16.00	18.00	18.60	22.00	25.80	39.60	74.20	
04161580	0106	19650106	20110106	47	18.27	16.59	2.80	80.00		4.68	5.98	7.12	8.32	9.50	9.76	10.00	12.00	12.60	14.00	15.00	15.00	16.20	18.00	19.00	21.80	36.20	70.20	
04161580	0107	19650107	20110107	47	17.11	13.38	2.80	62.00		4.40	5.88	7.18	8.72	9.50	9.60	10.00	12.00	12.00	13.00	14.00	15.00	16.20	17.60	20.00	22.40	33.00	57.20	
04161580	0108	19650108	20110108	47	17.70	13.50	2.90	56.00		4.98	6.58	7.64	9.00	9.40	9.76	10.80	12.00	12.00	13.00	14.40	15.80	17.00	18.00	19.00	24.20	46.20	53.40	
04161580	0109	19650109	20110109	47	17.43	13.59	4.50	73.00		5.06	6.64	7.46	8.66	9.40	10.00	10.80	11.00	11.60	12.00	13.80	15.80	17.20	18.60	20.00	23.40	37.20	48.00	
04161580	0110	19650110	20110110	47	16.65	11.49	4.50	55.00		5.70	6.70	8.10	8.68	9.40	9.58	9.98	11.00	11.60	12.00	14.40	15.80	17.00	18.00	19.00	22.40	39.40	45.20	
04161580	0111	19650111	20110111	47	16.55	13.28	2.70	79.00		5.16	6.64	7.40	8.12	9.00	9.34	9.74	10.20	11.00	14.00	14.40	15.00	17.20	18.00	19.00	20.40	34.40	44.80	
04161580	0112	19650112	20110112	47	16.37	14.11	2.20	90.00		4.94	5.48	6.90	8.00	9.00	9.40	9.66	10.20	11.00	13.00	14.40	15.80	17.00	17.60	18.00	20.00	34.20	39.60	
04161580	0113	19650113	20110113	47	16.61	14.26	1.90	73.00		4.40	5.24	6.92	8.06	9.00	9.24	9.46	10.20	11.60	13.00	15.00	16.00	16.00	17.00	18.00	19.40	34.80	57.40	
04161580	0114	19650114	20110114	47	16.27	14.11	1.80	86.00		4.10	5.44	6.88	8.36	9.00	9.08	9.58	10.00	11.00	13.00	13.80	15.00	16.00	16.00	18.00	20.60	31.80	44.80	
04161580	0115	19650115	20110115	47	15.95	12.84	1.70	76.00		3.80	5.72	7.60	8.18	8.60	9.08	9.50	10.00	11.00	12.00	13.40	14.80	16.00	16.60	19.00	21.20	34.00	41.00	
04161580	0116	19650116	20110116	47	15.04	10.51	1.60	59.00		3.50	5.96	7.50	8.16	8.50	9.00	9.24	9.60	11.00	12.00	14.00	15.00	16.00	17.00	18.00	19.40	28.00	39.20	
04161580	0117	19650117	20110117	47	14.52	8.50	1.60	40.00		3.58	7.08	7.92	8.18	8.50	9.00	9.40	9.72	10.60	12.00	14.00	15.00	16.00	18.00	19.00	20.40	25.00	36.60	
04161580	0118	19650118	20110118	47	15.55	9.37	1.50	43.00		3.52	6.98	7.58	8.34	8.80	9.00	9.32	10.00	11.00	14.00	15.00	15.00	16.20	18.60	22.00	24.40	30.20	33.40	
04161580	0119	19650119	20110119	47	15.87	10.62	1.60	48.00		3.54	6.80	7.74	8.06	8.50	8.54	9.00	10.00	10.60	13.00	14.00	15.00	17.00	18.20	21.00	24.00	34.00	41.20	
04161580	0120	19650120	20110120	47	15.50	9.57	1.70	39.00		3.00	5.66	7.20	7.96	8.20	8.76	9.00	9.44	12.00	13.00	14.00	15.60	16.40	19.60	24.00	24.40	31.00	37.00	
