site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p85	p90	p95	p99
04087240	ALL	19630822	20151101	19065	156.80	295.38	0.00	7460.00	2.30	5.90	9.60	13.00	16.00	20.00	25.00	31.00	37.00	45.00	55.00	67.00	82.00	100.00	121.00	150.00	192.00	263.00	403.00	702.00	1463.40
04087240	0101	19640101	20150101	52	136.61	239.26	1.30	1190.00		8.03	11.30	15.00	17.40	20.00	23.80	28.55	33.20	35.70	40.00	47.15	66.20	89.45	111.00	145.00	175.40	195.90	446.30	816.50	
04087240	0102	19640102	20150102	52	119.05	210.57	1.30	1180.00		7.99	12.60	15.00	18.00	24.25	25.90	34.00	35.60	39.85	42.50	47.05	69.60	84.45	100.00	113.00	141.20	187.75	320.00	591.75	
04087240	0103	19640103	20150103	52	105.09	161.32	1.40	880.00		8.64	13.00	13.95	16.60	20.00	25.00	33.00	35.00	38.55	45.50	60.35	79.20	87.35	91.10	100.75	120.00	190.55	285.60	523.70	
04087240	0104	19640104	20150104	52	103.42	146.80	1.80	712.00		8.61	13.00	15.85	17.00	23.50	26.00	31.55	34.20	41.55	49.50	62.35	71.60	81.80	93.70	106.75	126.00	193.75	251.40	529.30	
04087240	0105	19640105	20150105	52	101.52	155.34	1.70	780.00		8.61	13.00	15.85	16.60	24.50	27.80	31.55	32.20	39.25	48.50	59.45	66.00	74.90	86.40	99.00	138.00	159.65	242.20	524.05	
04087240	0106	19640106	20150106	52	99.49	168.86	2.00	860.00		7.99	12.00	13.95	15.60	23.00	26.80	27.00	30.20	36.40	42.00	50.60	60.80	64.70	80.30	84.00	131.80	171.65	215.60	578.70	
04087240	0107	19640107	20150107	52	89.30	146.90	2.20	694.00		7.21	12.00	12.95	15.20	22.25	25.90	27.55	29.20	38.10	40.00	43.20	50.00	58.90	68.20	77.25	105.20	137.15	182.10	550.05	
04087240	0108	19640108	20150108	52	88.25	190.73	2.50	1250.00		6.14	12.00	13.95	15.20	21.50	24.80	27.00	27.40	32.70	37.50	40.30	49.80	57.80	65.30	78.00	82.80	122.30	162.50	406.35	
04087240	0109	19640109	20150109	52	87.98	206.15	2.50	1420.00		4.78	11.30	13.95	16.00	20.50	24.80	25.55	28.20	29.00	35.00	39.65	52.00	56.45	68.00	70.00	88.60	121.05	149.70	351.60	
04087240	0110	19640110	20150110	52	82.94	194.34	2.30	1370.00		6.86	13.00	13.00	16.00	21.50	24.00	25.00	28.00	33.25	39.00	48.30	51.80	54.45	60.60	74.50	92.20	100.10	112.00	351.75	
04087240	0111	19640111	20150111	52	78.75	157.25	2.10	1070.00		7.08	13.30	14.00	16.00	20.75	23.00	25.00	29.00	37.25	46.50	50.00	50.00	52.90	56.80	75.50	88.40	98.10	121.00	336.25	
04087240	0112	19640112	20150112	52	79.55	140.48	1.80	794.00		6.92	12.30	15.90	17.60	22.00	23.00	26.65	31.20	38.40	40.50	47.45	50.00	56.90	61.10	71.25	90.40	100.00	157.50	423.65	
04087240	0113	19640113	20150113	52	82.00	137.55	1.60	702.00		6.62	11.60	15.90	20.00	24.00	26.80	29.55	32.00	35.85	40.00	48.15	50.80	56.00	58.10	77.50	86.40	95.70	176.10	474.90	
04087240	0114	19640114	20150114	52	78.89	117.72	1.50	537.00		6.36	11.60	16.90	20.00	23.00	23.90	27.00	28.20	30.70	44.50	49.00	51.00	54.90	60.10	75.25	84.40	94.40	185.90	451.90	
04087240	0115	19640115	20150115	52	74.69	122.59	1.40	621.00		5.67	10.60	16.90	18.80	21.00	22.00	24.55	27.20	31.55	41.50	46.30	50.80	53.45	57.30	70.25	82.00	84.45	127.10	457.20	
04087240	0116	19640116	20150116	52	68.67	110.59	1.40	644.00		5.29	10.30	15.95	17.00	20.00	22.70	24.55	26.40	29.85	36.50	45.15	51.60	55.00	58.70	68.25	70.40	87.20	123.20	361.35	
04087240	0117	19640117	20150117	52	65.88	95.38	1.40	620.00		4.47	10.30	15.90	17.00	20.25	22.90	24.55	26.40	34.00	40.50	47.00	52.80	54.45	60.40	64.75	76.40	113.85	161.00	219.60	
04087240	0118	19640118	20150118	52	71.12	87.14	1.40	375.00		3.82	10.00	15.80	16.60	20.00	21.90	24.55	29.00	33.85	39.00	44.60	53.00	58.45	62.10	72.00	95.20	154.65	206.10	307.70	
04087240	0119	19640119	20150119	52	76.52	105.12	1.40	495.00		3.59	10.30	14.80	17.20	20.00	22.00	24.55	29.00	34.70	39.00	48.60	53.80	58.35	62.20	68.75	81.60	145.75	239.20	374.00	
04087240	0120	19640120	20150120	52	89.04	164.60	1.90	974.00		4.72	9.86	13.80	17.20	19.00	22.80	25.55	33.20	34.85	36.50	51.15	52.80	57.80	61.00	68.50	98.00	132.20	205.30	505.65	
04087240	0121	19640121	20150121	52	93.99	180.69	1.90	1080.00		4.88	9.06	13.80	16.00	19.25	21.80	24.55	33.20	35.00	39.00	48.30	50.80	59.45	60.20	66.50	98.00	137.10	214.30	545.15	
04087240	0122	19640122	20150122	52	101.35	211.71	2.00	1300.00		5.07	9.00	13.90	16.60	18.25	22.90	26.00	32.20	35.55	38.50	46.15	49.00	52.80	58.00	72.50	94.00	148.60	252.00	531.70	
04087240	0123	19640123	20150123	52	121.78	232.38	2.00	1160.00		6.28	10.02	13.90	16.60	22.75	25.90	30.20	33.40	39.40	44.00	50.00	52.60	56.45	59.10	79.25	100.60	146.75	499.00	727.60	
04087240	0124	19640124	20150124	52	133.12	235.70	2.00	949.00		6.20	10.30	14.95	18.80	24.25	25.90	31.00	31.20	34.55	46.00	50.30	56.40	60.90	80.00	103.25	127.20	182.20	598.00	815.00	
04087240	0125	19640125	20150125	52	130.61	222.83	2.00	1180.00		6.71	10.60	14.95	17.60	21.50	24.80	29.10	32.20	36.85	44.50	52.15	54.80	65.35	93.50	109.75	147.20	227.95	527.90	630.10	
04087240	0126	19640126	20150126	52	120.10	214.70	2.00	1200.00		6.49	10.60	13.95	16.60	21.00	21.00	28.55	31.20	36.00	45.50	47.30	54.00	71.95	84.60	93.00	147.60	217.80	355.40	584.40	
04087240	0127	19640127	20150127	52	120.19	231.35	2.00	1130.00		6.13	12.60	15.90	18.20	20.00	24.60	30.00	35.00	37.85	43.50	48.15	55.40	64.25	74.30	88.00	143.20	204.30	307.00	815.80	
04087240	0128	19640128	20150128	52	111.20	261.00	1.80	1660.00		6.10	13.30	15.95	16.60	19.25	24.70	29.00	31.60	38.40	42.00	46.30	51.80	53.35	66.10	77.50	120.40	144.30	226.10	568.60	
04087240	0129	19640129	20150129	52	110.12	259.44	1.80	1740.00		6.36	12.60	14.00	16.60	18.25	24.40	29.00	32.60	38.85	44.50	47.00	50.20	54.90	87.50	99.75	130.40	151.00	196.40	478.30	
04087240	0130	19640130	20150130	52	129.06	252.49	2.10	1190.00		6.52	11.30	13.00	16.00	17.50	25.40	28.55	31.60	36.85	40.00	44.15	45.80	68.60	93.20	111.50	132.80	180.85	380.60	873.20	
