site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p90	p95	p99
04290335	ALL	20050820	20101111	1910	13.86	23.41	0.12	247.00	0.19	0.34	0.60	0.99	1.50	2.20	2.80	3.30	4.20	5.00	5.80	6.70	7.90	9.40	12.00	15.00	19.00	35.00	55.00	115.89
04290335	0101	20060101	20100101	5	13.20	5.21	7.20	17.00					7.32	7.50	7.68	8.72	11.48	14.24	17.00	17.00	17.00	17.00	17.00	17.00	17.00			
04290335	0102	20060102	20100102	5	12.56	7.87	4.90	25.00					5.30	5.90	6.50	7.41	8.94	10.47	12.00	12.60	13.20	13.80	16.20	19.50	22.80			
04290335	0103	20060103	20100103	5	9.82	4.32	4.80	15.00					5.10	5.55	6.00	6.67	7.78	8.89	10.00	10.90	11.80	12.70	13.40	14.00	14.60			
04290335	0104	20060104	20100104	5	8.86	3.72	4.50	13.00					4.76	5.15	5.54	6.12	7.08	8.04	9.00	9.90	10.80	11.70	12.20	12.50	12.80			
04290335	0105	20060105	20100105	5	9.80	5.47	4.30	18.00					4.58	5.00	5.42	6.03	7.02	8.01	9.00	9.90	10.80	11.70	13.20	15.00	16.80			
04290335	0106	20060106	20100106	5	29.96	49.34	4.10	118.00					4.34	4.70	5.06	5.71	6.94	8.17	9.40	10.48	11.56	12.64	34.00	65.50	97.00			
04290335	0107	20060107	20100107	5	21.74	22.37	4.00	50.00					4.20	4.50	4.80	5.27	6.08	6.89	7.70	17.99	28.28	38.57	43.60	46.00	48.40			
04290335	0108	20060108	20100108	5	46.86	69.20	3.60	165.00					3.86	4.25	4.64	5.19	6.06	6.93	7.80	21.36	34.92	48.48	75.40	109.00	142.60			
04290335	0109	20060109	20100109	5	34.08	50.20	3.40	121.00					3.60	3.90	4.20	4.72	5.68	6.64	7.60	15.52	23.44	31.36	51.40	77.50	103.60			
04290335	0110	20060110	20100110	5	16.22	19.13	3.00	49.00					3.22	3.55	3.88	4.49	5.66	6.83	8.00	10.70	13.40	16.10	23.40	33.00	42.60			
04290335	0111	20060111	20100111	5	19.46	27.42	2.90	68.00					3.20	3.65	4.10	4.86	6.24	7.62	9.00	10.20	11.40	12.60	24.00	40.50	57.00			
04290335	0112	20060112	20100112	5	29.06	31.64	2.80	66.00					3.14	3.65	4.16	5.15	7.10	9.05	11.00	26.00	41.00	56.00	62.00	63.50	65.00			
04290335	0113	20060113	20100113	5	16.54	15.16	2.80	38.00					3.02	3.35	3.68	4.71	7.14	9.57	12.00	16.20	20.40	24.60	28.40	32.00	35.60			
04290335	0114	20060114	20100114	5	24.82	35.89	2.70	88.00					3.04	3.55	4.06	4.96	6.64	8.32	10.00	12.70	15.40	18.10	32.80	53.50	74.20			
04290335	0115	20060115	20100115	5	16.20	18.96	2.60	49.00					3.00	3.60	4.20	5.12	6.68	8.24	9.80	11.36	12.92	14.48	21.80	32.00	42.20			
04290335	0116	20060116	20100116	5	13.34	14.25	2.60	38.00					3.10	3.85	4.60	5.49	6.66	7.83	9.00	9.90	10.80	11.70	17.20	25.00	32.80			
04290335	0117	20060117	20100117	5	9.60	7.42	2.50	22.00					3.14	4.10	5.06	6.01	6.94	7.87	8.80	8.86	8.92	8.98	11.60	15.50	19.40			
04290335	0118	20060118	20100118	5	53.06	104.53	2.40	240.00					3.18	4.35	5.52	6.49	7.06	7.63	8.20	8.26	8.32	8.38	54.72	124.20	193.68			
04290335	0119	20060119	20100119	5	26.30	45.17	2.40	107.00					3.24	4.50	5.76	6.69	6.96	7.23	7.50	7.65	7.80	7.95	27.80	57.50	87.20			
04290335	0120	20060120	20100120	5	12.50	15.50	2.30	40.00					3.10	4.30	5.50	6.34	6.46	6.58	6.70	6.85	7.00	7.15	13.76	23.60	33.44			
04290335	0121	20060121	20100121	5	10.98	12.99	2.30	34.00					3.00	4.05	5.10	5.81	5.84	5.87	5.90	6.20	6.50	6.80	12.32	20.45	28.58			
04290335	0122	20060122	20100122	5	8.72	8.68	2.30	24.00					2.90	3.80	4.70	5.35	5.50	5.65	5.80	5.92	6.04	6.16	9.76	15.10	20.44			
04290335	0123	20060123	20100123	5	7.06	5.73	2.20	17.00					2.74	3.55	4.36	4.95	5.10	5.25	5.40	5.52	5.64	5.76	8.04	11.40	14.76			
04290335	0124	20060124	20100124	5	6.86	5.32	2.20	16.00					2.66	3.35	4.04	4.61	4.94	5.27	5.60	5.72	5.84	5.96	8.00	11.00	14.00			
04290335	0125	20060125	20100125	5	28.84	49.53	2.10	117.00					2.52	3.15	3.78	4.37	4.88	5.39	5.90	8.63	11.36	14.09	35.40	66.00	96.60			
04290335	0126	20060126	20100126	5	23.50	39.59	2.10	94.00					2.50	3.10	3.70	4.22	4.58	4.94	5.30	7.31	9.32	11.33	28.40	53.00	77.60			
04290335	0127	20060127	20100127	5	14.20	18.25	2.10	46.00					2.46	3.00	3.54	4.11	4.74	5.37	6.00	8.10	10.20	12.30	19.60	29.50	39.40			
04290335	0128	20060128	20100128	5	9.48	8.45	2.10	23.00					2.42	2.90	3.38	3.99	4.86	5.73	6.60	8.22	9.84	11.46	14.20	17.50	20.80			
04290335	0129	20060129	20100129	5	7.08	4.18	3.00	12.00					3.12	3.30	3.48	3.82	4.48	5.14	5.80	7.36	8.92	10.48	11.20	11.50	11.80			
04290335	0130	20060130	20100130	5	8.12	5.81	2.80	18.00					3.32	4.10	4.88	5.57	6.08	6.59	7.10	7.16	7.22	7.28	9.44	12.65	15.86			
04290335	0131	20060131	20100131	5	9.78	9.82	2.70	27.00					3.20	3.95	4.70	5.27	5.48	5.69	5.90	6.56	7.22	7.88	11.88	17.55	23.22			
04290335	0201	20060201	20100201	5	8.52	8.74	2.60	24.00					3.12	3.90	4.68	5.20	5.20	5.20	5.20	5.32	5.44	5.56	9.28	14.80	20.32			
04290335	0202	20060202	20100202	5	8.00	5.44	2.70	16.00					3.06	3.60	4.14	4.63	5.02	5.41	5.80	7.36	8.92	10.48	12.00	13.50	15.00			
