site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p90	p95	p99
04095100	ALL	19781001	19820212	1030	3.81	5.27	0.08	43.00	0.15	0.20	0.31	0.50	0.70	0.86	1.00	1.20	1.40	1.70	2.00	2.30	2.60	2.90	3.50	4.40	5.30	9.80	14.00	28.00
04095100	0101	19790101	19820101	4	4.65	3.50	1.70	9.70					1.70	2.08	2.45	2.83	3.20	3.40	3.60	3.80	4.00	5.42	6.85	8.28	9.70			
04095100	0102	19800102	19820102	3	2.80	1.15	1.70	4.00						1.70	1.90	2.10	2.30	2.50	2.70	2.96	3.22	3.48	3.74	4.00				
04095100	0103	19790103	19820103	4	6.30	6.64	1.70	16.00					1.70	1.85	2.00	2.15	2.30	3.02	3.75	4.47	5.20	7.90	10.60	13.30	16.00			
04095100	0104	19790104	19820104	4	6.80	7.17	1.70	17.00					1.70	1.75	1.80	1.85	1.90	3.08	4.25	5.42	6.60	9.20	11.80	14.40	17.00			
04095100	0105	19790105	19820105	4	6.05	6.82	1.50	16.00					1.50	1.55	1.60	1.65	1.70	2.52	3.35	4.17	5.00	7.75	10.50	13.25	16.00			
04095100	0106	19790106	19820106	4	6.30	8.53	1.30	19.00					1.30	1.32	1.35	1.38	1.40	1.93	2.45	2.98	3.50	7.38	11.25	15.12	19.00			
04095100	0107	19790107	19820107	4	4.05	4.68	1.20	11.00					1.20	1.23	1.25	1.27	1.30	1.65	2.00	2.35	2.70	4.78	6.85	8.93	11.00			
04095100	0108	19790108	19820108	4	4.15	5.26	1.00	12.00					1.00	1.07	1.15	1.23	1.30	1.55	1.80	2.05	2.30	4.72	7.15	9.57	12.00			
04095100	0109	19790109	19820109	4	2.44	2.34	0.86	5.90					0.86	0.94	1.03	1.11	1.20	1.35	1.50	1.65	1.80	2.83	3.85	4.88	5.90			
04095100	0110	19790110	19810110	3	1.14	0.35	0.81	1.50						0.81	0.87	0.93	0.98	1.04	1.10	1.18	1.26	1.34	1.42	1.50				
04095100	0111	19790111	19820111	4	1.90	1.13	1.10	3.50					1.10	1.10	1.10	1.10	1.10	1.30	1.50	1.70	1.90	2.30	2.70	3.10	3.50			
04095100	0112	19790112	19820112	4	1.79	1.23	0.95	3.60					0.95	0.99	1.02	1.06	1.10	1.20	1.30	1.40	1.50	2.02	2.55	3.08	3.60			
04095100	0113	19790113	19820113	4	1.61	1.07	0.86	3.20					0.86	0.92	0.98	1.04	1.10	1.15	1.20	1.25	1.30	1.77	2.25	2.73	3.20			
04095100	0114	19790114	19820114	4	2.40	1.74	1.00	4.60					1.00	1.00	1.00	1.00	1.00	1.50	2.00	2.50	3.00	3.40	3.80	4.20	4.60			
04095100	0115	19790115	19820115	4	1.52	0.73	0.98	2.60					0.98	1.03	1.09	1.15	1.20	1.23	1.25	1.27	1.30	1.62	1.95	2.27	2.60			
04095100	0116	19790116	19810116	3	1.43	0.67	0.99	2.20						0.99	1.01	1.03	1.06	1.08	1.10	1.32	1.54	1.76	1.98	2.20				
04095100	0117	19790117	19810117	3	2.43	2.31	1.10	5.10						1.10	1.10	1.10	1.10	1.10	1.10	1.90	2.70	3.50	4.30	5.10				
04095100	0118	19790118	19820118	4	2.45	1.93	1.10	5.20					1.10	1.10	1.10	1.10	1.10	1.43	1.75	2.08	2.40	3.10	3.80	4.50	5.20			
04095100	0119	19790119	19820119	4	2.35	1.74	1.10	4.80					1.10	1.10	1.10	1.10	1.10	1.43	1.75	2.08	2.40	3.00	3.60	4.20	4.80			
04095100	0120	19790120	19820120	4	2.12	1.12	1.20	3.60					1.20	1.23	1.25	1.27	1.30	1.57	1.85	2.12	2.40	2.70	3.00	3.30	3.60			
04095100	0121	19790121	19820121	4	1.95	0.70	1.30	2.70					1.30	1.32	1.35	1.38	1.40	1.65	1.90	2.15	2.40	2.48	2.55	2.62	2.70			
04095100	0122	19790122	19820122	4	1.88	0.61	1.30	2.40					1.30	1.32	1.35	1.38	1.40	1.65	1.90	2.15	2.40	2.40	2.40	2.40	2.40			
