site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p85	p90	p95	p99
02234308	ALL	19961001	20151007	6946	15.17	23.72	0.00	243.00	0.05	0.10	0.17	0.31	0.42	0.57	0.81	1.20	2.00	3.20	4.60	6.70	9.00	12.00	16.00	20.00	26.00	34.00	45.00	63.00	107.53
02234308	0101	19970101	20150101	19	15.08	27.05	0.10	101.00		0.10	0.45	0.50	0.50	0.56	0.64	1.00	3.60	4.40	4.50	4.80	5.70	9.30	9.40	15.00	25.00	26.00	74.00	101.00	
02234308	0102	19970102	20150102	19	13.89	23.42	0.10	87.00		0.10	0.47	0.53	0.56	0.70	1.00	3.10	3.60	3.80	4.30	4.30	5.30	9.10	9.10	18.00	23.00	25.00	65.00	87.00	
02234308	0103	19970103	20150103	19	12.77	20.55	0.10	74.00		0.10	0.53	0.74	0.82	1.00	1.90	2.80	3.20	3.50	4.00	4.10	5.00	8.80	9.10	16.00	22.00	25.00	60.00	74.00	
02234308	0104	19970104	20150104	19	11.48	18.24	0.10	63.00		0.10	0.50	0.54	0.75	0.95	1.00	1.30	2.60	2.60	3.40	3.90	4.60	8.00	8.90	15.00	21.00	25.00	55.00	63.00	
02234308	0105	19970105	20150105	19	10.56	16.61	0.10	55.00		0.10	0.47	0.56	0.66	0.80	0.84	1.00	1.30	2.30	3.40	3.70	4.40	7.30	8.80	14.00	20.00	24.00	52.00	55.00	
02234308	0106	19970106	20150106	19	9.92	15.39	0.11	50.00		0.11	0.43	0.52	0.63	0.66	0.78	1.20	1.30	2.10	3.40	3.50	4.20	7.00	8.60	13.00	19.00	23.00	49.00	50.00	
02234308	0107	19970107	20150107	19	9.24	14.29	0.11	47.00		0.11	0.37	0.53	0.60	0.60	0.67	1.20	1.30	2.00	3.30	3.40	3.70	6.40	8.30	12.00	18.00	21.00	45.00	47.00	
02234308	0108	19970108	20150108	19	9.01	14.76	0.11	54.00		0.11	0.35	0.49	0.56	0.60	0.63	1.10	1.20	1.70	3.10	3.10	3.30	5.80	8.10	12.00	15.00	19.00	41.00	54.00	
02234308	0109	19970109	20150109	19	8.81	15.20	0.11	59.00		0.11	0.38	0.48	0.56	0.60	0.62	0.98	1.20	1.50	2.80	3.10	3.50	5.60	7.90	11.00	13.00	17.00	38.00	59.00	
02234308	0110	19970110	20150110	19	8.01	13.32	0.10	51.00		0.10	0.50	0.52	0.53	0.56	0.67	1.10	1.10	1.30	2.70	3.10	3.70	5.70	7.60	11.00	13.00	13.00	35.00	51.00	
02234308	0111	19970111	20150111	19	7.26	11.84	0.10	45.00		0.10	0.53	0.53	0.58	0.62	0.67	0.88	1.20	1.20	2.60	3.10	3.70	5.40	7.10	9.80	11.00	12.00	32.00	45.00	
02234308	0112	19970112	20150112	19	7.36	11.24	0.11	40.00		0.11	0.45	0.49	0.60	0.65	0.76	1.00	1.10	1.40	2.50	3.20	3.70	5.20	6.90	9.30	9.40	24.00	29.00	40.00	
02234308	0113	19970113	20150113	19	8.42	14.41	0.10	53.00		0.10	0.35	0.43	0.56	0.63	0.77	0.78	0.89	1.10	2.40	3.40	3.70	5.30	6.50	8.30	8.70	27.00	36.00	53.00	
02234308	0114	19970114	20150114	19	8.16	13.01	0.10	47.00		0.10	0.35	0.40	0.60	0.61	0.72	0.74	0.83	1.10	2.30	3.10	3.70	5.60	7.50	8.40	14.00	25.00	33.00	47.00	
02234308	0115	19970115	20150115	19	8.21	12.58	0.11	44.00		0.11	0.36	0.36	0.58	0.64	0.73	0.80	0.98	1.20	2.20	3.10	3.60	5.10	7.10	8.10	22.00	24.00	31.00	44.00	
02234308	0116	19970116	20150116	19	8.02	12.34	0.11	42.00		0.11	0.36	0.39	0.54	0.67	0.70	0.77	0.86	0.89	2.10	3.10	3.40	4.70	6.80	8.00	22.00	23.00	32.00	42.00	
02234308	0117	19970117	20150117	19	7.93	11.57	0.11	40.00		0.11	0.41	0.44	0.48	0.66	0.67	0.74	0.83	2.20	3.00	4.10	4.10	4.40	6.30	9.30	21.00	23.00	29.00	40.00	
02234308	0118	19970118	20150118	19	7.31	10.54	0.11	38.00		0.11	0.41	0.43	0.45	0.55	0.67	0.68	0.85	2.90	3.30	3.30	4.10	4.30	6.00	8.80	18.00	21.00	25.00	38.00	
