site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p90	p95	p99
02477990	ALL	19720101	20110930	14518	701.33	1101.43	3.30	11700.00	10.00	25.00	37.00	51.00	67.00	84.00	106.00	136.00	173.00	218.00	280.00	348.00	430.00	526.00	648.00	812.00	1040.00	1920.00	2880.00	5478.10
02477990	0101	19720101	20110101	40	1011.25	1182.58	69.00	5670.00		91.75	148.60	164.95	212.40	248.25	330.10	419.00	432.80	454.80	543.00	623.75	702.80	924.95	1005.30	1335.00	1680.00	2630.00	3789.50	
02477990	0102	19720102	20110102	40	917.27	929.73	82.00	4180.00		89.80	161.70	216.10	234.80	318.50	400.60	406.05	428.40	532.50	607.00	650.85	682.40	790.75	1001.50	1300.00	1432.00	2309.00	3281.00	
02477990	0103	19720103	20110103	40	910.45	864.17	87.00	3290.00		91.50	165.60	222.00	288.40	365.00	382.90	470.35	492.20	524.00	595.00	642.20	710.40	784.80	990.50	1212.50	1366.00	2709.00	3077.50	
02477990	0104	19720104	20110104	40	893.80	800.43	82.00	2990.00		136.80	164.90	233.25	311.60	340.00	362.50	436.75	473.00	570.65	648.00	671.60	728.20	866.55	954.80	1130.00	1360.00	2473.00	2940.00	
02477990	0105	19720105	20110105	40	904.83	787.65	65.00	3170.00		131.75	203.40	265.40	335.40	360.00	406.60	442.75	454.20	498.50	656.00	731.90	833.40	978.85	1041.00	1142.50	1340.00	2270.00	3052.50	
02477990	0106	19720106	20110106	40	1012.35	886.44	54.00	3350.00		128.50	196.70	248.95	318.20	333.50	360.20	414.75	449.60	519.70	703.00	828.25	1000.00	1128.50	1293.00	1557.50	1798.00	2542.00	3288.50	
02477990	0107	19720107	20110107	40	1052.17	1009.58	48.00	5000.00		137.85	186.00	236.70	282.00	338.50	354.70	420.45	557.20	689.10	772.50	903.25	1048.00	1146.50	1195.00	1402.50	1526.00	2519.00	3213.00	
02477990	0108	19720108	20110108	40	1103.15	1165.07	43.00	6300.00		173.10	181.40	259.85	313.80	392.00	486.30	579.70	653.00	685.25	742.00	825.50	918.20	997.40	1189.00	1347.50	1394.00	2795.00	3272.50	
02477990	0109	19720109	20110109	40	1180.10	1196.25	42.00	5840.00		168.75	236.30	283.90	339.40	368.75	459.70	552.70	657.80	726.45	774.00	891.45	992.00	1128.00	1291.00	1392.50	2018.00	2702.00	4358.00	
02477990	0110	19720110	20110110	40	1184.88	1305.35	63.00	7210.00		163.45	211.90	284.05	319.60	518.00	562.50	600.35	655.60	682.05	776.50	884.20	981.20	1086.00	1178.00	1275.00	1724.00	2864.00	3976.00	
02477990	0111	19720111	20110111	40	1236.70	1442.63	161.00	8070.00		167.40	210.50	258.95	287.60	410.50	568.30	606.45	645.60	746.35	801.50	846.70	895.00	980.75	1345.00	1637.50	1866.00	2396.00	4577.00	
02477990	0112	19720112	20110112	40	1159.17	1341.25	118.00	7020.00		168.00	181.30	221.60	261.60	357.50	451.60	549.05	605.00	665.05	677.00	726.25	758.60	855.90	900.00	1552.50	2020.00	2704.00	4150.00	
02477990	0113	19720113	20110113	40	1097.03	1204.82	163.00	6430.00		183.30	193.90	227.05	383.20	441.25	466.30	544.80	569.60	578.40	619.00	661.30	762.20	934.10	1160.00	1545.00	1740.00	2282.00	3944.50	
02477990	0114	19720114	20110114	40	1084.47	1130.83	156.00	5140.00		168.30	201.00	229.05	371.20	466.25	480.50	492.35	507.40	530.90	569.50	612.05	773.00	933.65	1017.00	1362.50	1902.00	2836.00	4182.50	
02477990	0115	19720115	20110115	40	1025.88	1115.19	154.00	4610.00		158.45	187.30	223.15	311.40	391.50	419.80	434.15	451.00	484.35	520.50	562.50	670.80	781.50	980.50	1437.50	1684.00	3291.00	3944.00	
02477990	0116	19720116	20110116	40	960.48	1054.71	147.00	4630.00		153.15	178.80	203.95	284.60	335.75	375.00	400.10	415.60	477.75	528.50	602.15	656.80	756.55	938.60	1152.50	1466.00	2888.00	3762.00	
02477990	0117	19720117	20110117	40	949.20	928.17	135.00	4160.00		150.10	185.50	276.70	349.40	356.25	387.60	424.15	519.40	555.50	619.00	661.05	693.40	806.00	899.70	1237.50	1356.00	2428.00	3359.00	
02477990	0118	19720118	20110118	40	1007.85	836.95	128.00	3440.00		145.95	169.10	247.60	352.40	376.00	447.40	521.80	588.20	638.65	690.50	748.70	863.80	911.85	1057.00	1797.50	1974.00	2363.00	2580.50	
02477990	0119	19720119	20110119	40	1066.28	974.51	133.00	4570.00		140.60	164.00	305.25	368.40	486.75	503.60	540.65	644.20	679.15	713.50	737.95	785.40	824.30	1213.00	1620.00	1788.00	2555.00	3354.50	
02477990	0120	19720120	20110120	40	1200.47	949.06	130.00	4450.00		142.55	285.80	344.00	450.00	501.00	525.80	584.05	689.80	770.60	812.00	1002.70	1136.00	1330.00	1665.00	2060.00	2154.00	2443.00	2813.00	
02477990	0121	19720121	20110121	40	1545.05	1734.78	131.00	8800.00		143.35	264.40	317.95	412.00	461.75	508.20	540.35	632.80	748.15	895.00	1073.60	1166.00	1599.50	1804.00	2240.00	2582.00	3553.00	5958.50	
02477990	0122	19720122	20110122	40	1543.97	1817.34	135.00	9800.00		157.00	237.20	286.10	367.60	409.50	462.90	507.60	566.20	771.10	874.50	1075.70	1242.00	1476.50	1964.00	2195.00	2416.00	3433.00	5441.00	
