site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p85	p90	p95	p99
05407470	ALL	20011001	20151117	5161	74.39	80.87	21.00	2530.00	30.00	36.00	40.00	43.00	45.00	47.00	49.00	51.00	53.00	55.00	57.00	60.00	62.00	65.00	69.00	74.00	81.00	90.00	107.00	155.00	413.04
05407470	0101	20020101	20150101	14	58.71	18.98	40.00	100.00			41.50	43.25	44.00	45.50	46.00	47.00	50.00	51.50	52.00	52.50	54.00	60.75	64.00	66.25	70.00	90.25	98.50		
05407470	0102	20020102	20150102	14	56.50	14.05	42.00	96.00			42.50	43.25	44.00	44.75	46.50	49.00	52.00	53.50	54.50	55.75	58.00	59.50	61.50	63.25	64.00	66.25	81.50		
05407470	0103	20020103	20150103	14	55.07	12.26	42.00	89.00			42.50	43.50	45.00	45.75	47.00	49.00	52.00	52.00	52.00	52.25	53.00	58.25	61.00	62.00	62.00	64.25	77.00		
05407470	0104	20020104	20150104	14	54.43	10.47	42.00	81.00			44.00	46.00	46.00	46.00	46.50	47.50	49.00	50.50	51.50	52.25	53.00	59.00	61.50	62.25	63.00	63.00	72.00		
05407470	0105	20020105	20150105	14	53.14	9.58	40.00	77.00			42.00	44.50	46.00	46.75	48.00	49.00	49.00	50.50	51.50	52.25	53.00	53.00	54.00	57.25	64.00	64.00	70.50		
05407470	0106	20020106	20150106	14	53.36	9.51	38.00	73.00			40.00	43.00	46.00	47.50	48.50	49.00	49.00	49.75	51.50	53.00	53.00	56.75	59.00	61.00	64.00	64.00	68.50		
05407470	0107	20020107	20150107	14	55.79	14.83	37.00	95.00			40.00	43.75	46.00	46.00	46.50	47.25	48.00	48.75	51.00	53.75	56.00	59.00	62.00	64.50	66.00	69.75	83.00		
05407470	0108	20020108	20150108	14	55.71	15.53	38.00	99.00			40.50	43.25	44.00	45.50	46.50	47.25	48.00	48.75	51.00	54.00	57.00	57.00	60.00	63.75	66.00	69.00	84.50		
05407470	0109	20020109	20150109	14	53.93	11.60	39.00	78.00			40.50	42.25	43.00	44.50	45.50	46.50	48.00	48.75	51.00	53.25	54.00	58.50	62.00	64.50	66.00	67.50	73.00		
05407470	0110	20020110	20150110	14	53.07	9.15	40.00	66.00			41.00	42.25	43.00	45.25	47.00	48.25	49.00	50.50	52.00	53.25	54.00	56.25	59.50	63.00	66.00	66.00	66.00		
05407470	0111	20020111	20150111	14	52.14	9.16	40.00	66.00			40.50	41.25	42.00	43.50	45.00	46.75	49.00	49.75	51.00	52.75	55.00	55.00	58.00	61.50	63.00	65.25	66.00		
05407470	0112	20020112	20150112	14	52.00	8.86	39.00	65.00			39.00	39.75	42.00	43.50	45.00	47.00	50.00	50.75	53.00	55.50	57.00	57.75	58.00	58.75	61.00	62.50	64.00		
05407470	0113	20020113	20150113	14	51.36	8.63	38.00	64.00			38.50	40.00	43.00	43.00	43.50	45.75	51.00	51.75	53.00	54.25	55.00	55.75	56.50	57.75	60.00	62.25	63.50		
05407470	0114	20020114	20150114	14	49.64	9.67	35.00	64.00			36.00	37.25	38.00	39.50	41.50	44.50	49.00	50.50	51.50	52.00	52.00	54.25	56.00	57.50	59.00	62.00	63.50		
05407470	0115	20020115	20150115	14	48.64	9.50	35.00	64.00			35.50	36.25	37.00	40.75	42.50	44.00	47.00	47.75	48.50	49.25	50.00	51.50	54.50	57.25	58.00	61.75	63.50		
05407470	0116	20020116	20150116	14	48.00	9.89	34.00	64.00			34.50	35.00	35.00	40.25	42.50	43.25	44.00	47.00	48.50	49.00	49.00	51.25	54.50	57.00	57.00	61.50	63.50		
05407470	0117	20020117	20150117	14	47.43	10.04	33.00	65.00			33.50	34.25	35.00	40.25	42.50	43.00	43.00	44.50	47.00	49.00	49.00	51.25	54.00	56.00	56.00	60.50	63.50		
05407470	0118	20020118	20150118	14	46.71	10.13	33.00	64.00			33.50	34.25	35.00	38.00	40.50	42.25	43.00	43.75	44.50	46.00	49.00	51.25	53.50	55.50	57.00	60.75	63.00		
