site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p85	p90	p95	p99
09354500	ALL	19510101	20151117	23697	226.43	305.88	6.10	4560.00	19.00	36.00	45.00	54.00	60.00	70.00	80.00	90.00	102.00	115.00	128.00	139.00	151.00	167.00	188.00	222.00	282.00	365.00	515.00	878.00	1620.00
09354500	0101	19510101	20150101	65	81.23	50.92	15.00	307.00		21.60	36.20	37.00	41.00	49.50	51.80	54.10	55.00	59.40	60.00	74.30	80.00	86.90	96.00	105.00	116.00	140.80	150.00	170.00	
09354500	0102	19510102	20150102	65	78.66	48.05	15.00	286.00		23.10	35.00	39.80	41.20	45.50	50.00	52.20	55.00	57.70	65.00	70.00	74.60	84.50	91.60	104.00	115.60	130.00	148.20	160.00	
09354500	0103	19510103	20150103	65	76.68	47.44	15.00	286.00		24.30	35.00	39.60	40.00	45.00	48.80	50.10	54.40	55.00	60.00	65.00	70.00	84.00	96.40	103.50	110.00	121.00	142.00	158.50	
09354500	0104	19510104	20150104	65	79.46	58.60	15.00	379.00		23.70	35.00	38.90	41.00	47.00	50.00	52.10	55.00	56.40	60.00	65.00	70.00	79.00	91.00	100.00	109.00	120.00	142.00	176.60	
09354500	0105	19510105	20150105	65	77.89	51.04	15.00	282.00		23.10	34.00	38.90	44.20	45.00	50.80	54.00	55.00	59.40	60.00	63.60	70.00	74.90	87.20	99.00	110.00	121.00	145.00	174.50	
09354500	0106	19510106	20150106	65	77.11	48.95	15.00	278.00		23.40	32.60	35.90	42.60	49.00	51.00	54.10	56.80	60.00	60.00	64.30	70.40	75.00	88.40	95.00	109.20	121.00	144.00	173.10	
09354500	0107	19510107	20150107	65	77.66	48.33	15.00	282.00		21.80	33.80	35.00	40.00	50.00	53.40	55.00	57.20	60.00	65.00	68.60	75.60	80.00	85.60	97.50	108.80	130.00	140.00	167.50	
09354500	0108	19510108	20150108	65	77.26	48.36	15.00	286.00		22.40	33.00	37.80	40.00	49.00	53.40	55.00	56.60	60.00	65.00	70.00	75.00	80.00	80.40	96.50	104.00	130.00	134.00	164.60	
09354500	0109	19510109	20150109	65	76.91	47.39	15.00	282.00		23.00	33.00	39.00	45.20	50.00	53.40	55.00	59.40	60.00	65.00	68.60	70.00	79.50	82.40	92.00	103.20	121.00	137.80	161.80	
09354500	0110	19510110	20150110	65	78.85	57.39	15.00	377.00		23.70	34.00	38.90	45.40	50.00	50.80	55.00	55.00	60.00	61.00	66.60	70.00	74.80	81.20	92.00	105.60	130.00	140.00	163.30	
09354500	0111	19510111	20150111	65	87.85	114.29	15.00	924.00		23.40	35.00	39.90	45.00	47.50	50.00	54.10	55.00	59.40	60.00	66.50	70.00	74.50	81.60	99.00	110.00	129.10	145.40	161.90	
09354500	0112	19510112	20150112	65	83.18	84.15	16.00	653.00		23.70	30.60	39.80	45.00	46.00	49.80	54.00	55.40	59.70	60.00	66.60	70.00	75.90	80.40	92.50	117.20	130.20	140.00	165.40	
09354500	0113	19510113	20150113	65	78.35	56.99	16.00	375.00		23.10	32.20	39.90	40.40	45.50	47.80	51.30	56.00	59.40	65.00	70.00	75.00	80.00	82.40	94.00	99.60	119.10	147.00	166.60	
09354500	0114	19510114	20150114	65	76.68	52.06	16.00	320.00		22.50	30.80	40.00	42.60	45.00	47.80	55.00	56.00	59.70	62.00	68.60	71.20	79.50	85.40	90.00	99.00	120.00	142.00	162.40	
09354500	0115	19510115	20150115	65	76.22	50.36	16.00	306.00		23.40	32.00	40.90	43.40	45.00	47.80	54.10	56.00	58.00	62.00	68.60	71.20	80.00	83.40	93.50	100.00	105.60	141.20	161.00	
09354500	0116	19510116	20150116	65	74.40	43.76	16.00	294.00		24.30	34.00	40.00	44.20	47.00	49.80	55.00	57.40	59.70	62.00	65.30	70.00	80.40	86.00	95.00	100.00	108.20	134.80	150.70	
09354500	0117	19510117	20150117	65	73.91	42.27	17.00	287.00		24.60	37.00	40.00	45.00	49.50	50.00	54.10	56.00	59.40	62.00	65.30	72.40	79.60	85.80	93.00	97.40	102.80	124.00	152.80	
09354500	0118	19510118	20150118	65	73.95	43.47	17.00	285.00		24.00	34.60	36.00	42.60	47.00	49.60	54.00	55.80	60.00	62.00	65.60	75.00	79.50	88.20	90.00	94.20	103.70	128.80	162.10	
09354500	0119	19510119	20150119	65	74.46	42.89	17.00	288.00		23.30	36.20	39.90	45.60	49.50	50.00	54.00	55.80	60.00	64.00	69.30	76.20	80.00	81.80	89.00	96.40	110.00	124.40	162.10	
09354500	0120	19510120	20150120	65	74.26	41.98	17.00	292.00		23.20	37.20	40.00	47.60	50.00	53.60	55.10	58.80	60.00	62.00	67.20	75.00	80.00	83.40	89.00	97.80	102.80	120.00	151.30	
09354500	0121	19510121	20150121	65	73.32	38.44	17.00	250.00		23.90	36.60	40.00	46.80	52.00	55.00	56.00	57.40	59.40	60.00	66.50	75.60	80.00	81.00	88.00	94.00	110.00	120.00	152.80	
09354500	0122	19510122	20150122	65	72.42	39.43	17.00	263.00		23.70	34.60	40.90	45.40	49.00	51.80	55.00	57.40	60.00	62.00	65.00	70.00	75.00	82.60	89.00	91.60	110.00	127.60	145.50	
09354500	0123	19510123	20150123	65	71.62	38.89	17.00	258.00		23.70	35.20	42.80	45.00	46.00	49.60	55.00	55.40	57.00	63.00	65.00	70.00	75.00	80.00	90.00	94.60	108.20	126.40	138.80	
09354500	0124	19510124	20150124	65	71.26	37.95	17.00	251.00		24.40	34.00	41.80	43.40	45.00	49.40	54.00	55.00	60.00	63.00	65.00	70.00	74.70	81.00	90.00	96.60	105.50	119.40	137.30	
09354500	0125	19510125	20150125	65	71.78	37.20	17.00	242.00		24.40	36.00	40.00	42.60	46.00	51.60	54.00	59.40	60.00	65.00	68.00	70.00	75.00	81.00	89.50	95.00	103.70	117.60	140.00	
09354500	0126	19510126	20150126	65	71.88	37.62	17.00	260.00		27.90	36.60	40.90	44.20	48.00	50.80	54.10	57.80	60.00	65.00	68.60	74.60	75.00	80.00	89.00	94.60	98.20	117.60	137.60	
09354500	0127	19510127	20150127	65	78.77	75.92	17.00	636.00		31.20	39.20	43.00	45.00	49.50	50.00	55.10	58.80	62.80	65.00	70.30	74.60	80.00	80.00	87.50	93.00	104.10	115.80	144.30	
09354500	0128	19510128	20150128	65	75.02	49.69	17.00	395.00		34.00	39.20	43.60	46.20	49.50	50.00	57.10	60.00	64.70	66.00	69.30	72.00	75.00	78.40	81.50	94.40	108.20	116.40	144.60	
09354500	0129	19510129	20150129	65	73.17	41.66	17.00	311.00		33.30	38.00	40.00	45.40	49.50	50.00	55.00	58.80	63.40	65.00	67.90	71.20	74.90	80.00	85.00	91.60	105.50	120.00	137.00	
09354500	0130	19510130	20150130	65	73.15	39.35	17.00	276.00		27.30	39.60	42.70	45.00	50.00	53.40	55.00	58.40	61.40	66.00	69.30	70.00	76.00	80.00	80.50	91.40	110.50	121.60	137.60	
09354500	0131	19510131	20150131	65	75.15	41.10	17.00	261.00		28.70	40.00	41.80	45.00	50.50	54.40	55.10	58.40	63.70	66.00	70.00	72.00	80.00	81.80	89.50	93.20	110.50	121.20	158.20	
09354500	0201	19510201	20150201	65	75.26	41.09	17.00	249.00		28.60	37.60	40.00	45.00	50.00	52.00	55.20	58.40	63.40	65.00	69.30	74.60	80.00	85.00	90.00	96.40	110.50	120.00	160.00	
09354500	0202	19510202	20150202	65	75.08	38.71	17.00	228.00		26.20	35.20	40.00	45.00	50.00	54.40	56.00	59.00	64.70	66.00	71.30	75.00	79.80	81.00	90.00	99.40	120.20	128.80	154.90	
09354500	0203	19510203	20150203	65	76.46	45.22	17.00	300.00		26.20	34.80	39.90	46.20	50.00	54.80	58.00	62.00	65.00	66.00	69.30	73.20	80.00	80.40	90.00	99.80	118.20	129.40	149.80	
09354500	0204	19510204	20150204	65	77.71	49.28	16.00	350.00		28.90	36.00	40.00	41.60	51.00	55.80	58.00	60.00	65.00	65.00	70.60	74.00	79.50	85.00	90.00	96.60	116.40	125.20	159.10	
09354500	0205	19510205	20150205	65	78.86	46.01	17.00	300.00		28.10	36.60	39.80	48.40	53.00	54.00	59.10	60.00	64.70	70.00	72.00	75.00	80.00	87.60	95.50	105.60	118.10	126.40	167.00	
09354500	0206	19510206	20150206	65	82.18	51.36	16.00	300.00		29.40	37.00	40.00	48.40	51.00	53.80	55.30	59.40	65.00	70.00	75.30	80.00	84.50	90.00	97.50	110.80	118.20	136.60	205.20	
