site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p90	p95	p99
08183890	ALL	20051109	20110930	2152	22.88	76.14	0.76	1210.00	0.90	1.20	1.40	1.50	1.60	1.80	1.90	2.10	2.40	2.70	3.20	4.30	5.40	6.95	10.00	14.00	21.40	51.00	91.00	320.17
08183890	0101	20060101	20110101	6	7.25	7.39	2.00	21.00				2.02	2.16	2.30	2.41	2.44	2.48	2.96	4.05	5.13	6.48	8.02	9.56	12.75	16.60			
08183890	0102	20060102	20110102	6	7.08	7.28	2.00	21.00				2.03	2.24	2.45	2.61	2.65	2.68	3.09	4.00	4.91	6.02	7.28	8.54	11.93	16.16			
08183890	0103	20060103	20110103	6	7.62	6.86	2.60	21.00				2.60	2.60	2.60	2.87	3.81	4.76	5.53	6.05	6.58	6.92	7.13	7.34	10.80	15.56			
08183890	0104	20060104	20110104	6	8.38	6.88	2.50	20.00				2.50	2.50	2.50	2.79	3.81	4.82	5.62	6.15	6.67	8.12	10.26	12.39	14.75	17.20			
08183890	0105	20060105	20110105	6	6.73	6.80	2.40	20.00				2.40	2.40	2.40	2.42	2.49	2.56	3.11	4.30	5.49	6.20	6.55	6.90	10.25	14.80			
08183890	0106	20060106	20110106	6	6.77	6.81	2.10	20.00				2.12	2.26	2.40	2.52	2.59	2.66	3.29	4.65	6.01	6.62	6.66	6.69	10.03	14.68			
08183890	0107	20060107	20110107	6	6.75	6.86	2.10	20.00				2.12	2.22	2.33	2.41	2.44	2.48	3.04	4.30	5.56	6.36	6.81	7.27	10.55	14.96			
08183890	0108	20060108	20110108	6	6.65	6.49	1.90	19.00				1.93	2.10	2.27	2.43	2.54	2.64	3.19	4.35	5.50	6.38	7.04	7.71	10.68	14.56			
08183890	0109	20060109	20110109	6	7.75	6.95	2.00	19.00				2.02	2.16	2.30	2.43	2.54	2.64	3.41	5.05	6.70	8.52	10.48	12.44	14.50	16.60			
08183890	0110	20060110	20110110	6	6.85	6.55	1.60	19.00				1.64	1.92	2.20	2.43	2.54	2.64	3.34	4.85	6.36	7.28	7.77	8.26	11.05	14.76			
08183890	0111	20060111	20110111	6	6.60	6.60	1.30	19.00				1.35	1.70	2.05	2.32	2.39	2.46	3.17	4.75	6.33	7.10	7.28	7.45	10.38	14.40			
08183890	0112	20060112	20110112	6	6.45	6.49	1.80	19.00				1.83	2.04	2.25	2.42	2.49	2.56	3.14	4.40	5.66	6.30	6.47	6.65	9.78	14.08			
08183890	0113	20060113	20110113	6	6.70	6.76	2.30	20.00				2.31	2.38	2.45	2.56	2.77	2.98	3.46	4.30	5.14	5.76	6.21	6.67	10.10	14.72			
08183890	0114	20060114	20110114	6	6.55	7.32	1.80	21.00				1.82	2.00	2.17	2.31	2.34	2.38	2.83	3.85	4.87	5.54	5.96	6.38	10.12	15.20			
08183890	0115	20060115	20110115	6	21.18	41.16	1.80	105.00				1.82	1.96	2.10	2.23	2.33	2.44	3.08	4.45	5.81	6.96	7.94	8.92	33.15	66.68			
