site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p85	p90	p95	p99
07019000	ALL	19031001	20160406	35526	3296.31	6243.80	196.00	149000.00	334.00	462.00	536.00	606.00	673.00	752.00	853.00	967.00	1100.00	1250.00	1440.00	1660.00	1920.00	2250.00	2630.00	3130.00	3840.00	4950.00	6900.00	12200.00	31373.00
07019000	0101	19040101	20160101	98	4537.55	11161.54	395.00	92400.00		501.10	647.90	749.15	825.60	930.00	1064.00	1186.00	1390.00	1525.50	1680.00	1900.00	2164.00	2450.00	2870.00	3367.50	3874.00	4880.50	7249.00	22305.00	
07019000	0102	19040102	20160102	98	3605.69	6538.91	388.00	40500.00		524.40	635.40	725.75	828.60	930.50	1042.00	1200.00	1380.00	1502.00	1695.00	1842.50	2350.00	2637.00	3118.00	3297.50	3818.00	5180.50	6970.00	11630.00	
07019000	0103	19040103	20160103	98	3274.98	5361.15	388.00	44400.00		490.65	620.50	729.55	798.80	929.00	1094.00	1219.50	1364.00	1520.00	1675.00	2072.00	2342.00	2661.50	3009.00	3650.00	4444.00	4740.50	6204.00	10690.00	
07019000	0104	19040104	20160104	98	3371.11	5343.44	388.00	37500.00		491.60	634.00	760.90	810.40	904.75	1075.00	1263.00	1356.00	1525.50	1910.00	2140.00	2242.00	2487.50	2856.00	3462.50	4346.00	4863.50	6781.00	10770.00	
07019000	0105	19040105	20160105	98	3602.90	6671.39	402.00	51300.00		493.50	632.20	735.00	797.40	892.75	1049.00	1226.50	1310.00	1542.00	1855.00	2037.00	2188.00	2390.00	2791.00	3137.50	3680.00	4097.00	7423.00	16745.00	
07019000	0106	19040106	20160106	98	3819.71	8994.86	395.00	74100.00		493.90	611.50	710.85	799.80	877.75	1057.00	1185.50	1334.00	1685.50	1785.00	2014.50	2060.00	2143.50	2703.00	2955.00	3396.00	3993.50	6254.00	14290.00	
07019000	0107	19040107	20160107	98	3713.90	8590.73	395.00	62600.00		494.45	627.30	701.55	817.60	1016.25	1060.00	1196.50	1364.00	1535.50	1760.00	1874.50	1996.00	2313.50	2575.00	2847.50	3376.00	3945.50	5337.00	14980.00	
07019000	0108	19040108	20160108	98	3256.42	6631.11	380.00	50500.00		490.65	640.10	719.60	819.60	1005.00	1105.00	1200.00	1376.00	1467.50	1645.00	1729.00	1950.00	2050.50	2365.00	2967.50	3466.00	4183.50	4679.00	9926.00	
07019000	0109	19040109	20160109	98	2838.34	4865.95	380.00	40300.00		513.95	654.70	721.25	832.80	1005.75	1100.00	1179.00	1322.00	1395.50	1550.00	1679.00	1814.00	1903.50	2312.00	2910.00	3254.00	3951.50	4919.00	10228.00	
