site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p85	p90	p95	p99
07074420	ALL	19990120	20141103	5766	9828.69	11302.74	2010.00	195000.00	2340.00	2740.00	2940.00	3170.00	3400.00	3687.50	4040.00	4450.00	4958.00	5530.00	6355.00	7430.00	8470.00	9480.00	10790.00	12300.00	14100.00	17000.00	20500.00	25500.00	45132.00
07074420	0101	20000101	20140101	15	12430.00	8721.22	2620.00	28300.00			3016.00	3432.00	3676.00	3740.00	4060.00	6240.00	7712.00	8046.00	8950.00	14270.00	16500.00	17660.00	18680.00	19400.00	19560.00	23500.00	26980.00		
07074420	0102	20000102	20140102	15	12381.33	8713.63	2600.00	27400.00			3032.00	3476.00	3786.00	4090.00	4098.00	6056.00	7708.00	8266.00	8410.00	13282.00	15460.00	16500.00	17900.00	21100.00	21580.00	24280.00	26560.00		
07074420	0103	20000103	20140103	15	12328.67	8376.06	2570.00	26700.00			3032.00	3472.00	3750.00	4070.00	6342.00	7498.00	8290.00	9010.00	9490.00	12058.00	13060.00	13980.00	16400.00	22000.00	22640.00	24480.00	26040.00		
07074420	0104	20000104	20140104	15	12508.67	8178.36	2600.00	26200.00			3044.00	3452.00	3680.00	3920.00	5976.00	7072.00	8756.00	11020.00	12300.00	12380.00	13060.00	14660.00	17280.00	20800.00	22480.00	24160.00	25480.00		
07074420	0105	20000105	20140105	15	12500.00	8141.10	2620.00	25800.00			3052.00	3436.00	3620.00	3780.00	5676.00	6750.00	8122.00	9984.00	11600.00	12400.00	15660.00	17740.00	18060.00	19100.00	21820.00	23520.00	24840.00		
07074420	0106	20000106	20140106	15	12400.00	8263.27	2580.00	25500.00			3048.00	3428.00	3556.00	3660.00	5484.00	6504.00	7748.00	9440.00	11000.00	11640.00	14920.00	17320.00	18620.00	21900.00	22620.00	23040.00	24120.00		
07074420	0107	20000107	20140107	15	12171.33	8478.13	2540.00	28100.00			3032.00	3412.00	3506.00	3570.00	5370.00	6294.00	7438.00	9044.00	10500.00	11140.00	13640.00	15720.00	17400.00	21000.00	21000.00	23340.00	26180.00		
07074420	0108	20000108	20140108	15	11791.33	8555.62	2540.00	30500.00			3014.00	3382.00	3462.00	3470.00	5286.00	6112.00	7124.00	8656.00	10200.00	10600.00	12320.00	14200.00	16100.00	18900.00	19860.00	22740.00	26900.00		
07074420	0109	20000109	20140109	15	11336.00	8270.89	2570.00	30500.00			2996.00	3320.00	3388.00	3420.00	5164.00	6518.00	7422.00	8308.00	10100.00	10260.00	11200.00	12800.00	14780.00	16700.00	18700.00	22020.00	26540.00		
07074420	0110	20000110	20140110	15	10840.67	7747.23	2600.00	29100.00			2984.00	3296.00	3392.00	3440.00	5040.00	6622.00	7770.00	8626.00	9890.00	9978.00	10360.00	11720.00	13640.00	14600.00	17560.00	21060.00	25380.00		
07074420	0111	20000111	20140111	15	10489.33	7249.66	2650.00	27400.00			2980.00	3308.00	3472.00	3480.00	5048.00	6280.00	7472.00	8674.00	9690.00	9818.00	10240.00	11300.00	13080.00	15400.00	16600.00	19720.00	23920.00		
07074420	0112	20000112	20140112	15	10341.33	6883.47	2710.00	25800.00			2992.00	3344.00	3636.00	3820.00	5060.00	6060.00	7132.00	8334.00	9470.00	9502.00	10944.00	11940.00	12640.00	15200.00	17440.00	19200.00	22320.00		
07074420	0113	20000113	20140113	15	10565.33	6373.73	2770.00	25200.00			3034.00	3642.00	4470.00	5190.00	5918.00	7006.00	8246.00	9222.00	9310.00	10502.00	11640.00	12240.00	12500.00	13300.00	17220.00	18560.00	21360.00		
07074420	0114	20000114	20140114	15	11240.00	6979.19	2840.00	25200.00			3080.00	3740.00	4610.00	5090.00	5634.00	6574.00	7814.00	8914.00	9090.00	11018.00	11680.00	13680.00	16820.00	18100.00	18900.00	19580.00	22020.00		
