site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p85	p90	p95	p99
05527950	ALL	19891001	20151005	9501	53.69	80.11	0.03	1200.00	0.45	1.40	2.20	3.30	5.00	7.00	9.56	13.00	16.00	20.00	26.00	31.00	38.00	46.00	55.00	66.00	81.00	102.00	134.00	205.90	400.00
05527950	0101	19900101	20150101	26	46.62	67.13	3.50	318.00		3.60	4.99	8.81	9.16	10.60	12.00	12.45	13.00	14.05	20.50	23.55	28.00	31.85	42.20	66.00	78.00	99.20	128.10	255.70	
05527950	0102	19900102	20150102	26	42.89	58.97	3.90	284.00		4.08	5.17	9.11	10.72	13.00	13.20	15.00	15.80	18.15	19.50	20.00	25.60	30.75	34.80	59.75	69.80	91.15	112.40	225.90	
05527950	0103	19900103	20150103	26	43.46	52.54	4.00	249.00		4.49	5.68	9.13	10.62	12.75	13.10	14.45	18.20	20.45	25.50	28.00	31.20	33.10	51.10	59.75	75.20	85.80	109.50	201.40	
05527950	0104	19900104	20150104	26	48.31	64.59	5.40	281.00		5.96	8.19	10.05	11.40	12.00	13.10	15.80	19.60	22.00	23.50	26.70	30.40	37.10	47.00	61.50	71.40	83.65	132.80	257.55	
05527950	0105	19900105	20150105	26	45.60	52.53	5.50	201.00		5.75	7.74	9.53	10.80	12.00	12.10	16.15	20.00	20.15	22.00	24.70	30.00	42.40	52.30	63.25	73.00	90.40	137.90	196.80	
05527950	0106	19900106	20150106	26	45.48	51.57	5.50	175.00		5.50	8.23	9.42	10.68	12.00	12.00	12.45	15.40	18.45	22.00	23.00	30.40	41.65	45.70	56.75	81.80	120.25	157.30	169.05	
05527950	0107	19900107	20150107	26	46.82	60.46	4.90	248.00		5.04	7.75	9.02	9.58	10.75	11.10	12.00	13.60	17.60	21.50	22.85	29.20	36.20	39.80	54.00	74.40	132.15	150.80	217.90	
05527950	0108	19900108	20150108	26	42.66	51.52	4.60	184.00		4.74	7.03	8.63	9.46	9.93	11.10	12.00	12.80	16.60	20.00	22.55	27.20	33.50	38.90	51.00	71.40	117.75	151.60	173.15	
05527950	0109	19900109	20150109	26	42.42	51.31	4.80	199.00		5.18	7.65	9.60	9.64	9.93	12.00	12.00	15.20	17.30	21.00	24.70	26.00	31.50	42.30	53.25	64.20	104.05	144.90	183.25	
05527950	0110	19900110	20150110	26	40.38	45.54	4.60	158.00		6.14	9.00	9.31	9.54	9.75	11.00	11.45	15.20	17.15	20.50	24.70	26.80	36.75	40.80	54.25	60.40	97.25	138.50	157.30	
05527950	0111	19900111	20150111	26	39.44	43.03	4.30	169.00		5.91	8.97	9.38	11.40	12.00	12.30	15.90	21.00	22.15	23.00	23.00	24.20	30.50	35.00	51.75	57.60	91.35	125.20	157.10	
05527950	0112	19900112	20150112	26	38.15	38.95	4.00	158.00		5.68	8.80	9.48	11.40	12.00	13.00	13.45	15.60	21.30	24.50	28.55	31.20	35.30	38.90	50.25	54.60	85.50	113.60	142.95	
