site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p85	p90	p95	p99
09419000	ALL	19500201	20160302	23874	42.33	68.67	15.00	5000.00	23.00	26.00	28.00	30.00	31.00	32.00	34.00	35.00	35.00	36.00	37.00	38.00	40.00	41.00	42.00	43.00	45.00	47.00	50.00	55.00	115.00
09419000	0101	19510101	20160101	65	47.57	19.20	32.00	158.00		32.30	34.60	35.00	37.00	38.50	40.00	41.00	41.40	43.00	44.00	45.00	46.20	47.00	48.00	50.00	53.00	54.00	56.00	93.00	
09419000	0102	19510102	20160102	65	45.45	10.37	31.00	100.00		34.00	35.00	35.90	38.00	39.00	40.00	41.00	41.00	43.00	43.00	44.00	46.00	47.00	48.40	50.50	52.80	54.10	56.00	61.50	
09419000	0103	19510103	20160103	65	45.20	9.35	30.00	88.00		33.30	35.00	36.00	37.00	38.00	39.00	40.10	42.00	42.70	44.00	45.00	46.60	48.00	50.20	51.00	52.00	54.00	56.40	58.00	
09419000	0104	19510104	20160104	66	44.74	8.22	30.00	77.00		33.00	34.00	36.00	38.00	38.00	40.00	41.45	42.00	43.00	44.00	45.00	47.00	47.55	48.90	50.25	52.00	52.00	54.60	57.65	
09419000	0105	19510105	20160105	65	44.62	8.47	30.00	83.00		32.30	34.00	36.90	38.00	38.00	40.00	40.10	42.00	43.00	44.00	45.30	46.00	47.90	49.00	50.00	51.00	52.00	54.40	56.00	
09419000	0106	19510106	20160106	65	46.31	13.20	30.00	121.00		33.00	35.00	35.90	37.00	38.50	39.80	42.00	43.00	43.70	44.00	46.00	47.60	48.00	50.00	51.00	52.60	53.10	55.00	57.40	
09419000	0107	19510107	20160107	65	45.05	9.80	30.00	98.00		33.00	34.60	35.00	37.20	38.50	39.00	40.00	43.00	43.70	45.00	46.30	47.00	48.00	49.00	50.00	50.80	53.00	55.00	56.70	
09419000	0108	19510108	20160108	65	44.94	10.26	30.00	104.00		33.00	34.00	35.00	37.20	38.50	39.00	40.00	42.00	43.00	46.00	46.00	47.00	47.90	48.00	49.50	51.00	52.00	55.00	56.70	
09419000	0109	19510109	20160109	65	44.92	11.58	30.00	119.00		33.00	35.00	35.00	37.00	38.00	39.00	40.00	41.40	43.40	45.00	45.00	46.00	47.00	49.00	49.00	50.00	52.10	54.40	56.00	
09419000	0110	19510110	20160110	65	45.65	15.10	31.00	153.00		33.30	35.00	36.00	37.20	38.00	39.60	41.10	42.00	43.00	45.00	45.30	46.00	47.00	49.00	49.00	49.80	51.00	55.00	57.00	
09419000	0111	19510111	20160111	65	58.85	118.75	31.00	1000.00		34.00	35.00	36.90	38.00	38.50	39.00	41.00	42.40	43.00	44.00	45.00	46.00	46.90	48.20	49.00	50.80	51.10	54.40	58.40	
09419000	0112	19510112	20160112	65	120.69	614.70	32.00	5000.00		33.30	36.00	36.00	37.00	39.00	40.00	42.00	42.40	43.00	44.00	45.00	46.00	48.00	49.00	49.50	51.80	54.00	56.40	57.70	
09419000	0113	19510113	20160113	65	74.57	242.66	31.00	2000.00		34.00	35.00	36.90	38.00	38.00	40.00	41.00	42.00	43.00	44.00	44.00	47.00	48.00	49.00	50.00	53.00	54.00	55.00	57.00	
09419000	0114	19510114	20160114	65	58.69	118.80	31.00	1000.00		34.00	34.60	35.90	37.00	38.00	39.00	39.10	40.40	42.70	43.00	45.00	46.60	47.90	48.20	50.00	51.00	53.10	55.40	57.00	
09419000	0115	19510115	20160115	65	46.69	22.08	30.00	212.00		33.00	34.00	36.80	37.00	38.00	38.80	40.00	40.40	42.70	44.00	46.00	47.00	48.00	49.00	50.00	51.00	53.10	55.00	58.00	
09419000	0116	19510116	20160116	65	46.40	19.46	30.00	189.00		33.00	34.00	35.90	37.00	38.00	39.00	41.00	42.00	43.00	44.00	44.30	47.00	48.90	49.00	50.00	50.80	54.10	55.80	58.00	
09419000	0117	19510117	20160117	65	46.71	17.92	31.00	166.00		32.30	33.60	35.00	37.00	38.50	39.00	40.10	42.00	42.00	44.00	46.00	47.60	49.00	49.00	50.00	52.40	54.10	55.80	59.40	
09419000	0118	19510118	20160118	65	48.45	22.92	30.00	180.00		33.00	34.00	36.00	37.00	38.00	39.60	41.00	42.00	42.70	44.00	46.00	48.60	49.00	50.00	50.50	53.80	55.00	58.00	62.80	
09419000	0119	19510119	20160119	65	50.32	38.41	29.00	335.00		32.30	34.60	35.00	37.00	38.00	40.00	41.00	42.00	42.70	44.00	46.00	46.60	47.90	50.00	51.00	53.80	55.10	57.00	59.40	
09419000	0120	19510120	20160120	65	48.85	28.23	31.00	250.00		33.00	34.00	35.00	36.20	38.00	40.80	41.10	42.00	42.70	45.00	46.00	46.60	48.00	50.00	50.50	52.00	55.00	56.40	62.90	
09419000	0121	19510121	20160121	65	46.02	13.65	30.00	115.00		32.30	34.00	34.90	36.40	38.00	39.80	40.10	41.00	42.70	44.00	45.30	47.00	48.00	48.00	50.50	52.00	55.00	55.40	58.40	
09419000	0122	19510122	20160122	65	45.55	9.60	30.00	84.00		33.00	34.00	35.00	36.40	40.00	40.00	41.10	42.00	44.00	45.00	46.00	47.00	48.00	49.20	50.50	52.00	54.10	55.80	59.00	
09419000	0123	19510123	20160123	65	47.88	25.45	28.00	240.00		33.00	35.00	36.00	38.00	39.00	40.80	41.00	42.00	43.00	44.00	46.00	46.60	47.90	50.00	51.50	53.00	54.10	56.40	58.00	
09419000	0124	19510124	20160124	65	47.43	24.11	28.00	230.00		33.00	34.60	35.90	39.00	39.00	41.00	42.00	42.00	43.00	44.00	46.00	47.00	48.00	49.20	50.00	51.80	54.00	55.00	57.70	
09419000	0125	19510125	20160125	65	45.88	12.01	32.00	124.00		34.30	35.60	36.00	37.20	39.50	40.80	42.00	43.00	44.00	44.00	45.30	47.00	47.90	48.20	49.50	52.00	54.00	56.00	58.00	
09419000	0126	19510126	20160126	65	45.22	10.19	31.00	105.00		33.00	35.00	36.00	37.20	38.50	41.00	42.00	42.00	42.70	44.00	44.30	46.00	47.90	48.00	49.50	51.00	53.00	55.00	57.70	
09419000	0127	19510127	20160127	65	50.80	50.93	27.00	451.00		34.00	35.00	36.00	37.00	39.50	40.80	42.00	42.00	44.00	44.00	45.00	47.00	48.00	49.00	49.50	51.80	53.00	55.80	57.70	
09419000	0128	19510128	20160128	65	50.40	48.09	32.00	428.00		34.00	34.60	36.90	38.20	39.00	40.00	41.00	42.00	43.00	44.00	45.00	46.60	47.90	49.00	50.00	51.00	52.00	55.20	58.70	
09419000	0129	19510129	20160129	65	47.78	27.37	32.00	257.00		33.30	34.60	35.90	37.40	39.00	40.00	40.10	41.40	43.00	44.00	45.30	46.00	48.00	49.00	49.50	52.00	52.20	57.00	59.00	
09419000	0130	19510130	20160130	65	45.15	10.75	30.00	107.00		32.00	34.00	35.90	38.00	39.00	39.80	40.00	41.40	43.00	44.00	46.00	46.60	47.90	49.00	49.00	50.80	52.00	56.40	59.70	
09419000	0131	19510131	20160131	65	44.14	7.35	32.00	60.00		34.00	34.00	36.90	37.00	38.00	38.00	40.10	41.40	43.00	43.00	45.00	46.00	47.00	48.20	49.00	50.00	52.10	55.40	58.40	
09419000	0201	19500201	20160201	66	43.48	6.94	30.00	59.00		33.35	35.00	36.00	36.40	38.00	40.00	40.00	41.00	42.00	43.00	43.85	45.20	46.00	47.00	48.00	49.60	50.95	53.30	57.65	
09419000	0202	19500202	20160202	67	43.64	6.87	32.00	60.00		33.00	34.00	36.00	37.60	39.00	40.00	40.00	40.20	42.00	43.00	44.00	45.00	46.20	47.60	49.00	49.00	51.00	53.20	57.40	
09419000	0203	19500203	20160203	67	43.79	6.59	33.00	60.00		34.00	35.80	36.20	37.00	39.00	40.00	40.80	42.00	43.00	43.00	44.00	45.00	45.00	47.20	48.00	49.40	50.00	52.40	57.80	
09419000	0204	19500204	20160204	67	45.46	17.17	30.00	172.00		33.00	35.80	36.00	37.00	38.00	39.40	40.00	42.00	42.00	43.00	43.00	44.00	46.00	47.00	49.00	50.00	51.80	55.20	59.20	
09419000	0205	19500205	20160205	66	44.35	9.94	29.00	99.00		32.35	34.00	37.00	37.00	38.75	39.00	40.00	40.00	41.15	42.00	44.00	44.00	47.00	48.00	49.25	50.60	52.00	53.90	58.65	
09419000	0206	19500206	20160206	66	44.02	7.54	27.00	67.00		33.00	35.70	37.05	38.00	38.75	39.00	40.00	41.00	42.00	42.50	44.00	44.20	46.00	46.90	50.00	51.00	52.00	54.30	59.30	
09419000	0207	19500207	20160207	66	45.55	10.97	26.00	100.00		34.00	35.00	36.05	37.00	37.75	39.00	40.00	40.00	41.00	44.00	44.00	47.00	48.10	50.00	50.25	53.60	54.00	59.00	63.30	
09419000	0208	19500208	20160208	66	47.62	27.03	26.00	250.00		33.35	35.00	36.00	37.00	38.50	39.10	40.00	40.80	42.00	43.50	44.85	45.20	46.00	47.90	50.00	52.20	53.95	57.00	61.25	
