site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p85	p90	p95	p99
02300500	ALL	19391001	20151005	27764	166.68	379.17	0.92	11100.00	5.90	12.00	18.00	23.00	27.00	31.00	36.00	40.00	46.00	53.00	61.00	70.00	81.00	96.00	117.00	145.00	186.00	255.00	380.00	659.00	1680.00
02300500	0101	19400101	20150101	76	116.36	311.44	14.00	2470.00		23.40	26.40	28.55	30.40	31.25	34.10	35.00	37.80	41.00	43.50	48.35	51.20	59.05	63.90	76.00	88.80	104.35	170.50	466.50	
02300500	0102	19400102	20150102	76	131.67	419.20	17.00	3500.00		22.55	24.00	26.55	30.00	31.00	33.10	35.00	36.80	40.65	44.50	48.40	57.20	64.10	71.80	79.00	93.60	101.00	162.70	513.90	
02300500	0103	19400103	20150103	76	133.11	331.40	18.00	2100.00		22.00	24.70	27.00	29.00	31.25	33.00	34.95	39.00	42.00	46.50	51.35	59.20	66.05	72.80	83.00	95.40	170.35	201.70	417.50	
02300500	0104	19400104	20150104	76	111.54	205.18	17.00	1290.00		21.85	25.00	26.00	28.40	31.25	35.00	38.00	40.00	44.00	46.00	48.70	60.20	65.05	68.00	81.50	117.60	181.90	248.10	370.45	
02300500	0105	19400105	20150105	76	98.38	153.53	16.00	1010.00		22.70	24.00	26.55	28.80	31.25	35.10	38.90	40.80	44.65	48.00	54.00	60.00	63.35	72.90	76.50	96.00	173.45	220.00	460.75	
02300500	0106	19400106	20150106	76	84.61	107.50	15.00	657.00		22.70	24.00	26.00	30.00	31.00	34.10	37.00	39.00	43.00	46.00	50.00	55.20	58.05	71.30	76.25	102.20	141.70	203.30	352.50	
02300500	0107	19400107	20150107	76	83.36	102.52	15.00	652.00		22.70	24.00	25.10	28.40	32.00	35.10	38.00	40.80	43.65	47.00	52.00	54.00	56.35	72.90	86.00	103.20	139.25	187.10	316.25	
02300500	0108	19400108	20150108	76	88.07	102.36	14.00	535.00		20.40	24.00	26.55	28.80	33.00	35.10	36.00	39.60	44.65	48.50	50.70	53.20	70.30	80.80	89.50	127.20	165.25	204.60	340.60	
02300500	0109	19400109	20150109	76	102.63	152.87	12.00	931.00		20.40	24.00	25.55	29.40	32.00	34.10	37.00	40.80	43.65	46.50	50.00	53.80	67.05	73.00	87.75	134.20	179.45	281.60	411.15	
02300500	0110	19400110	20150110	76	102.36	189.01	14.00	1520.00		20.85	23.00	24.55	30.00	31.25	35.00	37.00	40.00	45.00	47.00	50.00	60.40	65.05	80.80	90.50	128.80	176.55	228.60	302.10	
02300500	0111	19400111	20150111	76	95.50	172.72	14.00	1430.00		20.40	23.00	24.00	28.80	32.25	34.10	35.95	37.80	42.65	45.50	50.70	58.20	64.00	74.70	99.25	128.80	165.75	210.90	280.10	
02300500	0112	19400112	20150112	76	100.46	146.38	12.00	933.00		19.40	23.00	23.55	28.00	32.25	34.10	36.00	37.80	41.30	46.00	51.35	57.20	64.05	86.20	104.75	129.20	190.15	258.50	365.10	
02300500	0113	19400113	20150113	76	107.14	191.25	14.00	1250.00		21.00	23.00	25.55	29.00	31.25	34.00	35.00	38.00	43.00	46.00	54.05	62.00	71.05	85.80	94.00	114.60	167.75	211.70	378.15	
02300500	0114	19400114	20150114	76	109.22	178.90	15.00	1180.00		20.70	22.70	24.65	29.00	30.25	33.10	34.95	36.00	42.30	47.50	55.05	68.00	80.15	89.60	128.25	147.40	174.70	254.90	337.60	
02300500	0115	19400115	20150115	76	100.12	128.52	20.00	705.00		21.00	23.00	24.00	29.40	32.00	33.00	34.00	37.60	42.65	47.50	59.70	67.60	78.10	92.70	125.25	145.20	185.95	231.10	339.50	
02300500	0116	19400116	20150116	76	99.12	107.15	21.00	477.00		22.00	23.70	27.55	30.00	32.00	33.00	34.00	42.80	47.30	57.00	65.70	70.00	75.20	97.20	117.25	149.80	191.05	278.70	380.60	
02300500	0117	19400117	20150117	76	95.29	99.77	20.00	566.00		21.00	22.70	27.55	31.40	33.00	37.00	40.95	45.00	51.00	61.00	69.35	81.40	86.15	98.90	126.75	147.80	164.25	189.50	331.00	
02300500	0118	19400118	20150118	76	93.00	85.69	15.00	367.00		19.85	22.00	25.00	30.00	32.00	35.10	40.90	44.80	53.30	63.00	73.00	78.20	86.05	96.30	124.50	150.80	173.80	254.40	304.05	
02300500	0119	19400119	20150119	76	83.68	70.92	17.00	321.00		20.85	22.00	25.10	30.00	32.00	38.10	41.95	43.00	46.65	56.50	64.35	70.00	85.00	91.90	115.00	142.40	162.45	208.20	246.60	
02300500	0120	19400120	20150120	76	82.50	81.04	16.00	533.00		19.70	21.70	24.55	29.40	32.00	36.10	42.90	44.00	50.95	54.50	61.05	65.80	77.20	91.90	108.75	124.20	145.40	171.80	233.45	
02300500	0121	19400121	20150121	76	99.92	174.49	6.90	1390.00		20.00	22.70	26.00	28.00	31.75	36.20	40.00	44.80	48.65	55.50	60.35	69.20	89.05	104.10	110.75	126.20	145.00	174.30	240.15	
02300500	0122	19400122	20150122	76	109.94	182.48	7.30	1340.00		20.00	22.70	27.00	30.40	33.75	37.20	39.95	42.60	48.65	54.00	65.00	79.00	88.10	96.90	118.75	131.60	156.90	190.90	426.65	
02300500	0123	19400123	20150123	76	121.36	193.98	16.00	1130.00		19.85	23.00	26.55	32.40	34.00	35.30	38.95	42.60	50.60	57.00	68.70	76.00	84.05	94.70	113.75	139.20	169.05	255.10	520.15	
02300500	0124	19400124	20150124	76	165.28	357.61	9.60	1770.00		19.55	23.70	29.10	32.00	33.25	36.10	39.95	44.80	49.00	59.00	72.35	76.40	86.00	92.80	118.00	141.00	158.70	358.10	1429.00	
02300500	0125	19400125	20150125	76	188.86	463.65	3.10	2630.00		19.55	23.70	27.00	28.80	33.25	36.20	40.00	48.00	57.55	66.50	71.70	80.60	90.15	100.80	109.25	128.00	182.65	292.70	1577.00	
