site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p90	p95	p99
04029990	ALL	19861001	20110930	9131	290.48	479.20	17.00	9880.00	42.00	65.00	82.00	94.00	100.00	111.00	125.00	140.00	155.00	167.00	180.00	190.00	200.00	212.00	225.00	250.00	296.00	549.00	945.00	2388.40
04029990	0101	19870101	20110101	25	161.80	50.36	77.00	260.00		78.80	86.60	94.40	117.40	119.00	138.20	143.20	146.60	153.20	165.00	173.00	177.20	184.50	186.00	195.00	200.00	238.00	257.00	
04029990	0102	19870102	20110102	25	160.76	50.89	71.00	255.00		74.60	86.60	94.40	107.60	115.00	128.80	144.20	155.00	162.00	167.00	170.90	180.20	185.00	185.00	187.50	198.00	238.00	253.50	
04029990	0103	19870103	20110103	25	167.88	61.56	71.00	325.00		72.80	80.60	99.20	108.40	130.50	135.80	149.10	152.00	159.20	165.00	170.90	174.20	184.00	185.00	200.00	219.80	255.00	313.00	
04029990	0104	19870104	20110104	25	168.56	60.65	75.00	305.00		77.40	83.00	93.80	107.80	133.00	136.60	144.20	155.00	159.20	165.00	175.10	183.00	185.00	185.00	200.00	219.00	263.00	305.00	
04029990	0105	19870105	20110105	25	164.08	52.39	83.00	305.00		83.00	90.20	95.00	107.80	136.00	141.80	149.60	155.00	159.20	161.00	166.50	173.00	177.70	185.00	185.00	213.00	228.60	285.50	
04029990	0106	19870106	20110106	25	165.04	51.23	83.00	305.00		83.00	86.00	94.30	110.20	139.00	144.60	149.00	153.80	165.20	170.00	176.60	185.00	185.00	185.00	190.00	195.00	220.40	279.80	
04029990	0107	19870107	20110107	25	166.00	50.16	77.00	280.00		78.80	90.20	98.60	111.80	135.50	142.40	149.60	157.40	163.80	167.00	170.90	183.00	185.00	189.00	207.50	210.00	224.60	265.00	
04029990	0108	19870108	20110108	25	162.92	49.67	77.00	260.00		78.80	90.20	100.40	107.40	118.50	137.60	143.60	151.40	159.20	167.00	170.90	183.00	185.00	189.00	207.50	210.00	224.60	251.00	
04029990	0109	19870109	20110109	25	161.04	47.75	89.00	250.00		89.00	92.60	95.00	101.80	119.00	136.20	140.30	147.80	155.00	167.00	170.90	183.00	185.00	185.00	195.00	209.00	224.00	244.00	
04029990	0110	19870110	20110110	25	154.40	45.51	89.00	245.00		89.00	90.80	92.90	101.00	105.50	118.00	140.30	147.80	155.00	161.00	162.80	173.60	179.80	185.00	185.00	185.00	218.00	240.50	
04029990	0111	19870111	20110111	25	158.72	48.33	71.00	245.00		76.40	90.80	94.70	100.20	105.50	138.00	149.00	151.40	159.20	161.00	170.90	183.00	185.00	185.00	191.50	199.60	224.00	240.50	
04029990	0112	19870112	20110112	25	160.32	48.46	83.00	245.00		83.00	90.20	98.60	100.20	117.50	136.40	141.50	155.00	156.40	160.00	167.00	174.80	184.50	185.00	192.50	208.00	232.00	242.00	
04029990	0113	19870113	20110113	25	157.64	47.91	77.00	250.00		78.80	90.20	95.00	101.40	113.00	135.80	145.50	152.00	155.00	155.00	162.10	173.60	179.80	185.00	185.00	201.00	230.00	244.00	
04029990	0114	19870114	20110114	25	155.00	49.63	71.00	255.00		72.80	84.20	98.90	101.00	104.00	126.20	145.00	147.00	153.50	155.00	156.50	170.80	179.80	185.00	185.00	197.00	230.00	247.50	
04029990	0115	19870115	20110115	25	150.16	47.74	71.00	230.00		72.80	77.00	93.20	107.00	107.50	111.20	120.20	136.60	148.50	155.00	158.60	173.60	179.80	185.00	185.00	197.00	215.00	230.00	
04029990	0116	19870116	20110116	25	150.48	47.25	77.00	230.00		78.80	83.00	93.80	101.80	106.50	112.00	120.20	134.60	147.00	155.00	161.00	169.40	179.50	185.00	185.00	189.00	224.00	230.00	
04029990	0117	19870117	20110117	25	158.00	62.55	83.00	370.00		84.80	92.60	95.00	96.20	104.50	109.60	125.00	131.00	147.00	160.00	164.60	174.20	184.00	185.00	190.00	199.00	221.00	328.00	
04029990	0118	19870118	20110118	25	153.20	46.74	77.00	245.00		80.60	92.60	100.40	102.00	108.00	114.00	120.50	131.00	147.00	167.00	167.00	171.80	184.00	187.00	195.00	199.00	208.00	237.50	
04029990	0119	19870119	20110119	25	147.28	47.39	77.00	245.00		78.80	90.20	95.00	96.20	101.00	105.80	119.10	126.00	138.50	143.00	149.30	160.20	183.20	185.00	187.50	198.00	206.00	236.00	
04029990	0120	19870120	20110120	25	151.88	45.38	83.00	230.00		83.00	90.20	95.00	100.20	110.50	124.00	126.00	138.20	143.00	149.00	150.00	168.00	184.50	187.00	197.50	200.00	212.00	225.50	
04029990	0121	19870121	20110121	25	150.04	42.80	83.00	230.00		86.60	95.00	95.00	99.20	104.00	117.60	126.50	141.20	147.90	150.00	156.80	164.60	169.70	185.00	187.50	194.00	205.00	222.50	
04029990	0122	19870122	20110122	25	151.08	41.73	83.00	230.00		86.60	95.00	95.00	103.20	109.50	122.20	131.00	141.20	147.90	150.00	155.00	170.00	180.00	185.00	185.00	193.00	202.00	222.50	
04029990	0123	19870123	20110123	25	146.84	44.39	77.00	230.00		78.80	83.00	93.80	99.40	106.50	109.60	120.10	134.00	142.10	150.00	155.00	158.00	178.00	185.00	187.50	194.00	199.00	222.50	
04029990	0124	19870124	20110124	25	144.20	42.08	83.00	230.00		83.00	85.40	88.80	93.00	106.00	109.40	121.10	141.20	143.00	145.00	150.00	156.60	169.10	172.00	182.50	185.00	197.00	221.00	
04029990	0125	19870125	20110125	25	147.88	45.14	83.00	230.00		84.20	88.20	89.00	92.20	108.00	118.20	121.00	130.40	135.20	150.00	162.80	168.80	174.50	178.40	180.00	184.00	215.00	230.00	
04029990	0126	19870126	20110126	25	148.44	42.59	77.00	220.00		78.80	85.40	94.20	99.40	107.50	117.20	130.10	135.80	147.20	150.00	166.50	170.00	177.20	179.00	184.00	185.00	201.00	217.00	
04029990	0127	19870127	20110127	25	146.16	42.17	83.00	230.00		83.00	85.40	94.20	105.40	108.50	117.20	125.50	130.40	131.00	143.00	152.60	166.40	170.00	177.00	185.00	185.00	201.00	224.00	
04029990	0128	19870128	20110128	25	147.04	47.86	71.00	225.00		74.60	83.00	83.00	97.00	106.00	109.40	111.50	127.00	130.70	149.00	166.70	180.00	182.70	185.00	185.00	185.00	215.00	222.00	
04029990	0129	19870129	20110129	25	154.32	57.22	77.00	320.00		78.80	86.60	94.40	105.40	108.50	110.00	112.40	127.00	130.70	149.00	162.50	181.80	184.80	185.60	189.00	194.00	219.00	291.50	
04029990	0130	19870130	20110130	25	153.88	57.41	83.00	325.00		84.20	88.20	94.40	95.20	100.50	109.00	123.20	127.00	137.00	143.00	161.90	181.00	184.80	185.00	185.00	193.00	217.00	293.50	
04029990	0131	19870131	20110131	25	147.00	57.29	70.00	325.00		73.90	85.40	87.00	90.20	95.00	103.00	112.00	134.00	140.00	142.00	143.00	153.80	166.40	183.40	185.00	189.00	212.00	292.00	
04029990	0201	19870201	20110201	25	150.92	58.00	83.00	325.00		83.00	85.40	88.80	95.00	95.00	99.00	130.00	130.40	135.20	140.00	151.90	164.60	167.00	181.00	192.50	204.00	214.00	293.50	
04029990	0202	19870202	20110202	25	153.24	57.47	77.00	325.00		80.60	89.00	89.90	95.00	95.00	99.80	131.00	141.20	146.50	149.00	160.30	161.00	176.30	181.00	190.00	199.00	217.00	293.50	
04029990	0203	19870203	20110203	25	151.72	55.24	81.00	305.00		82.20	87.40	89.90	92.60	95.00	95.00	131.30	143.80	147.10	149.00	155.00	158.60	178.10	185.00	190.00	195.00	218.00	282.50	
