site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p85	p90	p95	p99
12175500	ALL	19301001	20151217	31124	620.84	552.83	50.00	9030.00	83.00	115.00	137.00	159.00	180.00	204.00	234.00	268.00	309.00	361.00	425.00	499.00	588.00	689.00	794.00	910.00	1040.00	1180.00	1360.00	1650.00	2370.00
12175500	0101	19310101	20150101	85	250.62	216.81	65.00	1100.00		100.00	106.60	111.90	125.00	127.50	136.40	148.00	156.40	165.70	170.00	174.30	192.00	223.10	247.80	272.00	310.00	389.20	500.80	843.70	
12175500	0102	19310102	20150102	85	245.45	185.22	65.00	975.00		95.70	108.00	117.50	124.20	139.50	146.60	150.20	158.40	163.50	171.00	174.30	202.80	227.60	246.00	275.00	315.40	395.10	515.00	729.10	
12175500	0103	19310103	20150103	85	261.85	248.10	65.00	1760.00		96.60	104.60	113.30	122.60	135.00	140.00	150.00	155.00	165.70	170.00	195.20	216.80	222.00	241.40	264.00	336.60	383.90	585.20	802.80	
12175500	0104	19310104	20150104	85	308.86	747.12	65.00	6960.00		92.10	104.20	113.70	123.40	134.50	139.00	148.10	151.20	161.70	176.00	195.00	204.80	226.70	249.00	280.50	318.60	350.40	465.60	651.40	
12175500	0105	19310105	20150105	85	278.72	408.53	65.00	3640.00		83.30	101.00	105.90	123.40	132.50	139.00	145.10	150.40	160.00	179.00	195.00	209.60	235.30	259.40	300.50	325.20	376.20	480.20	775.90	
12175500	0106	19310106	20150106	85	252.15	253.98	65.00	2020.00		80.60	99.20	105.00	120.20	130.00	134.80	142.00	150.40	168.50	179.00	188.30	213.60	223.00	250.00	291.50	317.40	387.00	459.00	672.20	
12175500	0107	19310107	20150107	85	287.85	342.67	65.00	2540.00		77.90	99.20	104.00	116.00	128.00	136.00	140.70	153.00	170.00	188.00	206.30	215.80	232.80	268.80	295.00	348.80	377.50	655.20	884.80	
12175500	0108	19310108	20150108	85	294.81	418.97	71.00	3410.00		80.10	99.80	107.50	116.00	126.50	136.40	148.00	153.80	165.00	182.00	190.60	212.80	234.30	261.00	293.50	321.60	373.00	551.60	980.70	
12175500	0109	19310109	20150109	85	254.28	218.03	71.00	1450.00		84.40	98.60	106.00	113.20	123.00	134.40	150.30	160.00	172.50	180.00	190.60	207.60	239.10	261.40	291.50	340.80	436.50	501.40	783.00	
12175500	0110	19310110	20150110	85	249.69	204.46	70.00	1110.00		83.00	97.60	107.00	115.40	120.00	131.00	147.70	163.40	170.00	176.00	188.60	222.40	238.90	262.00	290.00	319.40	370.60	488.20	766.50	
12175500	0111	19310111	20150111	85	247.61	173.03	68.00	900.00		83.00	100.00	112.00	118.40	127.00	139.80	154.40	165.40	172.40	180.00	192.90	222.60	243.40	262.20	296.50	355.80	448.40	532.60	649.00	
12175500	0112	19310112	20150112	85	244.81	183.50	73.00	1290.00		83.60	101.60	112.00	116.20	128.00	142.40	158.00	162.40	170.00	175.00	190.50	213.20	227.10	251.20	300.00	384.60	433.50	479.60	596.50	
12175500	0113	19310113	20150113	85	248.04	207.86	71.00	1600.00		85.80	100.60	112.00	116.00	130.50	148.00	161.50	170.00	174.70	192.00	201.20	209.00	224.90	239.80	304.50	361.20	386.70	444.00	570.40	
12175500	0114	19310114	20150114	85	250.49	180.73	68.00	1200.00		88.50	106.20	111.70	123.40	134.50	146.60	158.30	166.40	180.10	195.00	206.00	224.80	240.90	296.20	309.50	350.80	402.70	460.20	535.90	
12175500	0115	19310115	20150115	85	282.35	273.25	66.00	1620.00		88.50	102.60	113.90	123.20	135.50	151.00	155.00	165.40	184.80	196.00	202.90	228.40	259.80	285.40	311.50	367.20	411.40	511.20	854.00	
12175500	0116	19310116	20150116	85	295.08	362.53	74.00	2230.00		85.70	102.60	114.60	127.00	139.00	146.60	150.00	164.80	180.80	190.00	196.80	217.60	249.90	282.20	323.00	346.40	400.10	477.80	721.40	
12175500	0117	19310117	20150117	85	275.25	308.85	71.00	2530.00		86.10	103.60	119.30	135.80	140.50	148.00	165.60	176.80	182.10	190.00	207.60	224.60	249.40	267.00	284.00	335.00	391.00	499.40	603.10	
12175500	0118	19310118	20150118	85	314.52	462.76	67.00	3640.00		83.30	107.20	119.80	131.60	139.00	143.60	157.80	174.40	184.70	198.00	212.60	233.00	254.40	272.20	298.50	333.80	396.60	501.40	939.70	
12175500	0119	19310119	20150119	85	305.69	412.16	64.00	3400.00		81.20	108.40	118.80	126.00	136.00	143.40	153.10	163.80	182.60	200.00	218.00	236.00	252.40	282.00	292.00	365.80	411.10	614.40	818.40	
12175500	0120	19310120	20150120	85	277.45	305.96	75.00	2200.00		83.80	106.80	119.00	131.20	137.50	144.00	155.50	167.60	184.20	200.00	208.50	230.00	248.30	266.00	281.50	326.20	385.80	464.00	728.30	
12175500	0121	19310121	20150121	85	258.08	271.00	75.00	2030.00		86.30	104.20	115.00	131.00	136.00	143.80	155.00	160.80	179.40	189.00	207.00	223.20	239.90	258.40	295.00	333.80	363.10	396.80	561.80	
12175500	0122	19310122	20150122	85	237.87	213.36	70.00	1700.00		80.00	102.00	118.50	130.60	134.50	139.80	152.20	168.60	175.00	180.00	205.60	219.20	230.00	246.60	281.00	307.40	317.30	384.20	481.70	
12175500	0123	19310123	20150123	85	254.79	228.81	75.00	1800.00		84.10	101.80	126.30	136.40	142.50	150.00	159.40	167.00	180.10	198.00	210.30	228.00	244.20	259.60	290.50	324.40	355.30	431.80	598.90	
12175500	0124	19310124	20150124	85	302.84	357.51	74.00	1920.00		88.60	100.60	122.70	129.80	137.00	147.40	154.10	169.40	182.00	200.00	212.20	232.40	249.50	266.20	279.50	329.00	406.80	489.60	1340.00	
12175500	0125	19310125	20150125	85	322.05	593.51	74.00	5300.00		87.00	110.40	123.90	131.20	136.50	143.40	150.20	173.60	191.40	200.00	211.50	220.00	236.50	255.80	274.00	324.60	409.90	496.40	935.00	
12175500	0126	19310126	20150126	85	305.14	497.29	73.00	3830.00		84.60	108.40	120.90	128.00	132.00	139.40	145.10	167.60	181.30	193.00	200.60	214.20	216.90	243.80	265.50	306.80	401.20	470.00	790.00	
12175500	0127	19310127	20150127	85	268.18	305.62	72.00	2010.00		84.30	104.80	119.00	126.20	129.50	139.00	143.50	161.40	178.70	190.00	192.00	203.00	219.30	237.60	267.50	292.80	340.20	500.40	800.60	
12175500	0128	19310128	20150128	85	249.66	247.16	70.00	1350.00		80.50	108.40	116.90	123.20	126.00	130.00	138.00	158.40	174.40	178.00	183.50	193.40	221.20	241.80	251.00	278.60	317.40	474.00	831.00	
12175500	0129	19310129	20150129	85	238.04	200.00	70.00	1200.00		79.10	108.80	116.00	120.40	123.50	131.80	140.80	161.20	170.00	176.00	180.90	208.40	227.00	242.60	256.50	303.00	342.40	444.40	610.80	
12175500	0130	19310130	20150130	85	268.45	267.82	65.00	1500.00		85.10	105.60	112.70	120.00	122.00	126.60	143.80	160.40	171.40	175.00	191.80	206.00	214.60	264.00	322.00	374.60	401.50	488.60	882.00	
12175500	0131	19310131	20150131	85	283.65	322.25	60.00	2020.00		86.20	104.20	113.00	120.00	122.50	125.80	145.10	157.80	165.70	175.00	191.30	198.00	204.70	265.00	320.50	339.40	430.50	534.00	1021.50	
12175500	0201	19310201	20150201	85	261.91	262.88	64.00	1320.00		84.10	104.40	112.90	118.20	121.50	127.80	140.10	155.60	166.60	173.00	189.30	191.60	206.50	249.00	293.50	313.00	360.10	414.40	1061.00	
