site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p85	p90	p95	p99
03376500	ALL	19341001	20141104	29255	1069.13	1464.80	0.00	18500.00	4.80	16.00	34.00	53.00	74.00	103.00	138.00	188.00	250.00	332.00	422.00	581.00	808.60	1080.00	1350.00	1640.00	1950.00	2300.00	2810.00	3700.00	6510.00
03376500	0101	19350101	20140101	80	1341.70	1202.77	7.10	5310.00		38.15	68.40	116.80	256.40	379.25	538.20	705.50	760.80	927.50	1085.00	1255.50	1408.00	1499.50	1821.00	2040.00	2160.00	2389.50	2814.00	4497.50	
03376500	0102	19350102	20140102	80	1359.36	1164.58	5.80	5060.00		29.45	63.10	104.80	287.60	445.25	640.50	765.25	823.00	943.55	1165.00	1343.00	1516.00	1649.00	1788.00	1945.00	2108.00	2400.00	2630.00	4041.50	
03376500	0103	19350103	20140103	80	1386.68	1129.23	5.80	4830.00		46.05	65.70	122.45	303.60	533.50	637.70	787.70	924.00	1060.00	1290.00	1375.50	1574.00	1716.50	1814.00	1930.00	2162.00	2388.00	2635.00	3500.00	
03376500	0104	19350104	20140104	80	1421.94	1134.72	3.90	4780.00		48.00	92.40	169.00	264.20	433.25	720.90	914.30	989.80	1152.50	1305.00	1456.50	1532.00	1733.00	1807.00	1990.00	2162.00	2561.50	3244.00	3643.50	
03376500	0105	19350105	20140105	80	1439.80	1153.53	3.00	4870.00		47.90	89.70	195.00	269.20	466.75	710.30	895.10	1010.00	1160.00	1245.00	1416.00	1568.00	1769.00	1827.00	1950.00	2250.00	2502.00	3293.00	3916.00	
03376500	0106	19350106	20140106	80	1444.12	1205.01	3.00	4950.00		47.90	93.40	212.40	290.40	496.00	652.60	748.40	946.40	1049.00	1185.00	1315.50	1552.00	1700.00	1832.00	2152.50	2324.00	2417.00	3283.00	4136.50	
03376500	0107	19350107	20140107	80	1438.72	1247.37	3.00	5240.00		47.65	106.00	196.40	320.40	490.00	679.80	716.80	823.60	994.80	1130.00	1256.50	1510.00	1589.50	1867.00	2170.00	2288.00	2468.00	3281.00	4733.00	
03376500	0108	19350108	20140108	80	1437.60	1328.59	3.00	6550.00		47.45	100.70	214.20	327.40	446.00	553.30	687.00	783.60	1010.25	1130.00	1266.50	1418.00	1600.00	1849.00	2137.50	2280.00	2574.50	3125.00	4822.00	
03376500	0109	19350109	20140109	80	1453.43	1396.85	3.00	7640.00		46.60	103.70	214.45	326.00	474.00	584.40	692.20	786.80	939.35	1100.00	1186.50	1486.00	1683.00	1975.00	2120.00	2342.00	2428.50	2863.00	4683.00	
03376500	0110	19350110	20140110	80	1479.72	1480.38	3.00	7890.00		47.75	103.00	207.50	288.80	383.50	489.30	737.50	881.20	1050.00	1095.00	1195.50	1490.00	1746.50	2017.00	2197.50	2372.00	2489.50	2816.00	4526.00	
03376500	0111	19350111	20140111	80	1492.61	1528.38	3.00	9010.00		46.80	87.80	197.00	278.60	348.25	479.40	849.45	921.20	1033.50	1130.00	1210.00	1524.00	1718.50	1964.00	2247.50	2372.00	2538.00	2768.00	4473.50	
03376500	0112	19350112	20140112	80	1472.68	1550.94	5.80	9930.00		49.80	71.70	218.30	253.40	345.00	447.60	800.00	869.00	988.85	1220.00	1300.50	1458.00	1586.50	1775.00	2237.50	2394.00	2515.00	2811.00	4345.00	
03376500	0113	19350113	20140113	80	1473.75	1622.03	8.80	11100.00		50.35	78.40	220.30	233.60	371.75	444.10	707.65	944.80	1033.50	1210.00	1306.50	1362.00	1535.00	1784.00	2192.50	2360.00	2548.50	3049.00	4163.50	
03376500	0114	19350114	20140114	80	1490.05	1673.54	9.80	11600.00		52.30	87.90	191.70	259.40	317.25	402.20	663.00	959.00	1083.50	1135.00	1217.50	1302.00	1596.50	1773.00	2025.00	2366.00	2681.50	3286.00	4193.50	
03376500	0115	19350115	20140115	80	1511.22	1715.61	13.00	12100.00		52.40	105.40	197.60	254.60	372.75	527.80	706.35	864.40	987.45	1100.00	1204.00	1486.00	1612.50	1744.00	1880.00	2376.00	2634.50	3687.00	4382.00	
03376500	0116	19350116	20140116	80	1509.71	1770.82	21.00	12400.00		62.10	114.70	218.30	256.80	382.50	471.50	637.05	779.40	931.45	1060.00	1206.50	1396.00	1603.00	1724.00	1885.00	2376.00	2572.50	3687.00	4492.00	
03376500	0117	19350117	20140117	80	1526.70	1782.41	21.00	11800.00		53.60	126.20	199.20	267.20	363.50	583.30	684.40	764.80	905.60	1055.00	1255.00	1380.00	1628.50	1800.00	1970.00	2314.00	2438.50	3521.00	4675.50	
