site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p90	p95	p99
09073791	ALL	20090409	20110930	541	2.20	2.71	0.00	9.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.60	4.10	5.20	5.30	5.50	5.70	5.80	9.06
09073791	0401	20100401	20110401	2	0.00		0.00	0.00								0.00	0.00	0.00	0.00	0.00	0.00	0.00						
09073791	0402	20100402	20110402	2	0.00		0.00	0.00								0.00	0.00	0.00	0.00	0.00	0.00	0.00						
09073791	0403	20100403	20110403	2	0.00		0.00	0.00								0.00	0.00	0.00	0.00	0.00	0.00	0.00						
09073791	0404	20100404	20110404	2	0.00		0.00	0.00								0.00	0.00	0.00	0.00	0.00	0.00	0.00						
09073791	0405	20100405	20110405	2	0.00		0.00	0.00								0.00	0.00	0.00	0.00	0.00	0.00	0.00						
09073791	0406	20100406	20110406	2	0.00		0.00	0.00								0.00	0.00	0.00	0.00	0.00	0.00	0.00						
09073791	0407	20100407	20110407	2	0.00		0.00	0.00								0.00	0.00	0.00	0.00	0.00	0.00	0.00						
09073791	0408	20100408	20110408	2	0.00		0.00	0.00								0.00	0.00	0.00	0.00	0.00	0.00	0.00						
09073791	0409	20090409	20110409	3	0.08	0.14	0.00	0.24						0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.10	0.14	0.19	0.24				
09073791	0410	20090410	20110410	3	0.05	0.08	0.00	0.14						0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.06	0.08	0.11	0.14				
09073791	0411	20090411	20110411	3	0.10	0.17	0.00	0.30						0.00	0.00	0.00	0.00	0.00	0.00	0.06	0.12	0.18	0.24	0.30				
09073791	0412	20090412	20110412	3	0.00		0.00	0.00						0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				
09073791	0413	20090413	20110413	3	0.00		0.00	0.00						0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				
09073791	0414	20090414	20110414	3	0.00		0.00	0.00						0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				
09073791	0415	20090415	20110415	3	0.00		0.00	0.00						0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				
