site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p90	p95	p99
10299300	ALL	20100701	20111010	467	0.96	1.24	0.00	4.50	0.00	0.00	0.00	0.00	0.01	0.02	0.04	0.07	0.17	0.30	0.46	0.59	0.63	0.78	1.00	1.50	1.80	3.32	3.70	4.20
10299300	0101	20110101	20110101	1	0.00		0.00	0.00											0.00									
10299300	0102	20110102	20110102	1	0.00		0.00	0.00											0.00									
10299300	0103	20110103	20110103	1	0.03		0.03	0.03											0.03									
10299300	0104	20110104	20110104	1	0.00		0.00	0.00											0.00									
10299300	0105	20110105	20110105	1	0.00		0.00	0.00											0.00									
10299300	0106	20110106	20110106	1	0.00		0.00	0.00											0.00									
10299300	0107	20110107	20110107	1	0.00		0.00	0.00											0.00									
10299300	0108	20110108	20110108	1	0.00		0.00	0.00											0.00									
10299300	0109	20110109	20110109	1	0.00		0.00	0.00											0.00									
10299300	0110	20110110	20110110	1	0.00		0.00	0.00											0.00									
10299300	0111	20110111	20110111	1	0.08		0.08	0.08											0.08									
10299300	0112	20110112	20110112	1	0.09		0.09	0.09											0.09									
10299300	0113	20110113	20110113	1	0.10		0.10	0.10											0.10									
10299300	0114	20110114	20110114	1	0.15		0.15	0.15											0.15									
10299300	0115	20110115	20110115	1	0.20		0.20	0.20											0.20									
10299300	0116	20110116	20110116	1	0.25		0.25	0.25											0.25									
10299300	0117	20110117	20110117	1	0.33		0.33	0.33											0.33									
10299300	0118	20110118	20110118	1	0.39		0.39	0.39											0.39									
10299300	0119	20110119	20110119	1	0.37		0.37	0.37											0.37									
10299300	0120	20110120	20110120	1	0.30		0.30	0.30											0.30									
10299300	0121	20110121	20110121	1	0.30		0.30	0.30											0.30									
10299300	0122	20110122	20110122	1	0.30		0.30	0.30											0.30									
10299300	0123	20110123	20110123	1	0.30		0.30	0.30											0.30									
10299300	0124	20110124	20110124	1	0.30		0.30	0.30											0.30									
10299300	0125	20110125	20110125	1	0.30		0.30	0.30											0.30									
10299300	0126	20110126	20110126	1	0.30		0.30	0.30											0.30									
10299300	0127	20110127	20110127	1	0.30		0.30	0.30											0.30									
10299300	0128	20110128	20110128	1	0.30		0.30	0.30											0.30									
10299300	0129	20110129	20110129	1	0.30		0.30	0.30											0.30									
10299300	0130	20110130	20110130	1	0.46		0.46	0.46											0.46									
10299300	0131	20110131	20110131	1	0.46		0.46	0.46											0.46									
10299300	0201	20110201	20110201	1	0.39		0.39	0.39											0.39									
10299300	0202	20110202	20110202	1	0.00		0.00	0.00											0.00									
10299300	0203	20110203	20110203	1	0.04		0.04	0.04											0.04									
10299300	0204	20110204	20110204	1	0.39		0.39	0.39											0.39									
10299300	0205	20110205	20110205	1	0.39		0.39	0.39											0.39									
10299300	0206	20110206	20110206	1	0.46		0.46	0.46											0.46									
10299300	0207	20110207	20110207	1	0.44		0.44	0.44											0.44									
10299300	0208	20110208	20110208	1	0.42		0.42	0.42											0.42									
10299300	0209	20110209	20110209	1	0.26		0.26	0.26											0.26									
10299300	0210	20110210	20110210	1	0.26		0.26	0.26											0.26									
10299300	0211	20110211	20110211	1	0.35		0.35	0.35											0.35									
10299300	0212	20110212	20110212	1	0.45		0.45	0.45											0.45									
10299300	0213	20110213	20110213	1	0.47		0.47	0.47											0.47									
10299300	0214	20110214	20110214	1	0.49		0.49	0.49											0.49									
10299300	0215	20110215	20110215	1	0.43		0.43	0.43											0.43									
10299300	0216	20110216	20110216	1	0.37		0.37	0.37											0.37									
10299300	0217	20110217	20110217	1	0.26		0.26	0.26											0.26									
10299300	0218	20110218	20110218	1	0.50		0.50	0.50											0.50									
10299300	0219	20110219	20110219	1	0.50		0.50	0.50											0.50									
10299300	0220	20110220	20110220	1	0.25		0.25	0.25											0.25									
10299300	0221	20110221	20110221	1	0.35		0.35	0.35											0.35									
10299300	0222	20110222	20110222	1	0.35		0.35	0.35											0.35									
10299300	0223	20110223	20110223	1	0.35		0.35	0.35											0.35									
10299300	0224	20110224	20110224	1	0.55		0.55	0.55											0.55									
10299300	0225	20110225	20110225	1	0.53		0.53	0.53											0.53									
10299300	0226	20110226	20110226	1	0.41		0.41	0.41											0.41									
10299300	0227	20110227	20110227	1	0.22		0.22	0.22											0.22									
10299300	0228	20110228	20110228	1	0.55		0.55	0.55											0.55									
10299300	0301	20110301	20110301	1	0.60		0.60	0.60											0.60									
10299300	0302	20110302	20110302	1	0.60		0.60	0.60											0.60									
10299300	0303	20110303	20110303	1	0.59		0.59	0.59											0.59									
10299300	0304	20110304	20110304	1	0.60		0.60	0.60											0.60									
10299300	0305	20110305	20110305	1	0.63		0.63	0.63											0.63									
10299300	0306	20110306	20110306	1	0.66		0.66	0.66											0.66									
10299300	0307	20110307	20110307	1	0.69		0.69	0.69											0.69									
10299300	0308	20110308	20110308	1	0.69		0.69	0.69											0.69									
10299300	0309	20110309	20110309	1	0.73		0.73	0.73											0.73									
10299300	0310	20110310	20110310	1	0.76		0.76	0.76											0.76									
10299300	0311	20110311	20110311	1	0.80		0.80	0.80											0.80									
10299300	0312	20110312	20110312	1	0.86		0.86	0.86											0.86									
10299300	0313	20110313	20110313	1	0.88		0.88	0.88											0.88									
10299300	0314	20110314	20110314	1	0.91		0.91	0.91											0.91									
10299300	0315	20110315	20110315	1	0.95		0.95	0.95											0.95									
10299300	0316	20110316	20110316	1	1.20		1.20	1.20											1.20									
10299300	0317	20110317	20110317	1	1.10		1.10	1.10											1.10									
10299300	0318	20110318	20110318	1	1.00		1.00	1.00											1.00									
10299300	0319	20110319	20110319	1	1.10		1.10	1.10											1.10									
10299300	0320	20110320	20110320	1	1.10		1.10	1.10											1.10									
10299300	0321	20110321	20110321	1	1.10		1.10	1.10											1.10									
10299300	0322	20110322	20110322	1	1.00		1.00	1.00											1.00									
10299300	0323	20110323	20110323	1	1.00		1.00	1.00											1.00									
10299300	0324	20110324	20110324	1	1.00		1.00	1.00											1.00									
10299300	0325	20110325	20110325	1	1.00		1.00	1.00											1.00									
10299300	0326	20110326	20110326	1	1.10		1.10	1.10											1.10									
10299300	0327	20110327	20110327	1	1.00		1.00	1.00											1.00									
10299300	0328	20110328	20110328	1	1.00		1.00	1.00											1.00									
10299300	0329	20110329	20110329	1	1.10		1.10	1.10											1.10									
10299300	0330	20110330	20110330	1	1.10		1.10	1.10											1.10									
10299300	0331	20110331	20110331	1	1.30		1.30	1.30											1.30									
10299300	0401	20110401	20110401	1	1.50		1.50	1.50											1.50									
10299300	0402	20110402	20110402	1	1.70		1.70	1.70											1.70									
10299300	0403	20110403	20110403	1	1.70		1.70	1.70											1.70									
10299300	0404	20110404	20110404	1	1.60		1.60	1.60											1.60									
