site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p85	p90	p95	p99
05421740	ALL	20020710	20151109	4871	1486.63	2369.22	69.00	31000.00	89.00	149.00	186.20	250.00	294.00	332.00	384.00	429.20	511.00	578.00	671.00	781.00	926.40	1110.00	1320.00	1580.00	2016.00	2650.00	3550.00	5400.00	12056.00
05421740	0101	20030101	20150101	13	668.62	642.21	135.00	2500.00			149.40	171.10	171.80	246.00	344.00	428.00	458.00	477.80	496.00	513.50	523.00	551.20	727.60	780.50	902.40	1320.30	2052.00		
05421740	0102	20030102	20150102	13	668.38	594.22	138.00	2260.00			149.60	167.10	167.80	248.00	349.60	425.20	450.40	472.90	503.00	526.10	563.60	618.30	711.40	824.00	1016.00	1387.00	1932.00		
05421740	0103	20030103	20150103	13	671.69	555.24	123.00	1960.00			138.20	161.60	165.80	249.50	350.40	414.80	426.40	445.10	485.00	570.40	641.80	700.70	747.60	885.50	1124.00	1523.00	1808.00		
05421740	0104	20030104	20150104	13	704.23	570.06	124.00	1760.00			139.60	163.40	166.20	247.50	331.60	344.20	373.60	423.50	497.00	618.80	673.40	719.30	1015.40	1150.00	1306.00	1677.00	1748.00		
05421740	0105	20030105	20150105	13	738.00	626.97	118.00	1880.00			135.20	161.40	164.20	176.50	209.80	286.10	359.40	451.40	569.00	611.70	704.00	848.50	1083.00	1330.00	1550.00	1690.00	1812.00		
05421740	0106	20030106	20150106	13	767.85	658.52	117.00	2040.00			132.60	156.40	159.20	203.50	255.40	284.80	352.60	451.10	582.00	679.30	814.60	967.50	1055.00	1210.00	1452.00	1844.00	1984.00		
05421740	0107	20030107	20150107	13	823.23	733.96	115.00	2540.00			131.40	156.10	156.80	221.50	303.00	362.50	376.40	425.90	533.00	848.70	1010.40	1053.00	1074.00	1135.00	1324.00	1793.00	2268.00		
05421740	0108	20030108	20150108	13	843.54	776.69	110.00	2740.00			126.80	152.90	159.20	228.50	314.00	377.00	392.60	436.90	530.00	811.40	940.00	958.80	1006.40	1285.00	1588.00	1721.00	2340.00		
05421740	0109	20030109	20150109	13	795.15	713.89	110.00	2510.00			125.60	150.10	157.80	230.50	314.40	361.30	380.60	436.70	548.00	754.50	861.00	892.30	922.40	1235.50	1552.00	1594.00	2146.00		
05421740	0110	20030110	20150110	13	733.46	639.90	120.00	2300.00			129.60	144.30	146.40	226.00	316.80	358.10	371.80	428.90	550.00	711.70	781.80	791.10	847.80	1122.00	1388.00	1416.00	1948.00		
