site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p85	p90	p95	p99
11463900	ALL	19610101	20160111	8675	71.76	248.35	0.00	5510.00	0.00	0.00	0.26	0.53	0.83	1.10	1.50	2.20	3.10	4.50	7.00	10.00	14.00	19.00	26.00	38.00	58.00	88.00	151.00	318.20	1200.00
11463900	0101	19610101	20160101	25	72.45	94.50	1.20	350.00		1.53	2.66	7.04	8.02	9.25	14.00	16.20	19.60	26.20	40.00	43.90	46.00	61.30	73.20	100.00	138.80	174.30	233.40	340.40	
11463900	0102	19610102	20160102	25	89.76	194.30	1.30	988.00		1.51	5.30	7.59	8.12	10.90	14.40	17.40	23.40	32.60	38.00	41.30	49.80	60.40	70.40	86.50	123.40	137.60	171.80	748.00	
11463900	0103	19610103	20160103	25	97.67	223.55	1.30	1120.00		1.48	5.26	9.12	9.76	10.50	13.40	16.30	21.80	27.40	28.00	34.80	39.00	53.40	70.00	77.00	116.80	143.50	237.80	867.40	
11463900	0104	19610104	20160104	25	206.20	622.51	1.30	2970.00		1.66	5.50	8.67	9.16	10.40	13.40	15.40	20.60	24.40	25.00	32.50	36.60	48.70	64.40	72.00	102.00	121.60	621.00	2439.00	
11463900	0105	19610105	20150105	24	380.24	948.31	1.20	3340.00		1.77	4.45	6.97	8.30	9.10	11.50	14.50	18.00	22.75	27.00	32.75	34.00	48.75	65.00	87.25	97.00	649.50	2510.00	3235.00	
11463900	0106	19610106	20150106	24	163.16	357.97	1.10	1500.00		1.82	5.00	7.05	7.80	9.88	14.50	17.25	21.00	24.25	30.00	32.00	42.00	58.75	80.50	86.50	141.00	274.50	774.00	1362.00	
11463900	0107	19610107	20150107	24	101.76	191.70	1.10	796.00		1.68	5.15	7.35	8.30	10.25	15.50	17.75	19.00	23.50	29.00	30.00	40.00	51.50	66.50	79.25	83.00	211.75	448.50	721.25	
11463900	0108	19610108	20160108	25	95.17	129.08	1.10	515.00		1.67	5.70	8.04	9.40	13.50	15.60	19.30	24.00	27.70	41.00	59.30	69.60	97.60	106.60	124.00	139.00	194.70	334.00	476.00	
11463900	0109	19610109	20160109	25	182.09	341.65	1.20	1300.00		1.68	5.50	11.53	14.00	14.50	19.00	21.50	26.00	28.10	38.00	56.40	66.80	71.80	81.60	105.50	246.20	431.00	884.00	1213.00	
11463900	0110	19610110	20160110	25	153.52	251.22	1.20	1150.00		1.65	5.34	10.61	12.60	16.00	17.80	20.50	25.00	32.70	51.00	62.20	71.00	95.70	132.80	233.00	298.80	372.10	447.00	940.00	
11463900	0111	19610111	20160111	25	246.56	471.08	1.40	1860.00		1.76	5.24	9.70	11.60	14.00	16.40	20.30	23.40	37.30	46.00	75.40	128.80	157.30	190.00	262.50	295.00	496.80	942.40	1782.00	
11463900	0112	19610112	20150112	24	358.57	682.37	1.70	2330.00		2.10	5.15	8.35	13.00	14.25	15.50	19.00	22.00	24.75	38.00	76.75	145.00	186.75	218.50	272.75	350.00	977.50	1930.00	2267.50	
11463900	0113	19610113	20150113	24	401.32	796.07	1.80	3220.00		2.08	4.85	7.92	13.00	14.25	15.50	19.00	21.00	22.75	34.00	67.75	120.00	217.25	324.50	347.00	450.00	891.50	1850.00	2952.50	
11463900	0114	19610114	20150114	24	444.20	708.94	1.50	2410.00		1.80	4.75	7.62	12.00	13.50	15.50	18.25	20.00	21.75	30.50	88.75	160.00	374.50	472.50	652.25	1080.00	1200.00	1755.00	2385.00	
11463900	0115	19610115	20150115	24	303.38	460.73	1.50	1890.00		1.77	4.70	7.17	11.00	12.50	14.50	18.00	19.00	21.25	28.50	78.50	142.00	369.75	464.50	500.75	608.00	707.50	959.00	1687.50	
11463900	0116	19610116	20150116	24	656.26	1211.54	1.40	4130.00		1.68	4.80	8.68	11.00	11.75	14.50	18.00	19.00	20.25	27.00	69.00	127.00	188.75	280.50	766.75	951.00	2665.00	2985.00	3920.00	
11463900	0117	19610117	20150117	24	260.97	403.04	1.30	1320.00		1.57	4.50	9.15	11.00	15.00	18.00	19.50	20.00	20.25	26.50	62.75	95.00	131.50	181.00	474.25	645.00	908.75	1001.50	1245.00	
11463900	0118	19610118	20150118	24	233.45	399.31	1.20	1570.00		1.50	3.90	8.62	11.00	14.50	16.50	17.75	19.00	22.75	34.00	60.25	72.00	108.50	209.50	347.25	424.00	587.50	915.00	1460.00	
11463900	0119	19610119	20150119	24	235.14	365.90	1.20	1540.00		1.57	3.75	8.47	13.00	15.75	18.00	18.00	29.00	53.00	58.00	83.25	100.00	176.75	269.50	291.00	574.00	641.50	712.50	1344.50	
11463900	0120	19610120	20150120	24	358.69	609.52	1.10	2430.00		1.50	3.70	9.43	12.00	14.75	17.00	25.25	42.00	55.75	65.50	88.75	208.00	216.50	299.00	404.75	424.00	1205.00	1365.00	2170.00	
11463900	0121	19610121	20150121	24	535.30	1123.13	0.97	3750.00		1.38	3.60	10.15	13.00	17.00	22.00	33.00	42.00	56.00	68.00	83.00	104.00	175.00	246.00	317.75	353.00	1313.50	3200.00	3705.00	
11463900	0122	19610122	20150122	24	294.02	531.62	0.91	2370.00		1.21	3.30	10.12	12.00	16.25	21.50	29.00	46.00	52.25	66.00	129.25	154.00	229.50	234.50	247.75	479.00	644.00	1027.00	2062.50	
11463900	0123	19610123	20150123	24	300.43	721.41	0.93	3580.00		1.17	3.20	9.38	15.00	17.00	21.50	28.25	37.00	46.25	89.00	129.50	180.00	192.25	223.50	277.25	438.00	482.25	557.50	2827.25	
11463900	0124	19610124	20150124	24	207.71	388.41	0.83	1790.00		1.10	3.15	9.35	14.00	15.50	20.00	29.75	33.00	42.25	76.50	110.00	118.00	159.00	174.50	181.75	247.00	403.00	648.00	1556.00	
11463900	0125	19610125	20150125	24	153.66	220.76	0.82	818.00		1.06	3.00	9.30	14.00	18.00	24.00	27.75	30.00	39.25	71.00	103.50	138.00	142.75	158.50	177.25	192.00	307.00	604.00	799.00	
11463900	0126	19610126	20150126	24	160.07	244.52	0.87	1050.00		1.10	2.95	8.53	14.00	16.50	22.00	26.75	36.00	53.25	93.50	105.25	122.00	132.25	145.00	167.50	196.00	325.00	562.50	943.25	
11463900	0127	19610127	20150127	24	195.76	361.09	0.90	1590.00		1.12	2.90	8.12	13.00	16.25	20.50	24.75	33.00	49.50	86.00	94.00	104.00	114.25	123.50	156.75	171.00	485.00	688.00	1412.25	
11463900	0128	19610128	20150128	24	176.82	326.15	0.91	1320.00		1.13	2.90	7.67	12.00	16.00	20.00	24.00	36.00	45.50	67.50	79.75	90.00	102.50	108.00	124.00	146.00	402.25	729.00	1239.50	
11463900	0129	19610129	20150129	24	293.16	504.39	1.00	1810.00		1.20	2.95	7.70	12.00	16.75	22.00	40.75	72.00	75.75	88.00	96.50	103.00	149.00	245.50	328.50	375.00	679.25	1306.50	1795.00	
11463900	0130	19610130	20150130	24	291.82	434.23	1.30	1580.00		1.43	2.90	7.53	12.00	18.75	21.50	56.50	70.00	76.25	84.00	94.75	118.00	304.50	326.50	364.25	406.00	754.50	1180.00	1505.00	
11463900	0131	19610131	20150131	24	351.38	850.25	1.40	4110.00		1.50	2.85	9.22	20.00	21.00	21.00	51.75	67.00	69.00	78.50	103.00	137.00	177.50	230.50	240.75	248.00	546.75	1037.50	3380.00	
11463900	0201	19610201	20150201	24	177.75	226.45	1.30	1020.00		1.43	2.85	9.22	16.00	19.50	40.00	59.00	64.00	79.50	93.00	142.50	175.00	184.75	212.00	258.00	273.00	351.00	456.50	894.25	
11463900	0202	19610202	20150202	24	143.08	136.94	1.80	442.00		1.90	3.05	9.22	14.00	17.75	34.50	54.25	63.00	74.25	100.50	114.75	153.00	176.00	217.50	238.00	314.00	331.00	370.00	424.75	
11463900	0203	19610203	20150203	24	121.08	113.48	1.70	367.00		2.10	3.60	9.22	13.00	17.75	35.00	52.25	57.00	67.25	89.50	96.00	120.00	148.75	174.50	205.50	237.00	289.00	312.00	356.75	
11463900	0204	19610204	20150204	24	132.30	151.83	1.70	668.00		1.93	3.25	9.22	13.00	16.75	34.00	54.25	57.00	78.75	89.50	95.00	137.00	159.00	171.50	178.75	221.00	237.00	331.00	600.50	
11463900	0205	19610205	20150205	24	151.61	182.23	1.70	760.00		1.85	3.00	9.18	13.00	16.75	33.50	52.50	58.00	68.75	98.50	123.00	143.00	175.25	176.50	184.50	207.00	330.25	452.50	687.25	
11463900	0206	19610206	20140206	23	167.13	238.00	1.70	1020.00		2.06	3.98	9.08	16.80	20.00	46.00	52.00	56.20	68.20	107.00	109.40	115.00	137.20	156.00	195.00	234.20	328.60	536.80	946.00	
11463900	0207	19610207	20140207	23	191.39	328.31	1.70	1510.00		2.10	4.86	9.24	17.40	42.00	47.00	51.00	60.60	83.80	96.00	99.00	109.40	132.80	138.80	172.00	247.40	348.20	572.60	1349.40	
11463900	0208	19610208	20130208	22	209.31	312.44	3.90	1100.00		4.35	8.13	14.15	31.20	43.00	46.70	49.65	66.60	85.70	87.00	89.60	101.40	119.20	134.90	225.50	372.20	464.95	901.60	1094.00	
11463900	0209	19610209	20130209	22	296.54	472.50	4.00	1750.00		4.72	9.16	13.15	29.60	41.75	43.00	49.50	62.80	78.35	81.50	84.00	103.20	144.10	198.30	338.50	524.00	897.00	1197.00	1676.50	
11463900	0210	19610210	20130210	22	191.36	238.98	4.00	764.00		4.13	6.43	13.15	29.00	38.50	40.80	48.60	62.20	71.00	72.00	76.90	94.20	122.70	213.00	318.00	440.60	523.30	675.40	758.00	
11463900	0211	19610211	20140211	23	189.77	289.17	3.70	1210.00		3.74	6.34	13.60	31.20	39.00	43.20	52.00	59.20	64.00	67.00	77.80	96.20	125.00	143.40	251.00	290.40	408.40	675.40	1116.20	
11463900	0212	19610212	20150212	24	237.87	383.32	3.10	1740.00		3.27	7.40	14.75	33.00	35.50	42.00	51.50	60.00	63.75	68.00	79.75	96.00	154.25	217.50	311.50	493.00	586.00	663.00	1472.00	
11463900	0213	19610213	20150213	24	378.62	611.38	2.70	2490.00		3.10	10.15	28.75	35.00	47.25	48.50	53.50	56.00	64.00	82.00	112.75	221.00	286.75	357.50	423.75	509.00	974.00	1455.00	2252.50	
11463900	0214	19610214	20150214	24	244.09	360.15	2.50	1660.00		3.30	10.35	27.75	34.00	41.75	46.00	50.25	51.00	59.50	76.00	92.50	200.00	241.50	300.50	361.75	453.00	488.50	628.00	1412.50	
11463900	0215	19610215	20150215	24	206.97	329.88	2.40	1290.00		3.80	11.50	27.00	35.00	37.50	43.00	47.75	51.00	69.00	74.50	78.50	135.00	171.75	223.00	260.00	280.00	300.50	744.50	1257.50	
11463900	0216	19610216	20150216	24	191.47	218.15	2.30	679.00		5.47	17.00	27.25	32.00	39.00	51.50	58.00	63.00	65.25	67.50	90.00	145.00	211.00	221.50	249.25	406.00	592.75	604.00	662.50	
11463900	0217	19610217	20150217	24	203.88	342.89	2.10	1670.00		5.08	17.50	27.00	30.00	34.25	42.00	48.25	59.00	62.00	71.00	117.50	140.00	175.00	204.00	234.50	252.00	439.00	460.00	1372.00	
11463900	0218	19610218	20150218	24	189.33	289.95	2.00	1290.00		4.75	13.50	24.50	29.00	31.00	37.50	53.75	58.00	59.25	63.00	102.75	125.00	142.75	160.00	174.25	303.00	410.25	615.00	1129.50	
11463900	0219	19610219	20150219	24	230.08	336.91	1.90	1530.00		5.42	21.50	27.75	29.00	31.00	38.00	49.50	53.00	69.75	109.50	126.00	151.00	232.75	295.00	316.00	320.00	408.00	646.50	1350.00	
11463900	0220	19610220	20150220	24	177.17	237.27	2.10	854.00		5.08	18.00	24.25	26.00	28.50	35.50	45.50	49.00	61.75	97.00	109.75	126.00	139.75	170.50	191.50	219.00	428.50	699.50	819.00	
11463900	0221	19610221	20150221	24	180.33	275.42	13.00	966.00		13.50	17.50	23.00	25.00	27.25	33.50	42.00	46.00	55.50	86.00	95.50	102.00	122.75	143.50	149.25	189.00	401.75	822.50	941.00	
11463900	0222	19610222	20150222	24	143.00	203.11	12.00	825.00		12.25	15.00	21.50	25.00	27.25	37.50	42.50	45.00	65.75	77.50	89.25	102.00	105.75	114.50	126.25	171.00	274.75	531.50	775.50	
11463900	0223	19610223	20150223	24	119.54	139.23	10.00	534.00		10.50	12.50	19.75	23.00	26.75	36.00	41.50	43.00	67.25	79.50	91.75	98.00	99.25	105.00	114.50	189.00	278.75	396.50	507.50	
11463900	0224	19610224	20150224	24	126.80	143.91	9.10	576.00		9.10	10.55	18.75	23.00	25.75	34.00	41.50	59.00	69.00	77.00	83.50	89.00	99.50	132.50	164.00	262.00	302.50	365.00	525.00	
11463900	0225	19610225	20150225	24	106.53	104.32	6.60	378.00		7.45	11.00	18.00	22.00	25.00	33.00	47.75	55.00	63.75	76.50	78.00	82.00	93.75	120.00	162.75	202.00	257.50	295.00	357.25	
11463900	0226	19610226	20150226	23	118.71	118.03	5.30	459.00		6.44	15.40	22.00	31.60	38.00	41.00	45.40	54.40	67.20	75.00	81.40	88.20	111.60	151.60	160.00	235.60	283.60	302.20	428.20	
11463900	0227	19610227	20150227	23	114.85	121.87	4.60	433.00		5.88	15.00	21.60	30.00	38.00	49.60	53.60	61.40	66.60	70.00	75.00	77.40	99.00	121.40	132.00	184.80	246.00	382.20	431.80	
