site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p85	p90	p95	p99
02321500	ALL	19311001	20151007	30688	401.10	845.35	0.00	19000.00	0.00	5.50	12.00	19.00	28.00	37.00	48.00	60.00	75.00	95.00	121.00	155.00	198.00	252.00	319.00	408.00	533.00	734.00	1060.00	1710.00	3620.00
02321500	0101	19320101	20150101	84	349.36	716.45	5.90	4650.00		9.18	12.50	18.50	26.00	33.00	57.00	61.00	66.00	73.50	93.00	103.50	122.00	178.25	263.50	287.25	383.00	496.25	980.00	2127.50	
02321500	0102	19320102	20150102	84	337.12	657.94	6.50	4490.00		9.25	15.00	18.75	25.00	32.25	56.50	60.50	67.00	80.50	98.50	117.25	165.00	208.75	247.50	263.00	404.00	542.50	1090.00	1872.50	
02321500	0103	19320103	20150103	84	340.88	608.22	7.10	3890.00		9.25	15.00	19.50	28.00	35.00	54.00	61.50	65.00	85.25	103.50	126.50	180.00	229.50	244.00	280.75	397.00	580.25	1145.00	1800.00	
02321500	0104	19320104	20150104	84	342.94	573.97	6.60	3110.00		9.65	14.50	19.50	27.00	31.50	54.00	60.25	67.00	86.25	111.50	147.00	205.00	219.00	246.50	321.00	379.00	732.50	1195.00	1815.00	
02321500	0105	19320105	20150105	84	359.09	628.16	5.30	3500.00		10.00	14.50	19.50	26.00	30.50	52.50	57.75	73.00	94.00	115.00	143.25	195.00	221.00	239.00	343.75	382.00	816.50	1255.00	1762.50	
02321500	0106	19320106	20150106	84	363.23	655.00	5.50	4000.00		10.75	14.50	18.25	26.00	36.25	51.50	64.25	74.00	101.25	114.00	149.50	187.00	214.00	240.50	335.25	368.00	839.75	1180.00	1775.00	
02321500	0107	19320107	20150107	84	360.50	629.63	5.10	3750.00		10.75	14.50	18.00	24.00	39.75	54.00	66.50	92.00	96.50	135.00	163.50	193.00	216.00	269.50	337.00	443.00	758.00	1044.00	1662.50	
02321500	0108	19320108	20150108	84	359.31	623.14	5.10	3370.00		10.50	14.00	18.00	29.00	36.00	51.00	67.25	91.00	106.25	149.00	166.00	186.00	210.00	270.50	328.25	426.00	780.75	997.00	1447.50	
02321500	0109	19320109	20150109	84	343.76	565.57	5.50	3560.00		10.18	12.50	19.75	29.00	43.25	57.00	68.25	98.00	120.50	148.00	162.50	217.00	267.75	274.00	342.75	401.00	700.00	1035.00	1417.50	
