site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p85	p90	p95	p99
02288800	ALL	19600901	20151122	20069	420.38	665.19	0.00	6010.00	0.00	0.00	0.00	1.60	6.60	14.00	24.00	36.00	50.00	68.00	96.00	140.00	209.00	311.50	442.00	589.00	782.00	1000.00	1300.00	1760.00	3070.00
02288800	0101	19610101	20150101	54	110.99	220.45	0.00	1220.00		0.00	1.36	7.22	13.00	17.75	22.50	32.75	36.00	42.00	44.50	45.50	49.00	54.75	69.50	85.75	115.00	195.75	248.50	635.25	
02288800	0102	19610102	20150102	54	108.57	218.00	0.00	1150.00		0.00	3.05	6.50	12.00	16.00	20.00	28.25	34.00	35.00	41.50	46.50	51.00	54.50	64.50	90.75	128.00	186.75	243.50	611.50	
02288800	0103	19610103	20150103	54	109.30	214.82	0.00	1090.00		0.00	1.25	8.18	12.00	15.25	19.00	23.75	32.00	35.50	40.00	42.75	54.00	64.00	67.50	93.50	127.00	180.00	267.00	588.75	
02288800	0104	19610104	20150104	54	114.24	217.07	0.00	1130.00		0.00	0.53	5.05	7.90	14.25	17.50	26.00	32.00	38.00	40.00	51.00	61.00	67.00	79.00	104.25	155.00	207.25	273.00	608.25	
02288800	0105	19610105	20150105	54	114.89	229.82	0.00	1200.00		0.00	0.74	1.65	5.00	13.25	17.00	26.00	31.00	35.75	40.00	52.50	59.00	69.00	84.00	96.00	146.00	193.00	256.00	643.50	
02288800	0106	19610106	20150106	54	109.69	222.56	0.00	1170.00		0.00	0.00	0.49	5.00	12.50	16.00	27.00	30.00	32.75	37.50	54.25	56.00	70.75	82.50	91.50	123.00	174.75	245.00	637.75	
02288800	0107	19610107	20150107	55	106.28	217.36	0.00	1120.00		0.00	0.00	0.36	10.00	11.00	14.40	19.40	26.40	30.40	33.00	47.40	56.60	62.40	76.40	88.00	117.80	190.20	239.80	622.00	
02288800	0108	19610108	20150108	55	106.53	219.58	0.00	1180.00		0.00	0.00	0.22	5.06	10.00	11.60	18.40	25.00	30.20	33.00	52.40	58.20	65.60	75.00	87.00	108.20	186.00	252.40	614.80	
02288800	0109	19610109	20150109	55	105.60	210.03	0.00	1140.00		0.00	0.00	3.24	9.52	10.00	11.60	21.00	25.80	30.00	45.00	51.80	60.40	70.60	84.00	98.00	122.00	172.40	236.40	610.60	
