site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p90	p95	p99
05400220	ALL	20100416	20110930	533	238.65	469.20	11.00	3650.00	11.34	20.00	27.00	30.00	32.00	34.00	37.00	41.00	45.60	53.00	65.00	77.00	99.40	126.10	163.40	196.50	280.20	623.40	1029.00	2770.40
05400220	0101	20110101	20110101	1	43.00		43.00	43.00											43.00									
05400220	0102	20110102	20110102	1	53.00		53.00	53.00											53.00									
05400220	0103	20110103	20110103	1	61.00		61.00	61.00											61.00									
05400220	0104	20110104	20110104	1	57.00		57.00	57.00											57.00									
05400220	0105	20110105	20110105	1	50.00		50.00	50.00											50.00									
05400220	0106	20110106	20110106	1	45.00		45.00	45.00											45.00									
05400220	0107	20110107	20110107	1	42.00		42.00	42.00											42.00									
05400220	0108	20110108	20110108	1	39.00		39.00	39.00											39.00									
05400220	0109	20110109	20110109	1	37.00		37.00	37.00											37.00									
05400220	0110	20110110	20110110	1	35.00		35.00	35.00											35.00									
05400220	0111	20110111	20110111	1	34.00		34.00	34.00											34.00									
05400220	0112	20110112	20110112	1	34.00		34.00	34.00											34.00									
05400220	0113	20110113	20110113	1	34.00		34.00	34.00											34.00									
05400220	0114	20110114	20110114	1	35.00		35.00	35.00											35.00									
05400220	0115	20110115	20110115	1	35.00		35.00	35.00											35.00									
05400220	0116	20110116	20110116	1	35.00		35.00	35.00											35.00									
05400220	0117	20110117	20110117	1	35.00		35.00	35.00											35.00									
05400220	0118	20110118	20110118	1	36.00		36.00	36.00											36.00									
05400220	0119	20110119	20110119	1	36.00		36.00	36.00											36.00									
05400220	0120	20110120	20110120	1	35.00		35.00	35.00											35.00									
05400220	0121	20110121	20110121	1	34.00		34.00	34.00											34.00									
05400220	0122	20110122	20110122	1	33.00		33.00	33.00											33.00									
05400220	0123	20110123	20110123	1	31.00		31.00	31.00											31.00									
05400220	0124	20110124	20110124	1	31.00		31.00	31.00											31.00									
05400220	0125	20110125	20110125	1	30.00		30.00	30.00											30.00									
05400220	0126	20110126	20110126	1	31.00		31.00	31.00											31.00									
05400220	0127	20110127	20110127	1	31.00		31.00	31.00											31.00									
05400220	0128	20110128	20110128	1	31.00		31.00	31.00											31.00									
05400220	0129	20110129	20110129	1	32.00		32.00	32.00											32.00									
05400220	0130	20110130	20110130	1	32.00		32.00	32.00											32.00									
05400220	0131	20110131	20110131	1	32.00		32.00	32.00											32.00									
05400220	0201	20110201	20110201	1	32.00		32.00	32.00											32.00									
05400220	0202	20110202	20110202	1	32.00		32.00	32.00											32.00									
05400220	0203	20110203	20110203	1	33.00		33.00	33.00											33.00									
05400220	0204	20110204	20110204	1	33.00		33.00	33.00											33.00									
05400220	0205	20110205	20110205	1	33.00		33.00	33.00											33.00									
