site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p85	p90	p95	p99
03381700	ALL	20020130	20160106	5090	196791.95	155999.92	6280.00	1070000.00	14591.00	25400.00	34600.00	45265.00	57420.00	71775.00	88630.00	105000.00	124000.00	142000.00	160000.00	177050.00	197000.00	224000.00	252000.00	286000.00	322000.00	359000.00	412000.00	487450.00	687450.00
03381700	0101	20030101	20160101	14	302807.14	133191.87	87300.00	602000.00			118650.00	161250.00	195000.00	202500.00	224500.00	247000.00	256000.00	292000.00	305000.00	309500.00	320000.00	328250.00	340000.00	368000.00	425000.00	455000.00	533500.00		
03381700	0102	20030102	20160102	14	304000.00	132681.23	107000.00	622000.00			130000.00	162250.00	190000.00	200500.00	218000.00	241750.00	271000.00	289000.00	306500.00	319750.00	325000.00	331000.00	335000.00	359250.00	426000.00	438750.00	532500.00		
03381700	0103	20030103	20160103	14	302214.29	133221.72	137000.00	633000.00			147500.00	163500.00	180000.00	196500.00	206000.00	213750.00	225000.00	287250.00	315000.00	324000.00	330000.00	330750.00	339000.00	364750.00	418000.00	427000.00	531500.00		
03381700	0104	20030104	20160104	14	300500.00	130008.73	162000.00	634000.00			169000.00	177500.00	182000.00	183500.00	192000.00	205750.00	223000.00	265000.00	293000.00	317500.00	349000.00	351250.00	353000.00	360750.00	381000.00	413250.00	529000.00		
03381700	0105	20030105	20160105	14	299928.57	127232.96	152000.00	625000.00			158500.00	169500.00	183000.00	208500.00	217000.00	220750.00	232000.00	245500.00	270500.00	302000.00	335000.00	351500.00	368000.00	382000.00	391000.00	401500.00	515000.00		
03381700	0106	20030106	20160106	14	296857.14	131340.93	142000.00	608000.00			146000.00	151750.00	157000.00	208000.00	227000.00	229750.00	232000.00	239500.00	263000.00	287000.00	296000.00	347750.00	365000.00	379000.00	421000.00	435250.00	524000.00		
03381700	0107	20030107	20150107	13	271153.85	113467.94	140000.00	480000.00			140000.00	140300.00	142400.00	170000.00	203600.00	226700.00	231800.00	236300.00	244000.00	250300.00	275800.00	311000.00	318000.00	347500.00	392000.00	451500.00	472000.00		
03381700	0108	20030108	20150108	13	267461.54	128728.79	125000.00	510000.00			125400.00	126400.00	129200.00	161500.00	195200.00	202900.00	212400.00	225500.00	243000.00	251400.00	261000.00	276100.00	318800.00	353500.00	400000.00	484000.00	504400.00		
03381700	0109	20030109	20150109	13	266615.38	138846.16	110000.00	528000.00			113600.00	120600.00	131800.00	150500.00	172400.00	194800.00	222000.00	238300.00	239000.00	243900.00	246800.00	258400.00	331200.00	358500.00	396400.00	506300.00	525600.00		
03381700	0110	20030110	20150110	13	270538.46	152072.69	105000.00	559000.00			106200.00	110400.00	127200.00	156000.00	180000.00	180000.00	203400.00	222000.00	229000.00	233900.00	259200.00	298200.00	327600.00	359000.00	417000.00	539500.00	558200.00		
03381700	0111	20030111	20150111	13	277053.85	165296.92	93700.00	598000.00			99420.00	110700.00	129600.00	153000.00	178600.00	205200.00	210200.00	214900.00	224000.00	228200.00	253200.00	292600.00	324800.00	374500.00	449000.00	568000.00	592800.00		
03381700	0112	20030112	20150112	13	285776.92	181526.90	89200.00	651000.00			90680.00	100210.00	151380.00	166500.00	167600.00	169700.00	184400.00	205400.00	232000.00	247400.00	268400.00	297500.00	350000.00	401500.00	471600.00	589200.00	633000.00		
03381700	0113	20030113	20150113	13	299500.00	203643.95	74200.00	744000.00			75840.00	83770.00	122060.00	157000.00	182400.00	187300.00	194600.00	206500.00	224000.00	266700.00	307000.00	344300.00	374400.00	416500.00	482800.00	597600.00	692000.00		
03381700	0114	20030114	20150114	13	316961.54	227251.10	67100.00	866000.00			72020.00	83260.00	110280.00	147000.00	177200.00	181400.00	198800.00	236400.00	298000.00	314100.00	336600.00	361600.00	372800.00	418000.00	489400.00	592300.00	762400.00		
03381700	0115	20030115	20150115	13	323792.31	237284.70	67300.00	930000.00			71980.00	84100.00	119800.00	142500.00	158000.00	168500.00	206000.00	264800.00	346000.00	346700.00	347800.00	351600.00	369800.00	417500.00	482200.00	559900.00	786400.00		
03381700	0116	20030116	20150116	13	322400.00	239343.50	68100.00	955000.00			72900.00	85190.00	120820.00	134500.00	144600.00	167700.00	214800.00	264400.00	312000.00	347700.00	365800.00	371200.00	379600.00	422000.00	472600.00	509700.00	779000.00		
03381700	0117	20030117	20150117	13	312669.23	222094.32	63300.00	883000.00			71740.00	87660.00	110480.00	128500.00	149600.00	183200.00	228200.00	255000.00	255000.00	328500.00	368000.00	383300.00	406400.00	437000.00	461800.00	464600.00	715800.00		
03381700	0118	20030118	20150118	13	310523.08	230467.02	58300.00	923000.00			71580.00	93250.00	105500.00	122000.00	146200.00	185400.00	215000.00	243300.00	272000.00	305600.00	346000.00	388800.00	415400.00	428000.00	439400.00	461800.00	739800.00		
03381700	0119	20030119	20150119	13	305584.62	225735.75	57200.00	900000.00			72480.00	98460.00	119880.00	126500.00	128800.00	135100.00	218200.00	275100.00	280000.00	296100.00	329800.00	372000.00	386000.00	418500.00	451200.00	465900.00	727200.00		
03381700	0120	20030120	20150120	13	303369.23	225957.31	66600.00	898000.00			73280.00	84160.00	90180.00	107450.00	134000.00	172500.00	215200.00	257100.00	297000.00	317300.00	328800.00	338400.00	376200.00	419500.00	455200.00	466400.00	726000.00		
03381700	0121	20030121	20150121	13	304884.62	225402.31	70600.00	899000.00			75560.00	84090.00	91720.00	103450.00	134400.00	209300.00	226600.00	254100.00	308000.00	308700.00	322200.00	343100.00	350800.00	411000.00	469600.00	471700.00	728200.00		
03381700	0122	20030122	20150122	13	302653.85	214707.04	74400.00	848000.00			79560.00	87750.00	90900.00	99900.00	126400.00	190800.00	258200.00	297600.00	299000.00	301800.00	309400.00	322100.00	343800.00	412500.00	476400.00	481300.00	701600.00		
03381700	0123	20030123	20150123	13	296400.00	210080.10	68200.00	807000.00			68520.00	71600.00	89800.00	105000.00	128000.00	173500.00	211200.00	247900.00	285000.00	321400.00	341000.00	348800.00	361400.00	419000.00	474400.00	479300.00	676200.00		
03381700	0124	20030124	20150124	13	285623.08	192933.80	75000.00	714000.00			77160.00	81130.00	86240.00	99850.00	122600.00	159700.00	182400.00	213200.00	258000.00	328700.00	363000.00	369100.00	369800.00	412000.00	458200.00	472900.00	618400.00		
03381700	0125	20030125	20150125	13	270823.08	184910.43	60600.00	649000.00			65920.00	74430.00	78140.00	96600.00	120000.00	141000.00	154800.00	181200.00	226000.00	328200.00	374800.00	379300.00	381400.00	395500.00	421200.00	463900.00	577400.00		
03381700	0126	20030126	20150126	13	258361.54	174232.00	56600.00	571000.00			60760.00	67710.00	72680.00	101550.00	129800.00	132600.00	136000.00	155700.00	197000.00	306200.00	367800.00	390200.00	391600.00	394000.00	409200.00	455400.00	527400.00		
03381700	0127	20030127	20150127	13	241923.08	161734.99	67000.00	476000.00			68320.00	70340.00	70620.00	92850.00	116800.00	123100.00	126400.00	144200.00	182000.00	226100.00	309000.00	405200.00	406600.00	410000.00	418800.00	439100.00	462400.00		
03381700	0128	20030128	20150128	13	230400.00	158746.44	51600.00	435000.00			61760.00	77290.00	79320.00	89300.00	101160.00	109770.00	127800.00	147400.00	167000.00	175400.00	267400.00	401000.00	408000.00	412000.00	417800.00	431100.00	434200.00		
03381700	0129	20030129	20150129	13	229415.38	152516.07	49900.00	458000.00			67740.00	95250.00	100500.00	107500.00	114000.00	117500.00	136600.00	149300.00	150000.00	157700.00	242600.00	365200.00	366600.00	386000.00	414000.00	445500.00	454800.00		
03381700	0130	20020130	20150130	14	239185.71	140304.80	53600.00	478000.00			77300.00	105250.00	118000.00	120250.00	137000.00	155500.00	163000.00	163750.00	172000.00	211250.00	305000.00	327500.00	336000.00	344250.00	366000.00	447000.00	476000.00		
03381700	0131	20020131	20150131	14	242035.71	129357.65	68500.00	485000.00			87250.00	110750.00	125000.00	140750.00	146000.00	149750.00	161000.00	209750.00	239000.00	256500.00	270000.00	291000.00	304000.00	311000.00	314000.00	439250.00	483000.00		
03381700	0201	20020201	20150201	14	240514.29	129603.36	80300.00	490000.00			90100.00	103925.00	116000.00	127250.00	138500.00	155000.00	182000.00	215000.00	233000.00	251000.00	284000.00	285500.00	291000.00	298500.00	306000.00	439500.00	487000.00		
