site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p85	p90	p95	p99
01379780	ALL	19841001	20150719	11249	15.98	21.71	0.03	466.00	0.16	0.68	1.40	1.95	2.60	3.50	4.50	5.50	6.70	8.00	9.50	11.00	13.00	15.00	18.00	20.00	24.00	29.00	37.00	52.00	101.50
01379780	0101	19850101	20150101	31	19.96	13.46	0.16	58.00		0.54	4.94	5.98	7.96	9.60	12.00	12.20	13.00	14.80	17.00	19.00	23.60	26.00	27.40	29.00	30.20	33.40	39.80	49.00	
01379780	0102	19850102	20150102	31	20.22	14.13	0.16	55.00		0.50	4.72	5.20	7.88	10.00	11.00	12.00	12.80	13.80	18.00	19.20	25.00	25.00	27.40	30.00	31.60	35.60	38.00	53.80	
01379780	0103	19850103	20150103	31	20.45	14.65	0.17	55.00		0.85	4.88	7.28	7.88	9.60	10.00	12.00	12.00	13.20	18.00	20.20	23.00	23.80	27.00	29.00	31.80	36.60	45.40	53.80	
01379780	0104	19850104	20150104	31	19.94	13.65	0.19	54.00		1.34	5.50	7.58	7.88	8.10	9.92	10.52	12.60	15.20	18.00	22.00	23.00	23.00	26.40	28.00	30.20	33.00	38.60	53.40	
01379780	0105	19850105	20150105	31	19.50	13.03	0.22	52.00		1.35	3.76	5.60	7.64	9.30	9.68	10.20	12.60	17.00	19.00	20.60	22.20	24.60	26.00	30.00	31.00	33.20	36.40	48.40	
01379780	0106	19850106	20150106	31	18.25	12.58	0.21	46.00		0.46	1.66	5.26	7.16	8.50	9.48	10.20	11.80	15.20	18.00	19.20	20.20	21.80	24.00	27.00	29.20	32.60	39.80	43.00	
01379780	0107	19850107	20150107	31	17.27	11.42	0.19	39.00		0.47	1.62	4.98	6.52	8.00	9.44	10.20	11.00	13.80	17.00	19.20	20.00	22.40	24.40	26.00	27.60	30.40	36.00	37.80	
01379780	0108	19850108	20150108	31	17.12	11.75	0.19	43.00		0.50	1.64	4.92	5.90	8.00	9.40	9.92	10.80	12.40	15.00	18.00	20.00	21.60	23.60	28.00	30.40	32.40	34.00	37.60	
01379780	0109	19850109	20150109	31	16.60	12.08	0.19	48.00		0.60	1.74	5.02	5.88	7.70	8.30	9.68	10.00	11.40	14.00	17.00	19.00	19.80	22.20	25.00	27.80	29.40	35.80	42.60	
01379780	0110	19850110	20150110	31	15.80	11.19	0.19	45.00		0.66	1.76	4.80	6.08	7.40	8.30	9.84	10.00	11.40	16.00	16.00	17.20	19.60	20.80	23.00	24.60	27.00	33.40	41.40	
01379780	0111	19850111	20150111	31	15.55	10.66	0.19	43.00		0.74	1.60	4.48	5.74	7.50	8.06	9.02	10.06	12.80	15.00	16.60	20.00	20.00	20.80	23.00	23.60	24.60	28.60	40.60	
01379780	0112	19850112	20150112	31	15.96	11.19	0.19	43.00		0.80	3.28	5.04	5.38	7.50	8.02	9.52	10.08	13.80	16.00	16.00	19.00	19.80	20.00	21.00	24.20	25.00	36.20	42.40	
01379780	0113	19850113	20150113	31	15.90	10.83	0.19	41.00		0.92	3.42	4.78	6.16	7.20	9.14	9.82	10.06	13.40	15.00	16.60	18.00	18.00	19.80	22.00	22.60	26.40	36.00	40.40	
01379780	0114	19850114	20150114	31	17.79	17.06	0.19	84.00		0.98	3.32	4.68	6.66	8.60	9.18	9.54	9.94	12.20	14.00	16.00	17.00	17.00	18.40	20.00	24.00	28.80	36.00	68.40	
01379780	0115	19850115	20150115	31	18.54	21.78	0.19	111.00		1.40	3.22	5.62	7.24	8.00	9.24	9.60	10.00	10.00	13.00	14.00	14.20	16.60	18.00	21.00	22.60	28.40	36.40	87.00	
01379780	0116	19850116	20150116	31	17.35	17.93	0.19	92.00		2.00	3.68	6.80	7.80	8.30	8.84	9.50	9.90	10.00	11.00	13.00	14.00	16.40	20.20	22.00	23.60	25.00	32.20	72.80	
01379780	0117	19850117	20150117	31	15.57	14.22	0.19	71.00		1.94	3.84	6.16	6.42	7.70	8.22	9.00	9.24	9.70	12.00	12.60	13.00	13.80	17.60	21.00	22.60	23.60	30.80	57.80	
01379780	0118	19850118	20150118	31	16.86	16.76	0.19	89.00		2.12	6.00	6.08	7.62	8.40	9.00	9.52	9.92	11.00	12.00	13.20	15.00	15.80	17.80	20.00	22.00	25.40	28.60	68.00	
01379780	0119	19850119	20150119	31	20.24	22.56	0.19	128.00		3.26	5.54	5.94	8.44	9.50	10.00	10.36	11.00	12.20	16.00	17.20	19.20	20.00	21.00	23.00	25.20	29.80	39.40	77.60	
01379780	0120	19850120	20150120	31	22.58	26.25	0.19	122.00		3.32	5.54	7.54	9.50	9.70	10.60	11.20	13.60	14.00	14.50	15.60	18.20	19.00	19.80	22.00	27.20	35.60	42.80	111.80	
