site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p90	p95	p99
04201515	ALL	20091001	20100930	365	5.69	7.17	0.49	50.00	0.61	0.80	1.10	1.30	1.40	1.60	1.80	2.11	2.40	2.60	3.00	3.53	4.00	4.40	5.20	6.45	8.08	14.00	19.00	37.34
04201515	0101	20100101	20100101	1	4.00		4.00	4.00											4.00									
04201515	0102	20100102	20100102	1	2.90		2.90	2.90											2.90									
04201515	0103	20100103	20100103	1	2.50		2.50	2.50											2.50									
04201515	0104	20100104	20100104	1	2.30		2.30	2.30											2.30									
04201515	0105	20100105	20100105	1	2.80		2.80	2.80											2.80									
04201515	0106	20100106	20100106	1	4.00		4.00	4.00											4.00									
04201515	0107	20100107	20100107	1	2.40		2.40	2.40											2.40									
04201515	0108	20100108	20100108	1	1.80		1.80	1.80											1.80									
04201515	0109	20100109	20100109	1	1.30		1.30	1.30											1.30									
04201515	0110	20100110	20100110	1	1.20		1.20	1.20											1.20									
04201515	0111	20100111	20100111	1	0.83		0.83	0.83											0.83									
04201515	0112	20100112	20100112	1	0.92		0.92	0.92											0.92									
04201515	0113	20100113	20100113	1	1.30		1.30	1.30											1.30									
04201515	0114	20100114	20100114	1	2.60		2.60	2.60											2.60									
04201515	0115	20100115	20100115	1	4.10		4.10	4.10											4.10									
04201515	0116	20100116	20100116	1	5.60		5.60	5.60											5.60									
04201515	0117	20100117	20100117	1	6.70		6.70	6.70											6.70									
04201515	0118	20100118	20100118	1	5.70		5.70	5.70											5.70									
04201515	0119	20100119	20100119	1	4.00		4.00	4.00											4.00									
04201515	0120	20100120	20100120	1	2.60		2.60	2.60											2.60									
04201515	0121	20100121	20100121	1	2.00		2.00	2.00											2.00									
04201515	0122	20100122	20100122	1	3.70		3.70	3.70											3.70									
04201515	0123	20100123	20100123	1	6.80		6.80	6.80											6.80									
04201515	0124	20100124	20100124	1	19.00		19.00	19.00											19.00									
04201515	0125	20100125	20100125	1	34.00		34.00	34.00											34.00									
04201515	0126	20100126	20100126	1	15.00		15.00	15.00											15.00									
04201515	0127	20100127	20100127	1	5.70		5.70	5.70											5.70									
04201515	0128	20100128	20100128	1	3.80		3.80	3.80											3.80									
04201515	0129	20100129	20100129	1	2.40		2.40	2.40											2.40									
04201515	0130	20100130	20100130	1	1.80		1.80	1.80											1.80									
04201515	0131	20100131	20100131	1	1.50		1.50	1.50											1.50									
04201515	0201	20100201	20100201	1	1.10		1.10	1.10											1.10									
04201515	0202	20100202	20100202	1	0.85		0.85	0.85											0.85									
04201515	0203	20100203	20100203	1	0.70		0.70	0.70											0.70									
04201515	0204	20100204	20100204	1	0.70		0.70	0.70											0.70									
04201515	0205	20100205	20100205	1	0.63		0.63	0.63											0.63									
