site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p85	p90	p95	p99
08324000	ALL	19531001	20141207	22348	71.49	132.39	2.10	3160.00	9.50	14.00	17.00	19.00	20.00	22.00	24.00	25.00	27.00	29.00	31.00	34.00	37.00	41.00	48.00	57.00	72.00	104.00	163.00	285.00	605.51
08324000	0101	19540101	20140101	61	26.43	7.36	15.00	51.00		18.10	19.00	19.30	20.40	21.00	22.00	22.00	23.00	24.00	25.00	26.00	27.00	27.00	28.00	30.50	32.60	35.00	38.20	41.90	
08324000	0102	19540102	20140102	61	26.36	7.62	14.00	46.00		16.10	18.00	19.30	20.00	20.00	21.00	22.00	23.80	24.00	24.00	26.00	27.00	28.00	29.00	30.50	32.60	35.00	38.00	42.90	
08324000	0103	19540103	20140103	61	26.28	8.08	14.00	49.00		16.00	18.00	18.30	20.00	20.00	21.00	22.00	22.80	23.00	24.00	25.10	27.00	27.00	28.40	31.00	33.60	35.70	40.00	42.90	
08324000	0104	19540104	20140104	61	26.51	9.53	14.00	60.00		16.00	18.00	18.30	19.40	20.00	21.00	21.70	22.00	23.00	24.00	25.00	26.00	27.00	28.80	31.00	32.00	33.70	39.60	49.40	
08324000	0105	19540105	20140105	61	26.97	10.74	10.00	74.00		13.30	18.00	18.30	19.00	20.00	21.60	22.00	22.00	23.00	24.00	25.00	26.20	28.30	30.00	30.50	34.80	37.00	40.80	48.30	
08324000	0106	19540106	20140106	61	26.82	9.66	12.00	59.00		14.20	17.20	19.00	20.00	21.00	21.00	22.00	23.00	23.90	24.00	25.10	26.20	27.00	28.40	30.00	33.20	36.70	40.80	51.30	
08324000	0107	19540107	20140107	61	26.52	8.57	10.00	55.00		15.10	17.40	19.30	20.00	21.00	21.60	22.00	22.00	23.90	24.00	25.00	26.00	27.30	29.40	32.00	34.60	35.70	39.60	43.80	
08324000	0108	19540108	20140108	61	27.08	9.46	10.00	66.00		15.00	17.00	20.00	20.00	21.50	22.00	22.00	23.00	23.00	25.00	27.00	28.00	29.00	29.00	33.00	35.00	35.00	38.60	47.30	
08324000	0109	19540109	20140109	61	27.16	7.89	10.00	49.00		18.00	18.20	20.00	21.00	22.00	23.00	23.00	24.00	25.00	26.00	26.10	27.00	28.00	29.40	33.00	33.60	34.70	39.80	43.00	
08324000	0110	19540110	20140110	61	27.33	7.80	10.00	48.00		16.10	18.00	19.60	22.00	23.00	23.00	24.00	24.00	25.00	26.00	27.00	28.00	29.30	31.00	31.50	33.60	36.00	36.00	44.80	
08324000	0111	19540111	20140111	61	27.34	8.00	17.00	54.00		18.00	20.00	20.00	20.40	21.00	22.00	23.70	24.80	25.00	25.00	26.00	27.00	28.30	29.40	31.50	33.00	34.70	38.60	45.00	
08324000	0112	19540112	20140112	61	27.80	8.52	15.00	57.00		17.10	19.20	20.00	21.00	22.00	22.00	23.70	24.00	24.90	27.00	28.00	28.20	29.30	30.00	31.50	34.00	36.00	37.80	48.40	
08324000	0113	19540113	20140113	61	27.28	7.67	14.00	56.00		17.00	19.00	20.00	21.00	22.00	23.00	23.00	25.80	26.00	27.00	27.00	28.00	29.00	29.40	31.00	31.00	35.00	36.60	41.80	
08324000	0114	19540114	20140114	61	26.98	7.66	13.00	51.00		17.10	19.00	20.00	21.00	21.50	22.00	22.70	23.00	24.90	26.00	27.00	27.20	28.00	30.00	31.00	32.60	36.00	37.00	43.70	
08324000	0115	19540115	20140115	61	26.85	8.04	15.00	58.00		18.00	19.20	20.00	20.40	21.00	22.60	23.00	23.80	25.00	26.00	26.00	26.00	27.00	28.40	29.50	31.00	34.70	37.80	45.60	
08324000	0116	19540116	20140116	61	27.98	8.52	17.00	67.00		18.10	20.00	20.00	21.00	23.00	24.00	24.00	25.80	26.00	26.00	27.00	27.00	28.00	29.00	30.50	33.20	35.40	37.80	45.50	
08324000	0117	19540117	20140117	61	27.89	8.86	14.00	64.00		18.10	19.00	20.00	21.40	23.00	24.00	24.00	25.00	25.90	26.00	26.10	28.00	28.00	30.00	31.50	32.00	34.70	36.80	51.30	
08324000	0118	19540118	20140118	61	27.21	7.92	13.00	51.00		17.20	19.00	19.00	20.40	22.00	22.00	23.00	25.00	25.00	26.00	27.00	27.20	28.00	29.40	30.50	33.20	35.00	37.80	44.70	
08324000	0119	19540119	20140119	61	27.75	8.57	13.00	54.00		18.00	20.00	20.00	20.00	21.00	22.00	23.00	25.00	26.00	26.00	27.00	27.20	29.00	30.00	30.50	33.00	36.40	38.80	49.90	
08324000	0120	19540120	20140120	61	28.13	8.01	15.00	58.00		19.10	20.00	20.30	21.00	22.00	22.00	23.70	25.00	26.00	27.00	27.10	28.20	30.00	31.00	32.00	33.60	35.00	37.80	43.90	
08324000	0121	19540121	20140121	61	28.16	8.70	14.00	59.00		18.00	19.20	20.00	21.00	22.00	22.60	23.00	24.00	25.90	27.00	27.00	28.00	30.00	32.00	33.00	34.60	36.00	39.80	45.60	
08324000	0122	19540122	20140122	61	28.43	8.56	15.00	58.00		17.20	20.00	21.00	22.00	22.00	23.00	24.70	25.00	25.00	26.00	29.00	29.00	29.30	32.00	32.00	32.60	35.40	40.40	48.00	
08324000	0123	19540123	20140123	61	27.74	8.02	12.00	49.00		18.10	20.00	20.30	21.40	22.00	22.00	23.00	23.80	25.00	25.00	27.00	28.00	28.60	31.00	32.00	34.60	36.00	40.00	45.70	
08324000	0124	19540124	20140124	61	27.79	8.19	14.00	54.00		16.10	19.00	20.00	22.00	22.00	23.00	23.70	24.00	24.90	26.00	28.00	28.20	29.00	31.00	33.00	34.60	36.00	38.00	46.50	
08324000	0125	19540125	20140125	61	28.13	8.20	16.00	51.00		17.10	19.20	20.30	21.40	22.00	23.00	23.00	24.00	25.00	26.00	27.00	28.00	30.60	32.40	34.00	34.60	36.70	38.80	46.90	
08324000	0126	19540126	20140126	61	29.41	8.94	17.00	52.00		17.20	20.20	21.00	22.00	22.00	22.60	23.70	24.80	26.00	28.00	29.00	31.00	31.30	33.40	35.00	36.00	39.00	45.80	48.00	
