site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p90	p95	p99
392547106023400	ALL	20041021	20111110	617	10.05	9.11	1.60	140.00	1.90	3.50	4.40	4.80	5.30	5.70	6.20	6.70	7.30	7.70	8.10	8.70	9.50	10.00	11.00	12.00	13.00	17.00	22.00	38.10
392547106023400	0401	20050401	20050401	1	1.70		1.70	1.70											1.70									
392547106023400	0402	20050402	20050402	1	1.60		1.60	1.60											1.60									
392547106023400	0403	20050403	20050403	1	1.70		1.70	1.70											1.70									
392547106023400	0404	20050404	20050404	1	1.90		1.90	1.90											1.90									
392547106023400	0405	20050405	20050405	1	1.80		1.80	1.80											1.80									
392547106023400	0406	20050406	20050406	1	1.80		1.80	1.80											1.80									
392547106023400	0407	20050407	20050407	1	2.10		2.10	2.10											2.10									
392547106023400	0408	20050408	20050408	1	2.40		2.40	2.40											2.40									
392547106023400	0409	20050409	20050409	1	2.10		2.10	2.10											2.10									
392547106023400	0410	20050410	20050410	1	2.00		2.00	2.00											2.00									
392547106023400	0411	20050411	20050411	1	2.30		2.30	2.30											2.30									
392547106023400	0412	20050412	20050412	1	1.90		1.90	1.90											1.90									
392547106023400	0413	20050413	20050413	1	2.10		2.10	2.10											2.10									
392547106023400	0414	20050414	20050414	1	2.70		2.70	2.70											2.70									
392547106023400	0415	20050415	20050415	1	3.40		3.40	3.40											3.40									
392547106023400	0416	20050416	20050416	1	4.00		4.00	4.00											4.00									
392547106023400	0417	20050417	20050417	1	5.50		5.50	5.50											5.50									
392547106023400	0418	20050418	20050418	1	6.50		6.50	6.50											6.50									
392547106023400	0419	20050419	20050419	1	7.80		7.80	7.80											7.80									
392547106023400	0420	20050420	20050420	1	6.20		6.20	6.20											6.20									
392547106023400	0421	20050421	20050421	1	5.40		5.40	5.40											5.40									
392547106023400	0422	20050422	20050422	1	4.80		4.80	4.80											4.80									
392547106023400	0423	20050423	20050423	1	5.20		5.20	5.20											5.20									
392547106023400	0424	20050424	20050424	1	5.90		5.90	5.90											5.90									
392547106023400	0425	20050425	20050425	1	4.50		4.50	4.50											4.50									
392547106023400	0426	20050426	20050426	1	3.90		3.90	3.90											3.90									
392547106023400	0427	20050427	20050427	1	3.40		3.40	3.40											3.40									
392547106023400	0428	20050428	20050428	1	3.70		3.70	3.70											3.70									
392547106023400	0429	20050429	20050429	1	3.40		3.40	3.40											3.40									
392547106023400	0430	20050430	20050430	1	3.50		3.50	3.50											3.50									
392547106023400	0501	20050501	20050501	1	3.50		3.50	3.50											3.50									
392547106023400	0502	20050502	20050502	1	3.10		3.10	3.10											3.10									
392547106023400	0503	20050503	20050503	1	3.10		3.10	3.10											3.10									
392547106023400	0504	20050504	20050504	1	3.50		3.50	3.50											3.50									
392547106023400	0505	20050505	20050505	1	4.10		4.10	4.10											4.10									
392547106023400	0506	20050506	20050506	1	5.10		5.10	5.10											5.10									
392547106023400	0507	20050507	20050507	1	5.30		5.30	5.30											5.30									
392547106023400	0508	20050508	20050508	1	4.80		4.80	4.80											4.80									
392547106023400	0509	20050509	20050509	1	5.90		5.90	5.90											5.90									
392547106023400	0510	20050510	20050510	1	8.40		8.40	8.40											8.40									
392547106023400	0511	20050511	20050511	1	8.10		8.10	8.10											8.10									
392547106023400	0512	20050512	20050512	1	6.30		6.30	6.30											6.30									
392547106023400	0513	20050513	20050513	1	5.70		5.70	5.70											5.70									
392547106023400	0514	20050514	20050514	1	6.30		6.30	6.30											6.30									
392547106023400	0515	20050515	20050515	1	8.30		8.30	8.30											8.30									
392547106023400	0516	20050516	20050516	1	10.00		10.00	10.00											10.00									
392547106023400	0517	20050517	20050517	1	11.00		11.00	11.00											11.00									
392547106023400	0518	20050518	20050518	1	11.00		11.00	11.00											11.00									
392547106023400	0519	20050519	20050519	1	13.00		13.00	13.00											13.00									
392547106023400	0520	20050520	20050520	1	14.00		14.00	14.00											14.00									
392547106023400	0521	20050521	20050521	1	15.00		15.00	15.00											15.00									
392547106023400	0522	20050522	20050522	1	16.00		16.00	16.00											16.00									
392547106023400	0523	20050523	20050523	1	18.00		18.00	18.00											18.00									
