site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p90	p95	p99
07381450	ALL	20011111	20111019	3400	1331.10	1385.03	11.00	12700.00	71.05	201.05	314.00	405.00	488.00	564.25	632.00	698.00	753.40	814.00	885.00	962.55	1060.00	1170.00	1310.00	1490.00	1800.00	2919.00	4290.00	6759.40
07381450	0101	20020101	20110101	9	2070.00	2000.60	828.00	6970.00			828.00	871.00	914.00	956.00	998.00	1034.00	1070.00	1090.00	1110.00	1145.00	1180.00	1800.00	2420.00	2780.00	3140.00	6970.00		
07381450	0102	20020102	20110102	9	1931.00	1745.59	492.00	6020.00			492.00	646.00	800.00	879.00	958.00	978.50	999.00	1149.50	1300.00	1315.00	1330.00	1805.00	2280.00	2740.00	3200.00	6020.00		
07381450	0103	20020103	20110103	8	1474.75	801.80	781.00	3140.00				829.30	891.40	926.25	939.30	973.80	1051.20	1121.00	1130.00	1139.00	1344.00	1573.50	1785.00	1987.50	2308.00			
07381450	0104	20020104	20110104	8	1259.25	763.12	595.00	2950.00				652.75	727.00	783.00	824.40	857.25	873.00	900.65	1023.50	1146.35	1160.00	1160.00	1325.00	1572.50	1958.00			
07381450	0105	20020105	20110105	8	1280.88	772.97	625.00	2810.00				650.90	684.20	745.00	827.80	884.05	887.20	899.50	985.00	1070.50	1104.00	1131.00	1434.00	1875.00	2258.00			
07381450	0106	20020106	20110106	8	1332.62	825.24	210.00	2540.00				366.45	567.60	723.75	843.90	936.90	975.60	1022.00	1130.00	1238.00	1402.00	1573.00	1873.00	2237.50	2460.00			
07381450	0107	20020107	20110107	8	1247.62	747.48	408.00	2390.00				446.15	495.20	561.00	640.20	729.00	837.00	949.35	1096.50	1243.65	1408.00	1574.50	1786.00	2020.00	2198.00			
07381450	0108	20020108	20110108	8	1169.25	710.93	95.00	2230.00				235.70	416.60	553.25	654.50	778.70	948.80	1111.50	1215.00	1318.50	1422.00	1525.50	1638.00	1755.00	1902.00			
07381450	0109	20020109	20110109	9	1966.67	2081.12	344.00	7340.00			344.00	580.00	816.00	1028.00	1240.00	1240.00	1240.00	1275.00	1310.00	1435.00	1560.00	1600.00	1640.00	1925.00	2210.00	7340.00		
07381450	0110	20020110	20110110	9	1807.22	1865.29	310.00	6600.00			310.00	519.00	728.00	847.50	967.00	1083.50	1200.00	1310.00	1420.00	1455.00	1490.00	1505.00	1520.00	1775.00	2030.00	6600.00		
