site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p85	p90	p95	p99
02323566	ALL	20010125	20151018	5369	142.63	54.60	2.00	546.00	49.70	78.00	89.00	96.00	100.00	104.00	108.00	114.00	120.00	129.00	136.00	143.00	149.00	155.00	161.00	166.00	173.00	183.00	204.00	247.00	326.30
02323566	0101	20020101	20150101	14	139.79	49.95	83.00	251.00			83.00	88.25	104.00	107.75	109.50	110.75	113.00	121.25	131.00	138.75	141.00	141.75	151.00	162.00	168.00	215.25	241.00		
02323566	0102	20020102	20150102	14	140.79	42.40	77.00	246.00			93.00	109.25	110.00	110.00	111.00	115.75	127.00	131.50	133.50	136.50	144.00	147.00	154.00	160.75	163.00	189.25	222.00		
02323566	0103	20020103	20150103	14	147.07	44.58	89.00	240.00			91.00	94.25	98.00	108.50	118.00	124.25	125.00	138.50	145.50	149.00	152.00	163.25	171.00	178.25	188.00	200.75	222.50		
02323566	0104	20020104	20150104	14	145.50	53.00	77.00	261.00			80.00	85.50	93.00	96.00	110.00	127.25	140.00	140.75	142.00	144.50	149.00	158.75	164.00	166.75	169.00	217.00	247.00		
02323566	0105	20020105	20150105	14	134.64	48.34	82.00	247.00			86.50	93.50	101.00	104.00	106.50	108.50	110.00	114.50	122.50	130.25	134.00	136.25	137.00	142.75	160.00	211.00	237.50		
02323566	0106	20020106	20150106	13	143.15	54.94	90.00	281.00			92.00	95.50	99.00	101.50	104.00	107.50	115.80	124.60	133.00	137.90	143.20	148.30	150.40	161.00	180.80	215.10	256.60		
02323566	0107	20020107	20150107	13	151.00	55.39	94.00	291.00			95.20	97.70	102.60	111.00	118.40	119.80	123.60	129.90	139.00	145.30	151.20	157.30	166.40	175.00	188.80	216.10	262.60		
02323566	0108	20020108	20150108	13	145.85	48.23	86.00	247.00			87.60	91.30	100.40	106.50	111.00	114.50	127.00	137.10	142.00	151.10	157.00	160.20	161.60	166.00	180.20	215.90	236.60		
02323566	0109	20020109	20150109	13	140.38	44.82	77.00	229.00			84.60	97.40	107.20	110.00	110.40	111.80	115.00	120.90	130.00	144.70	151.40	152.10	152.80	163.50	182.00	210.00	223.00		
02323566	0110	20020110	20150110	13	139.92	45.66	90.00	238.00			90.80	92.90	99.20	104.50	109.20	113.40	115.20	120.80	132.00	133.40	138.00	146.50	164.00	170.00	178.80	206.10	226.80		
02323566	0111	20020111	20150111	14	133.36	41.44	88.00	230.00			90.00	93.25	97.00	97.75	100.50	105.00	111.00	116.25	125.50	133.75	136.00	148.00	155.50	159.00	159.00	183.00	210.50		
02323566	0112	20020112	20150112	14	131.43	36.43	85.00	222.00			89.00	94.50	99.00	103.50	106.50	109.00	112.00	123.25	129.00	133.25	140.00	141.50	146.00	150.75	153.00	168.00	197.50		
02323566	0113	20020113	20150113	14	131.57	33.97	83.00	217.00			90.50	99.25	103.00	104.50	105.50	109.50	120.00	126.00	129.50	133.25	140.00	146.75	150.50	152.25	153.00	156.00	187.00		
02323566	0114	20020114	20150114	14	133.57	37.51	85.00	231.00			92.50	100.50	102.00	102.75	104.00	105.75	108.00	127.50	136.00	140.50	148.00	151.00	152.50	153.50	155.00	155.75	193.50		
02323566	0115	20020115	20150115	14	139.21	53.65	85.00	298.00			87.50	92.75	101.00	101.75	108.00	114.00	114.00	126.75	133.50	136.50	138.00	145.50	150.50	153.00	153.00	177.75	242.00		
02323566	0116	20020116	20150116	14	141.79	59.21	88.00	329.00			93.50	99.25	100.00	103.00	107.00	113.75	125.00	128.00	131.00	134.00	137.00	148.25	155.00	158.50	160.00	160.75	245.00		
02323566	0117	20020117	20150117	14	140.43	62.04	85.00	334.00			85.00	90.00	105.00	105.00	107.00	112.25	122.00	122.75	126.00	130.75	136.00	142.75	147.50	151.25	155.00	176.00	258.50		
02323566	0118	20020118	20150118	14	143.29	56.05	93.00	324.00			96.00	100.50	105.00	111.00	119.00	126.00	129.00	130.50	133.50	136.25	137.00	145.25	149.50	151.50	153.00	159.75	243.00		
02323566	0119	20020119	20150119	14	148.57	52.64	94.00	305.00			95.50	99.50	107.00	109.25	119.50	129.75	132.00	135.75	143.00	149.25	150.00	153.75	158.00	163.25	170.00	180.50	244.50		
02323566	0120	20020120	20150120	14	146.64	46.07	102.00	278.00			102.50	103.25	104.00	108.50	118.00	127.25	131.00	132.50	139.50	146.75	149.00	150.50	156.50	164.75	173.00	182.00	231.50		
02323566	0121	20020121	20150121	14	140.50	37.31	99.00	243.00			101.50	104.25	105.00	107.25	118.50	129.00	129.00	132.75	136.50	139.75	142.00	142.00	148.50	157.00	163.00	172.00	209.00		
02323566	0122	20020122	20150122	14	142.21	36.93	80.00	231.00			94.00	108.25	109.00	109.75	120.00	130.75	133.00	133.75	141.50	149.75	152.00	155.00	157.00	158.75	161.00	175.25	205.50		
02323566	0123	20020123	20150123	14	144.86	36.77	95.00	241.00			105.00	115.25	116.00	116.75	117.50	120.75	129.00	132.75	140.50	147.00	147.00	154.50	160.50	165.50	170.00	176.00	209.50		
02323566	0124	20020124	20150124	14	144.14	50.52	96.00	292.00			96.50	98.75	104.00	110.00	116.50	121.25	122.00	127.25	129.50	132.50	140.00	155.75	161.50	164.50	172.00	178.00	236.00		
02323566	0125	20010125	20150125	15	139.60	48.74	71.00	259.00			83.60	95.20	100.40	102.00	103.60	111.80	120.20	126.80	134.00	137.20	144.00	149.60	154.00	162.00	181.20	196.80	226.00		
02323566	0126	20010126	20150126	15	140.73	45.70	76.00	233.00			88.60	99.00	102.20	103.00	110.20	116.80	122.80	127.20	128.00	141.60	146.20	147.80	152.40	166.00	173.20	208.60	231.80		
02323566	0127	20010127	20150127	15	142.13	44.48	73.00	228.00			88.00	99.20	102.80	110.00	112.40	117.80	123.80	129.60	136.00	145.60	149.20	150.80	154.60	165.00	180.20	208.60	226.20		
02323566	0128	20010128	20150128	15	143.47	51.78	97.00	290.00			98.20	100.60	103.20	104.00	104.80	109.80	114.20	119.40	133.00	141.80	147.60	150.80	154.00	162.00	176.40	194.40	238.40		
02323566	0129	20010129	20150129	15	135.67	52.69	48.00	280.00			75.60	94.80	96.20	97.00	101.80	104.80	113.20	128.20	145.00	145.80	148.40	151.20	153.40	155.00	159.00	170.80	218.80		
02323566	0130	20010130	20150130	15	129.80	48.74	49.00	243.00			58.00	75.20	92.80	96.00	98.40	100.80	110.80	126.00	134.00	142.80	147.40	150.20	153.20	158.00	161.20	171.60	204.00		
02323566	0131	20010131	20150131	15	140.33	48.50	51.00	270.00			76.80	96.00	99.80	103.00	111.00	128.60	139.00	140.80	148.00	148.80	152.00	155.60	158.60	161.00	161.80	163.80	207.00		
02323566	0201	20010201	20150201	15	137.40	55.55	47.00	288.00			75.20	94.80	96.00	96.00	99.20	100.60	116.60	140.40	142.00	146.00	147.60	148.40	151.00	159.00	163.00	179.60	229.20		
02323566	0202	20010202	20150202	15	136.27	52.61	49.00	293.00			81.40	103.40	104.40	106.00	106.80	108.80	116.80	128.60	135.00	139.00	143.60	147.20	149.20	150.00	156.40	163.40	217.40		
02323566	0203	20010203	20150203	15	140.93	48.63	60.00	281.00			87.00	105.40	107.40	113.00	114.60	119.80	126.60	132.80	136.00	140.80	143.80	147.80	153.00	157.00	167.40	174.20	218.60		
02323566	0204	20010204	20150204	15	140.47	53.49	61.00	296.00			76.60	93.80	104.20	105.00	108.20	115.00	123.00	132.00	144.00	147.20	148.60	151.40	156.20	161.00	167.40	170.20	221.00		
02323566	0205	20010205	20150205	15	143.40	57.72	68.00	301.00			72.80	84.40	97.20	98.00	102.80	115.40	128.20	137.20	142.00	152.40	156.20	157.40	158.60	161.00	168.20	191.00	243.40		
02323566	0206	20010206	20150206	15	139.40	55.84	56.00	283.00			68.00	84.80	98.60	101.00	101.80	107.40	116.60	128.00	140.00	142.40	148.40	156.00	162.40	164.00	175.20	191.20	233.20		
02323566	0207	20010207	20150207	15	135.00	51.31	72.00	261.00			72.60	81.00	93.40	95.00	96.60	98.20	100.20	109.60	140.00	154.40	158.00	159.20	161.60	164.00	171.20	176.60	211.80		
02323566	0208	20010208	20150208	15	138.87	42.65	67.00	226.00			83.80	95.80	97.80	101.00	106.60	113.40	121.80	130.40	136.00	149.60	153.00	155.40	162.80	178.00	180.40	182.20	200.20		
02323566	0209	20010209	20150209	15	136.67	39.62	71.00	213.00			75.20	85.60	98.60	105.00	112.20	114.60	122.20	135.20	144.00	147.20	154.60	159.80	162.00	166.00	167.60	174.00	192.00		
02323566	0210	20010210	20150210	15	136.00	39.05	74.00	214.00			84.20	93.40	98.00	102.00	107.60	111.40	117.40	126.00	134.00	145.20	152.20	156.60	160.80	168.00	170.40	177.00	194.20		
02323566	0211	20010211	20150211	15	141.00	55.51	72.00	299.00			86.40	97.20	99.20	100.00	100.00	107.80	118.20	126.80	130.00	138.80	141.60	147.20	157.80	169.00	181.00	187.00	233.00		
02323566	0212	20010212	20150212	15	146.33	54.03	75.00	291.00			84.00	93.20	100.20	109.00	109.00	118.60	125.40	128.40	138.00	148.40	157.00	164.20	169.60	172.00	176.80	193.00	238.20		
02323566	0213	20010213	20150213	15	137.73	46.04	75.00	261.00			88.80	98.40	99.40	101.00	106.60	115.80	121.40	122.60	125.00	136.20	139.60	146.40	156.60	159.00	175.00	181.40	214.20		
