site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p85	p90	p95	p99
06076690	ALL	19771001	20150930	8643	156.57	171.12	18.00	3220.00	32.00	48.00	58.00	65.00	73.00	80.00	85.00	90.00	95.00	100.00	110.00	117.00	125.00	135.00	148.00	161.00	190.00	232.00	296.00	412.00	903.68
06076690	0101	19780101	20150101	21	87.76	35.51	35.00	165.00		35.10	37.80	47.70	56.40	61.00	69.80	77.10	79.60	83.60	85.00	86.20	88.40	90.00	94.00	105.00	122.00	137.00	148.00	163.50	
06076690	0102	19780102	20150102	21	87.95	33.72	39.00	150.00		40.10	50.00	51.20	54.40	57.50	69.00	78.50	80.00	80.00	80.00	84.10	86.00	90.00	94.00	107.50	130.00	140.00	148.00	150.00	
06076690	0103	19780103	20150103	21	85.95	33.46	40.00	150.00		40.50	46.00	50.00	52.40	56.00	67.40	75.70	76.00	79.60	82.00	84.10	86.00	90.00	90.00	100.00	119.00	139.00	149.00	150.00	
06076690	0104	19780104	20150104	21	88.10	39.00	37.00	200.00		37.80	46.00	50.00	53.20	62.00	69.00	73.80	79.00	80.00	84.00	84.10	85.00	85.00	89.00	97.50	118.00	137.00	148.00	195.00	
06076690	0105	19780105	20150105	21	92.67	57.06	34.00	300.00		34.60	41.00	46.50	51.60	60.00	68.40	70.00	78.00	80.00	82.00	82.20	84.00	85.80	94.00	107.50	118.00	141.00	150.00	285.00	
06076690	0106	19780106	20150106	21	91.14	47.26	30.00	250.00		31.00	42.00	50.00	52.00	59.00	67.20	77.00	84.00	85.00	86.00	86.00	86.40	88.60	94.00	105.00	119.00	135.50	144.00	239.50	
06076690	0107	19780107	20150107	21	89.57	40.73	32.00	210.00		32.80	41.00	45.30	51.20	59.50	66.00	79.80	84.80	85.00	86.00	87.00	88.60	95.00	97.00	110.00	120.00	127.00	142.00	203.50	
06076690	0108	19780108	20150108	21	87.86	37.65	35.00	180.00		35.30	39.00	43.60	49.40	56.00	61.40	72.00	79.00	85.40	88.00	88.20	90.00	93.00	104.00	115.00	126.00	130.00	138.00	176.00	
06076690	0109	19780109	20150109	21	89.10	36.13	36.00	160.00		36.20	39.40	45.00	50.60	64.50	71.20	74.10	79.00	84.50	86.00	90.00	90.00	93.00	104.00	110.00	128.00	140.00	148.00	159.00	
