site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p90	p95	p99
04039500	ALL	19420501	19710930	10745	499.94	524.57	67.00	8600.00	100.00	159.00	204.00	230.00	250.00	270.00	289.00	304.00	320.00	335.00	350.00	370.00	390.00	410.00	445.00	497.00	560.00	906.00	1420.00	2935.40
04039500	0101	19430101	19710101	29	315.00	97.46	105.00	580.00		127.50	190.00	222.50	250.00	255.00	260.00	272.50	280.00	307.50	315.00	315.00	320.00	360.00	360.00	380.00	390.00	440.00	510.00	
04039500	0102	19430102	19710102	29	314.59	96.80	105.00	570.00		132.50	185.00	212.50	240.00	260.00	270.00	279.00	290.00	297.50	310.00	315.00	320.00	355.00	360.00	382.50	390.00	440.00	505.00	
04039500	0103	19430103	19710103	29	311.83	94.53	105.00	560.00		137.50	180.00	212.50	240.00	260.00	268.00	275.00	280.00	295.00	300.00	310.00	330.00	355.00	360.00	375.00	395.00	430.00	500.00	
04039500	0104	19430104	19710104	29	306.55	93.50	105.00	560.00		137.50	180.00	220.00	240.00	250.00	255.00	262.50	270.00	285.00	300.00	305.00	315.00	355.00	360.00	365.00	380.00	420.00	500.00	
04039500	0105	19430105	19710105	29	304.83	91.05	115.00	560.00		142.50	175.00	217.50	235.00	252.50	255.00	260.00	280.00	290.00	300.00	307.50	315.00	350.00	350.00	360.00	360.00	410.00	495.00	
04039500	0106	19430106	19710106	29	306.90	90.81	115.00	550.00		142.50	175.00	217.50	235.00	245.00	250.00	267.50	280.00	297.50	300.00	317.50	330.00	340.00	360.00	375.00	400.00	405.00	480.00	
04039500	0107	19430107	19710107	29	308.90	90.66	130.00	540.00		150.00	175.00	217.50	238.00	240.00	250.00	265.00	280.00	295.00	300.00	320.00	340.00	350.00	360.00	385.00	390.00	410.00	480.00	
04039500	0108	19430108	19710108	29	311.72	90.48	150.00	540.00		160.00	175.00	227.50	230.00	240.00	250.00	275.00	285.00	295.00	305.00	315.00	330.00	350.00	360.00	380.00	390.00	440.00	495.00	
04039500	0109	19430109	19710109	29	311.90	86.57	155.00	540.00		162.50	180.00	217.50	250.00	250.00	270.00	282.50	290.00	295.00	305.00	315.00	330.00	345.00	360.00	365.00	390.00	430.00	487.50	
04039500	0110	19430110	19710110	29	312.24	86.55	150.00	540.00		160.00	175.00	217.50	250.00	252.50	275.00	287.50	290.00	300.00	310.00	325.00	335.00	340.00	340.00	350.00	400.00	430.00	487.50	
04039500	0111	19430111	19710111	29	313.45	85.57	150.00	540.00		160.00	180.00	217.50	245.00	270.00	275.00	280.00	290.00	305.00	310.00	325.00	340.00	340.00	340.00	355.00	400.00	420.00	487.50	
04039500	0112	19430112	19710112	29	310.52	83.22	145.00	540.00		157.50	190.00	227.50	240.00	267.50	280.00	280.00	280.00	302.50	310.00	320.00	330.00	330.00	340.00	340.00	390.00	420.00	480.00	
04039500	0113	19430113	19710113	29	307.93	80.92	145.00	530.00		157.50	190.00	230.00	240.00	262.50	275.00	280.00	280.00	300.00	310.00	320.00	320.00	330.00	335.00	342.50	370.00	420.00	475.00	
