site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p85	p90	p95	p99
07332620	ALL	20061001	20160211	3421	230.71	1089.41	0.00	23100.00	0.00	0.00	0.00	0.00	0.00	0.03	0.16	0.62	1.60	3.30	5.90	10.00	16.00	24.00	36.00	53.50	75.00	117.00	229.80	763.60	5616.80
07332620	0101	20070101	20160101	10	131.36	215.33	0.04	667.00			0.07	0.25	0.51	0.92	1.34	1.78	4.82	8.84	29.10	51.10	74.20	102.70	145.60	208.00	293.80	444.70	632.80		
07332620	0102	20070102	20160102	10	105.24	159.28	0.04	500.00			0.06	0.18	0.57	1.42	3.75	7.33	21.38	39.37	47.50	54.30	57.60	71.85	115.30	166.25	226.20	336.20	474.80		
07332620	0103	20070103	20160103	10	87.75	103.54	0.06	275.00			0.08	0.17	0.56	1.48	3.22	5.64	18.18	34.52	37.00	41.90	84.80	128.60	174.80	201.00	203.20	228.85	267.90		
07332620	0104	20070104	20160104	10	66.69	82.87	0.05	238.00			0.07	0.17	0.52	1.33	2.96	5.27	13.94	25.00	30.00	36.85	68.20	91.75	94.50	115.50	158.40	196.40	231.60		
07332620	0105	20070105	20160105	10	50.71	59.73	0.09	153.00			0.10	0.17	0.52	1.33	3.02	5.44	11.66	19.30	27.00	35.30	49.60	63.30	75.40	99.00	136.40	151.05	152.70		
07332620	0106	20070106	20160106	10	42.26	46.68	0.08	132.00			0.09	0.16	0.45	1.10	2.45	4.38	8.54	13.54	24.00	36.00	58.00	74.15	74.70	78.00	84.60	102.75	127.50		
07332620	0107	20070107	20160107	10	66.40	129.55	0.09	426.00			0.10	0.15	0.29	0.59	1.41	2.66	7.80	14.40	24.00	33.30	36.60	43.95	62.10	72.75	74.40	197.85	390.90		
07332620	0108	20070108	20160108	10	99.79	246.23	0.16	797.00			0.16	0.17	0.30	0.63	1.69	3.35	8.28	14.44	18.50	22.50	28.00	35.15	46.70	58.25	69.80	327.05	724.70		
07332620	0109	20070109	20160109	10	57.87	113.17	0.20	373.00			0.63	3.00	5.60	8.62	10.60	11.70	13.20	14.85	15.00	15.75	24.00	31.20	35.60	48.75	72.40	183.20	343.80		
07332620	0110	20070110	20160110	10	56.73	78.93	0.16	253.00			0.75	4.02	7.28	10.53	13.50	16.25	19.80	23.65	26.50	29.00	29.00	34.55	54.90	82.25	118.00	173.70	240.80		
07332620	0111	20070111	20160111	10	57.01	74.37	0.11	201.00			1.10	6.54	10.80	13.00	16.10	19.95	21.80	22.90	24.50	26.30	29.60	35.15	46.70	87.25	162.60	193.85	199.90		
07332620	0112	20070112	20160112	10	55.31	54.98	0.06	155.00			1.15	7.17	11.40	12.50	16.30	22.35	28.80	35.40	37.50	39.85	49.20	58.25	66.50	90.25	132.60	150.45	154.30		
07332620	0113	20070113	20160113	10	354.29	990.13	0.05	3170.00			0.93	5.74	9.44	11.20	14.70	19.65	21.80	22.90	36.00	49.50	55.00	59.90	63.20	82.50	121.00	1197.25	2866.50		
07332620	0114	20070114	20160114	10	507.73	1473.56	0.07	4700.00			0.88	5.35	9.36	12.55	15.50	18.25	20.20	21.85	28.00	35.40	50.80	67.10	85.80	102.50	116.80	1724.30	4242.20		
07332620	0115	20070115	20160115	10	339.18	960.16	0.05	3070.00			0.82	5.02	8.76	11.68	14.50	17.25	18.40	18.95	20.50	24.05	46.60	63.15	63.70	76.75	104.80	1149.25	2774.50		
07332620	0116	20070116	20160116	10	190.99	503.30	0.04	1620.00			0.83	5.15	8.72	10.97	12.00	12.00	12.80	13.90	17.50	21.70	29.40	42.05	67.90	88.00	101.20	635.90	1468.60		
07332620	0117	20070117	20160117	10	104.29	233.30	0.06	760.00			0.76	4.64	7.22	7.55	8.99	11.36	13.60	15.80	18.00	20.10	21.20	32.95	73.10	97.00	101.40	332.95	694.30		
07332620	0118	20070118	20160118	10	51.45	78.95	0.07	250.00			0.50	2.88	4.72	5.60	7.20	9.40	11.60	13.80	15.50	17.10	18.20	29.05	65.90	91.50	103.60	157.70	235.80		
07332620	0119	20070119	20160119	10	38.36	50.36	0.07	148.00			0.34	1.84	3.34	4.83	6.34	7.88	8.94	9.82	14.45	19.00	19.00	28.00	61.00	82.25	89.40	111.60	142.40		
