site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p85	p90	p95	p99
01575585	ALL	19841001	20160329	3200	318.56	432.41	49.00	8970.00	76.00	92.00	107.00	122.00	132.00	143.00	158.00	170.00	181.00	196.00	213.00	229.00	247.60	273.00	301.00	334.00	384.80	455.00	578.00	838.80	2089.40
01575585	0101	19850101	20160101	9	282.22	149.40	125.00	526.00			125.00	145.00	165.00	166.50	168.00	181.00	194.00	197.00	200.00	238.00	276.00	346.50	417.00	443.00	469.00	497.50	526.00		
01575585	0102	19850102	20160102	9	287.67	122.98	129.00	460.00			129.00	146.00	163.00	165.00	167.00	184.50	202.00	269.50	337.00	337.50	338.00	366.00	394.00	396.50	399.00	429.50	460.00		
01575585	0103	19850103	20160103	9	271.56	103.47	126.00	400.00			126.00	147.50	169.00	171.50	174.00	184.50	195.00	263.50	332.00	334.00	336.00	346.00	356.00	356.00	356.00	378.00	400.00		
01575585	0104	19850104	20160104	9	260.33	81.31	132.00	350.00			132.00	152.50	173.00	176.50	180.00	213.00	246.00	264.00	282.00	296.50	311.00	320.00	329.00	334.50	340.00	345.00	350.00		
01575585	0105	19850105	20160105	9	248.33	86.14	102.00	380.00			102.00	134.50	167.00	171.50	176.00	213.50	251.00	252.00	253.00	274.00	295.00	298.50	302.00	305.50	309.00	344.50	380.00		
01575585	0106	19850106	20160106	9	293.44	264.75	115.00	978.00			115.00	121.00	127.00	140.50	154.00	191.00	228.00	228.00	228.00	229.50	231.00	251.50	272.00	290.00	308.00	643.00	978.00		
01575585	0107	19850107	20160107	9	253.44	163.86	128.00	660.00			128.00	129.50	131.00	145.00	159.00	169.50	180.00	200.00	220.00	226.00	232.00	248.50	265.00	285.50	306.00	483.00	660.00		
01575585	0108	19850108	20160108	9	240.89	107.04	110.00	480.00			110.00	130.00	150.00	159.00	168.00	191.00	214.00	229.00	244.00	246.00	248.00	255.50	263.00	277.00	291.00	385.50	480.00		
01575585	0109	19850109	20160109	9	249.33	108.27	120.00	487.00			120.00	145.00	170.00	170.50	171.00	184.00	197.00	217.50	238.00	251.00	264.00	276.00	288.00	298.50	309.00	398.00	487.00		
01575585	0110	19850110	20160110	9	324.56	307.80	130.00	1100.00			130.00	135.00	140.00	145.50	151.00	171.50	192.00	199.50	207.00	235.50	264.00	272.00	280.00	368.50	457.00	778.50	1100.00		
01575585	0111	19850111	20160111	9	357.56	352.27	130.00	1190.00			130.00	132.50	135.00	137.00	139.00	153.50	168.00	180.00	192.00	241.00	290.00	310.00	330.00	487.00	644.00	917.00	1190.00		
01575585	0112	19850112	20160112	9	381.00	379.01	139.00	1360.00			139.00	145.00	151.00	171.00	191.00	225.50	260.00	261.00	262.00	265.50	269.00	321.50	374.00	398.50	423.00	891.50	1360.00		
01575585	0113	19850113	20160113	9	327.89	195.16	141.00	782.00			141.00	148.00	155.00	173.50	192.00	219.00	246.00	273.00	300.00	337.00	374.00	374.50	375.00	380.50	386.00	584.00	782.00		
01575585	0114	19850114	20160114	9	288.22	187.34	123.00	755.00			123.00	135.50	148.00	175.00	202.00	221.00	240.00	242.00	244.00	248.00	252.00	270.00	288.00	315.00	342.00	548.50	755.00		
01575585	0115	19850115	20160115	9	334.33	205.18	125.00	736.00			125.00	133.00	141.00	169.00	197.00	208.00	219.00	271.00	323.00	332.00	341.00	342.50	344.00	463.50	583.00	659.50	736.00		
01575585	0116	19850116	20160116	9	435.22	380.98	128.00	1320.00			128.00	133.50	139.00	150.00	161.00	177.00	193.00	277.00	361.00	392.50	424.00	484.00	544.00	595.50	647.00	983.50	1320.00		
01575585	0117	19850117	20160117	9	337.00	224.49	131.00	788.00			131.00	136.00	141.00	160.50	180.00	188.00	196.00	224.50	253.00	304.50	356.00	378.00	400.00	494.00	588.00	688.00	788.00		
01575585	0118	19850118	20160118	9	308.22	165.60	135.00	578.00			135.00	155.00	175.00	185.00	195.00	204.50	214.00	217.00	220.00	278.50	337.00	345.50	354.00	460.00	566.00	572.00	578.00		
01575585	0119	19850119	20160119	9	351.33	227.15	169.00	846.00			169.00	175.50	182.00	185.00	188.00	190.50	193.00	235.50	278.00	289.00	300.00	394.50	489.00	503.00	517.00	681.50	846.00		
01575585	0120	19850120	20160120	9	538.78	517.08	166.00	1720.00			166.00	167.00	168.00	169.50	171.00	229.50	288.00	332.00	376.00	409.00	442.00	470.00	498.00	759.00	1020.00	1370.00	1720.00		
01575585	0121	19850121	20160121	9	363.33	211.27	149.00	718.00			149.00	155.00	161.00	162.00	163.00	207.50	252.00	272.50	293.00	356.50	420.00	455.50	491.00	557.00	623.00	670.50	718.00		
01575585	0122	19850122	20160122	9	301.56	144.54	132.00	542.00			132.00	149.00	166.00	171.00	176.00	188.00	200.00	236.50	273.00	328.50	384.00	397.00	410.00	420.50	431.00	486.50	542.00		
