site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p85	p90	p95	p99
11073360	ALL	19691001	20151013	16814	18.48	64.70	0.00	2060.00	0.07	0.21	0.32	0.45	0.57	0.69	0.81	0.91	1.00	1.10	1.20	1.40	1.60	1.80	2.10	2.50	3.50	17.00	57.00	109.00	244.00
11073360	0101	19700101	20150101	46	15.35	41.51	0.11	171.00		0.24	0.27	0.42	0.64	0.80	0.89	0.99	1.08	1.10	1.15	1.28	1.40	1.85	2.38	2.60	3.68	11.00	69.60	152.50	
11073360	0102	19700102	20150102	46	24.16	49.41	0.13	207.00		0.21	0.30	0.50	0.79	0.93	1.00	1.10	1.18	1.31	1.55	1.60	1.88	2.40	8.52	29.00	44.00	49.85	98.00	172.60	
11073360	0103	19700103	20150103	46	25.69	47.20	0.15	174.00		0.23	0.45	0.61	0.74	0.83	1.00	1.15	1.20	1.30	1.40	1.94	2.42	3.98	14.34	27.75	49.20	74.90	110.70	160.90	
11073360	0104	19700104	20150104	46	54.90	121.29	0.20	631.00		0.22	0.48	0.61	0.82	0.96	1.10	1.15	1.28	1.43	1.65	2.40	2.84	3.40	17.04	57.00	93.60	107.50	226.90	336.25	
11073360	0105	19700105	20150105	46	35.43	66.78	0.19	296.00		0.19	0.47	0.66	0.79	0.89	0.99	1.04	1.26	1.94	2.95	3.29	4.06	12.27	21.50	41.00	53.20	99.65	131.10	217.25	
11073360	0106	19700106	20150106	46	36.66	110.34	0.22	694.00		0.26	0.56	0.65	0.81	0.85	0.91	1.00	1.10	1.20	1.75	1.90	2.26	3.19	5.49	11.75	34.00	58.55	124.40	198.50	
11073360	0107	19700107	20150107	46	55.95	187.66	0.22	1220.00		0.25	0.45	0.62	0.73	0.84	0.88	0.96	1.08	1.20	1.70	2.10	2.42	3.69	7.61	30.00	41.80	88.65	146.70	280.75	
11073360	0108	19700108	20150108	46	22.47	58.21	0.29	313.00		0.30	0.42	0.56	0.86	0.93	0.94	0.99	1.10	1.40	1.50	1.79	1.88	2.50	3.06	6.05	38.40	46.85	65.80	176.20	
11073360	0109	19700109	20150109	46	61.00	246.91	0.18	1560.00		0.27	0.39	0.52	0.70	0.81	0.94	1.04	1.18	1.42	1.60	1.79	2.18	2.88	3.30	4.53	18.80	46.00	80.40	487.35	
11073360	0110	19700110	20150110	46	52.46	154.37	0.14	814.00		0.31	0.41	0.62	0.70	0.76	0.83	0.93	1.00	1.01	1.10	1.27	1.72	1.80	2.09	2.58	24.80	55.70	211.20	474.15	
11073360	0111	19700111	20150111	46	31.06	94.96	0.09	495.00		0.14	0.32	0.56	0.77	0.81	0.84	1.00	1.10	1.11	1.35	1.58	1.70	1.96	2.47	4.70	21.96	38.75	60.20	321.95	
11073360	0112	19700112	20150112	46	26.73	89.76	0.09	555.00		0.15	0.32	0.52	0.70	0.72	0.81	0.88	0.98	1.10	1.20	1.40	1.50	1.60	1.99	2.17	5.52	22.80	79.60	191.10	
11073360	0113	19700113	20150113	46	37.41	132.46	0.07	849.00		0.15	0.31	0.44	0.64	0.72	0.83	0.95	1.00	1.11	1.30	1.57	1.60	1.85	2.58	4.08	13.72	58.00	88.60	229.20	
