site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p85	p90	p95	p99
14154500	ALL	19351001	20160119	29331	589.38	974.50	10.00	23800.00	15.00	21.00	27.00	34.00	42.00	55.00	75.00	108.00	154.00	210.00	273.00	344.00	422.00	509.00	623.00	745.00	897.00	1100.00	1420.00	2110.00	4666.80
14154500	0101	19360101	20160101	81	1027.80	1476.84	54.00	9570.00		157.50	209.20	225.20	252.60	337.50	382.80	431.80	523.20	549.80	603.00	662.70	760.40	837.70	914.40	1075.00	1260.00	1472.00	1900.00	4631.00	
14154500	0102	19360102	20160102	81	986.17	1122.44	88.00	5400.00		158.20	195.60	232.50	309.80	372.50	415.60	457.00	522.40	584.30	656.00	705.00	728.40	878.10	921.60	1007.00	1304.00	1521.00	2140.00	4584.00	
14154500	0103	19360103	20160103	81	924.28	909.95	78.00	4430.00		148.10	206.20	230.80	288.80	341.50	412.60	497.20	555.40	583.20	635.00	718.20	801.60	834.60	869.20	1036.00	1216.00	1679.00	2370.00	3335.00	
14154500	0104	19360104	20160104	81	1000.51	1109.68	94.00	7040.00		140.80	196.80	242.40	277.40	337.50	400.80	480.90	524.40	574.00	625.00	695.70	844.80	884.20	930.40	1145.00	1480.00	1928.00	2302.00	3457.00	
14154500	0105	19360105	20160105	81	1004.10	1110.51	97.00	5720.00		132.70	191.40	237.90	275.80	335.00	418.40	492.10	513.00	549.00	614.00	661.50	745.20	807.80	956.20	1190.00	1644.00	1900.00	2160.00	3954.00	
14154500	0106	19360106	20160106	81	1088.72	1595.79	73.00	9880.00		135.20	182.40	228.70	277.40	315.50	399.80	453.70	512.80	549.30	611.00	710.10	738.40	833.40	988.00	1300.00	1458.00	1814.00	2052.00	3089.00	
14154500	0107	19360107	20160107	81	1129.84	1534.92	64.00	8850.00		153.50	187.80	238.00	318.40	363.50	418.40	446.70	516.80	570.10	624.00	692.00	794.80	848.50	1020.00	1135.00	1448.00	1770.00	2726.00	4777.00	
14154500	0108	19360108	20160108	81	1143.98	1777.02	68.00	14700.00		146.80	193.60	237.90	341.00	395.00	408.80	493.70	522.40	609.80	651.00	694.00	802.40	868.30	1052.00	1215.00	1558.00	2113.00	2818.00	3633.00	
14154500	0109	19360109	20160109	81	1110.11	1097.84	70.00	6060.00		154.90	194.40	281.90	353.60	408.50	443.60	540.80	599.20	636.00	704.00	793.70	926.80	1123.00	1336.00	1615.00	1722.00	1997.00	2564.00	2937.00	
14154500	0110	19360110	20160110	81	1319.21	1604.24	64.00	9560.00		153.10	197.80	312.30	350.20	428.00	475.20	513.90	603.80	702.70	768.00	924.50	1098.00	1182.00	1310.00	1455.00	1912.00	2564.00	2950.00	4720.00	
14154500	0111	19360111	20160111	81	1338.27	1641.01	56.00	8080.00		135.00	231.20	308.40	333.80	424.00	519.80	550.00	621.40	694.50	791.00	893.60	956.40	1041.00	1196.00	1445.00	1774.00	2297.00	3500.00	5429.00	
14154500	0112	19360112	20160112	81	1212.15	1240.25	52.00	5710.00		121.50	214.40	321.60	356.20	387.00	451.60	525.70	589.20	649.30	725.00	814.40	891.20	1023.60	1194.00	1660.00	2064.00	2522.00	2852.00	4408.00	
14154500	0113	19360113	20160113	81	1307.09	1550.73	60.00	8970.00		135.10	247.20	325.70	370.20	398.00	429.40	510.50	547.80	596.90	733.00	771.10	859.20	1310.00	1514.00	1720.00	1986.00	2430.00	2922.00	4098.00	
14154500	0114	19360114	20160114	81	1329.81	1567.37	73.00	8900.00		142.40	233.20	326.90	401.40	465.50	485.60	517.90	570.40	638.30	690.00	750.60	1044.00	1182.00	1530.00	1670.00	2064.00	2242.00	2686.00	4913.00	
14154500	0115	19360115	20160115	81	1436.73	1893.98	122.00	13300.00		156.00	229.20	276.60	382.00	425.00	461.80	491.50	544.00	645.60	802.00	900.00	1118.00	1200.00	1332.00	1780.00	2362.00	2963.00	3660.00	4051.00	
14154500	0116	19360116	20160116	81	1381.32	1671.28	116.00	9380.00		129.70	212.00	315.50	367.60	422.00	449.60	508.40	590.00	632.70	777.00	989.20	1106.00	1280.00	1566.00	1810.00	2036.00	2440.00	2848.00	4615.00	
14154500	0117	19360117	20160117	81	1511.41	2008.99	105.00	14100.00		119.30	215.60	328.80	353.00	403.00	432.00	471.90	539.00	657.30	891.00	971.20	1242.00	1372.00	1476.00	1895.00	2112.00	2877.00	3882.00	5255.00	
14154500	0118	19360118	20160118	81	1535.42	2138.94	96.00	12700.00		145.10	255.00	312.80	335.80	383.50	404.20	455.50	539.60	725.70	866.00	1023.00	1332.00	1422.00	1528.00	1695.00	1930.00	2590.00	3466.00	5030.00	
14154500	0119	19360119	20160119	81	1352.49	1736.90	90.00	10700.00		152.70	246.80	297.90	336.60	358.50	391.20	459.30	555.60	654.70	732.00	862.40	1046.00	1110.00	1354.00	1655.00	1760.00	2649.00	3178.00	4943.00	
14154500	0120	19360120	20150120	80	1308.72	1596.57	84.00	6950.00		118.90	230.70	263.95	316.60	355.50	410.00	488.50	586.40	638.40	681.00	836.75	897.60	1045.50	1284.00	1430.00	1928.00	2265.00	3978.00	5529.00	
