site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p85	p90	p95	p99
09396100	ALL	19730207	20151105	390	744.06	758.41	0.00	5720.00	0.00	0.00	0.00	0.42	9.64	77.50	500.90	523.55	559.40	591.00	615.00	660.00	700.00	760.75	824.60	1000.00	1120.00	1293.50	1597.00	2034.50	4581.80
09396100	0108	19930108	19930108	1	1650.00		1650.00	1650.00											1650.00										
09396100	0109	19930109	19930109	1	890.00		890.00	890.00											890.00										
09396100	0112	19800112	19800112	1	507.00		507.00	507.00											507.00										
09396100	0117	19790117	19930117	2	877.50	470.23	545.00	1210.00								578.25	678.00	777.75	877.50	977.25	1077.00	1176.75							
09396100	0118	19790118	19930118	2	2050.00	551.54	1660.00	2440.00								1699.00	1816.00	1933.00	2050.00	2167.00	2284.00	2401.00							
09396100	0119	19790119	19930119	3	1373.33	455.01	920.00	1830.00						920.00	1010.00	1100.00	1190.00	1280.00	1370.00	1462.00	1554.00	1646.00	1738.00	1830.00					
09396100	0120	19930120	19930120	1	887.00		887.00	887.00											887.00										
09396100	0128	20080128	20080128	1	3100.00		3100.00	3100.00											3100.00										
09396100	0129	20080129	20080129	1	1010.00		1010.00	1010.00											1010.00										
09396100	0130	19800130	19800130	1	946.00		946.00	946.00											946.00										
09396100	0131	19800131	19800131	1	1500.00		1500.00	1500.00											1500.00										
09396100	0201	19880201	19880201	1	546.00		546.00	546.00											546.00										
09396100	0202	19770202	19770202	1	550.00		550.00	550.00											550.00										
09396100	0203	19770203	19880203	2	805.00	346.48	560.00	1050.00								584.50	658.00	731.50	805.00	878.50	952.00	1025.50							
09396100	0204	19770204	19770204	1	610.00		610.00	610.00											610.00										
09396100	0207	19730207	19730207	1	1000.00		1000.00	1000.00											1000.00										
09396100	0208	19730208	20010208	2	737.00	197.99	597.00	877.00								611.00	653.00	695.00	737.00	779.00	821.00	863.00							
09396100	0209	19730209	19730209	1	500.00		500.00	500.00											500.00										
09396100	0210	19810210	19810210	1	591.00		591.00	591.00											591.00										
09396100	0211	19810211	19810211	1	591.00		591.00	591.00											591.00										
09396100	0212	19810212	19810212	1	566.00		566.00	566.00											566.00										
09396100	0213	19810213	19810213	1	591.00		591.00	591.00											591.00										
09396100	0214	20080214	20080214	1	1340.00		1340.00	1340.00											1340.00										
09396100	0215	19790215	20080215	3	1990.00	714.21	1390.00	2780.00						1390.00	1472.00	1554.00	1636.00	1718.00	1800.00	1996.00	2192.00	2388.00	2584.00	2780.00					
09396100	0216	19790216	20080216	4	912.50	497.77	575.00	1650.00					575.00	596.25	617.50	638.75	660.00	686.25	712.50	738.75	765.00	986.25	1207.50	1428.75	1650.00				
09396100	0217	19850217	20080217	2	831.00	338.00	592.00	1070.00								615.90	687.60	759.30	831.00	902.70	974.40	1046.10							
09396100	0218	19850218	19850218	1	702.00		702.00	702.00											702.00										
09396100	0219	19800219	19850219	2	1501.00	1370.37	532.00	2470.00								628.90	919.60	1210.30	1501.00	1791.70	2082.40	2373.10							
09396100	0220	19800220	19800220	1	4650.00		4650.00	4650.00											4650.00										
09396100	0221	19800221	19800221	1	1080.00		1080.00	1080.00											1080.00										
09396100	0222	19800222	19800222	1	702.00		702.00	702.00											702.00										
09396100	0227	19730227	19730227	1	682.00		682.00	682.00											682.00										
09396100	0228	19730228	19730228	1	1240.00		1240.00	1240.00											1240.00										
09396100	0301	19730301	19730301	1	1040.00		1040.00	1040.00											1040.00										
09396100	0302	19730302	19730302	1	2040.00		2040.00	2040.00											2040.00										
09396100	0303	19730303	19730303	1	2000.00		2000.00	2000.00											2000.00										
09396100	0304	19730304	19730304	1	1500.00		1500.00	1500.00											1500.00										
