site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p85	p90	p95	p99
09430600	ALL	19670221	20151209	17824	30.07	131.34	0.00	6800.00	0.00	0.00	0.23	0.81	1.30	1.70	2.10	2.80	3.60	4.60	6.00	7.80	9.80	12.00	17.00	22.00	32.00	47.00	75.00	126.00	289.75
09430600	0101	19680101	20150101	48	26.36	38.56	0.41	155.00		0.98	1.93	2.21	2.96	3.30	3.47	5.08	5.76	7.62	8.30	11.95	12.40	14.85	21.60	32.50	52.40	63.00	100.60	129.90	
09430600	0102	19680102	20150102	48	22.80	30.09	0.43	116.00		1.09	1.85	2.47	2.86	3.10	3.85	5.42	6.06	7.21	8.30	9.98	12.00	14.00	21.60	30.00	52.40	63.30	71.00	98.50	
09430600	0103	19680103	20150103	48	23.91	37.86	0.46	216.00		1.09	1.94	2.37	2.86	3.65	4.00	5.32	5.88	6.75	8.05	9.36	10.40	12.85	22.00	24.75	56.80	60.65	62.40	92.75	
09430600	0104	19680104	20150104	48	37.20	115.81	0.47	804.00		1.04	1.93	2.27	2.74	3.92	5.35	6.18	7.26	8.31	9.60	10.00	11.40	18.70	22.60	37.75	51.20	55.00	64.10	95.70	
09430600	0105	19680105	20150105	48	30.12	54.94	0.53	332.00		1.09	2.03	2.34	2.88	3.15	5.21	5.42	6.66	9.81	10.00	11.95	13.00	17.85	25.60	41.75	57.20	61.95	66.50	131.75	
09430600	0106	19680106	20150106	48	36.83	75.59	0.57	476.00		1.14	2.04	2.33	2.82	4.15	5.15	5.83	6.74	9.21	10.00	13.95	15.40	17.70	28.30	42.75	52.80	62.30	112.00	163.70	
09430600	0107	19680107	20150107	48	36.38	64.69	0.60	304.00		1.14	1.95	2.23	2.54	3.35	4.57	5.58	7.20	9.29	11.50	14.95	17.00	18.70	26.10	39.00	50.20	78.40	107.60	229.60	
09430600	0108	19680108	20150108	48	55.90	210.11	0.66	1460.00		1.27	2.07	2.13	2.50	3.35	4.49	5.46	7.30	8.65	11.00	13.85	15.00	16.00	26.20	36.75	54.20	67.25	95.70	144.50	
09430600	0109	19680109	20150109	48	36.10	88.74	0.73	603.00		1.31	1.99	2.23	2.64	3.55	4.47	6.15	8.14	9.52	10.45	12.00	14.40	22.40	26.00	33.75	48.80	75.15	88.20	105.75	
09430600	0110	19680110	20150110	48	28.50	50.24	0.79	317.00		1.31	1.80	2.33	2.64	3.52	4.98	7.06	8.50	9.48	11.00	11.95	14.20	19.55	24.30	31.50	43.60	71.30	75.00	97.30	
09430600	0111	19680111	20150111	48	31.93	76.72	0.89	522.00		1.09	1.90	2.23	2.90	3.42	4.48	6.71	8.66	9.21	10.30	12.00	15.40	21.25	24.60	31.00	40.60	61.65	66.60	100.80	
09430600	0112	19680112	20150112	48	28.80	51.54	0.99	322.00		1.04	1.98	2.94	3.10	3.35	3.78	6.72	8.82	9.20	11.50	13.00	14.00	20.85	30.20	34.00	47.40	53.55	66.10	116.30	
09430600	0113	19680113	20150113	48	25.90	39.94	0.95	218.00		1.23	1.88	2.77	3.26	3.55	4.01	6.42	8.34	9.03	10.00	10.95	16.00	20.70	25.40	33.75	43.00	52.90	64.20	119.60	
09430600	0114	19680114	20150114	48	24.70	37.79	1.00	196.00		1.32	1.89	2.10	2.56	3.27	3.77	6.03	7.36	8.90	9.00	10.00	15.00	20.00	25.20	33.75	37.00	48.25	61.30	125.45	
09430600	0115	19680115	20150115	48	24.42	39.43	1.10	203.00		1.28	1.78	2.50	3.28	3.95	5.42	6.47	7.36	8.04	9.00	9.97	12.40	18.85	22.00	31.75	35.40	41.25	58.50	137.95	
09430600	0116	19680116	20150116	48	24.50	36.87	1.10	197.00		1.28	1.99	2.60	3.08	4.65	6.02	7.32	7.84	8.30	9.50	11.89	17.40	19.00	26.90	31.25	34.20	37.60	58.80	123.85	
09430600	0117	19680117	20150117	48	32.95	77.72	1.10	514.00		1.23	2.09	2.60	3.94	4.55	5.44	6.32	7.74	8.30	9.25	11.88	17.00	19.85	30.00	30.75	36.20	43.90	58.20	143.30	
09430600	0118	19680118	20150118	48	46.67	139.99	1.10	825.00		1.33	1.89	2.44	2.66	4.67	5.70	6.02	7.22	8.41	9.45	13.90	16.80	21.70	27.30	29.75	34.60	47.25	54.60	354.65	
09430600	0119	19680119	20150119	48	36.23	101.11	1.10	669.00		1.29	2.16	2.44	2.94	3.90	5.42	5.95	7.12	8.65	11.00	12.00	14.80	21.00	26.00	27.00	32.20	45.00	60.40	181.35	
09430600	0120	19680120	20150120	48	27.63	57.16	1.10	366.00		1.29	1.98	2.67	3.58	4.12	5.24	5.71	5.96	8.67	11.00	11.95	14.40	19.85	23.60	26.75	35.60	43.65	56.40	127.15	
09430600	0121	19680121	20150121	48	27.96	50.99	1.00	306.00		1.15	1.94	3.37	3.58	3.95	4.86	5.80	7.12	8.07	10.50	11.95	14.80	19.55	24.20	27.75	38.20	46.65	75.20	136.00	
