site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p85	p90	p95	p99
09025300	ALL	19961001	20160224	7086	1.28	2.92	0.00	26.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.07	0.41	0.53	0.67	0.77	0.89	1.10	1.40	2.00	2.90	6.40	17.00
09025300	0101	19970101	20160101	20	0.12	0.23	0.00	0.67		0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.08	0.38	0.49	0.61	0.67	
09025300	0102	19970102	20160102	20	0.12	0.23	0.00	0.67		0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.09	0.38	0.49	0.61	0.67	
09025300	0103	19970103	20160103	20	0.12	0.23	0.00	0.67		0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.09	0.38	0.49	0.61	0.67	
09025300	0104	19970104	20160104	20	0.12	0.23	0.00	0.67		0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.09	0.38	0.49	0.59	0.67	
09025300	0105	19970105	20160105	20	0.12	0.23	0.00	0.67		0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.09	0.37	0.49	0.59	0.67	
09025300	0106	19970106	20160106	20	0.12	0.23	0.00	0.67		0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.09	0.37	0.49	0.59	0.67	
09025300	0107	19970107	20160107	20	0.12	0.23	0.00	0.67		0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.10	0.37	0.49	0.59	0.67	
09025300	0108	19970108	20160108	20	0.12	0.23	0.00	0.67		0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.10	0.37	0.49	0.58	0.67	
09025300	0109	19970109	20160109	20	0.12	0.22	0.00	0.67		0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.10	0.37	0.48	0.58	0.67	
09025300	0110	19970110	20160110	20	0.12	0.22	0.00	0.67		0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.10	0.37	0.48	0.57	0.67	
09025300	0111	19970111	20160111	20	0.12	0.22	0.00	0.67		0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.11	0.37	0.48	0.56	0.67	
09025300	0112	19970112	20160112	20	0.12	0.22	0.00	0.67		0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.11	0.37	0.48	0.56	0.67	
09025300	0113	19970113	20160113	20	0.12	0.22	0.00	0.67		0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.11	0.37	0.48	0.56	0.67	
09025300	0114	19970114	20160114	20	0.12	0.22	0.00	0.67		0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.11	0.37	0.48	0.55	0.66	
09025300	0115	19970115	20160115	20	0.12	0.22	0.00	0.67		0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.11	0.36	0.48	0.55	0.66	
09025300	0116	19970116	20160116	20	0.12	0.22	0.00	0.67		0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.11	0.36	0.48	0.54	0.66	
09025300	0117	19970117	20160117	20	0.11	0.22	0.00	0.64		0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.11	0.36	0.48	0.54	0.64	
09025300	0118	19970118	20160118	20	0.11	0.21	0.00	0.62		0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.12	0.36	0.48	0.54	0.62	
09025300	0119	19970119	20160119	20	0.11	0.21	0.00	0.62		0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.12	0.36	0.48	0.54	0.62	
09025300	0120	19970120	20160120	20	0.11	0.21	0.00	0.62		0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.12	0.36	0.48	0.53	0.62	
09025300	0121	19970121	20160121	20	0.11	0.21	0.00	0.62		0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.12	0.36	0.48	0.52	0.61	
09025300	0122	19970122	20160122	20	0.11	0.21	0.00	0.62		0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.13	0.36	0.48	0.51	0.61	
09025300	0123	19970123	20160123	20	0.11	0.21	0.00	0.62		0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.13	0.36	0.48	0.51	0.61	
09025300	0124	19970124	20160124	20	0.11	0.21	0.00	0.62		0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.13	0.36	0.48	0.51	0.61	
09025300	0125	19970125	20160125	20	0.11	0.21	0.00	0.62		0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.14	0.35	0.48	0.51	0.61	
09025300	0126	19970126	20160126	20	0.11	0.21	0.00	0.62		0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.14	0.35	0.48	0.50	0.61	
09025300	0127	19970127	20160127	20	0.11	0.20	0.00	0.60		0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.14	0.35	0.48	0.50	0.59	
09025300	0128	19970128	20160128	20	0.11	0.20	0.00	0.56		0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.14	0.35	0.47	0.49	0.56	
09025300	0129	19970129	20160129	20	0.11	0.20	0.00	0.56		0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.14	0.35	0.47	0.49	0.56	
09025300	0130	19970130	20160130	20	0.11	0.20	0.00	0.56		0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.14	0.35	0.46	0.49	0.56	
09025300	0131	19970131	20160131	20	0.11	0.20	0.00	0.56		0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.14	0.35	0.46	0.49	0.56	
