site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p85	p90	p95	p99
09496500	ALL	19510622	20160101	20988	41.81	216.20	0.00	10900.00	0.62	1.10	2.00	2.90	3.90	4.70	5.30	5.90	6.50	7.30	8.10	9.50	11.00	14.00	17.00	22.00	28.00	36.00	59.00	150.00	601.33
09496500	0101	19520101	20160101	58	44.87	106.46	4.20	682.00		4.79	5.08	5.57	5.98	6.00	6.27	6.56	6.86	7.75	8.90	9.89	11.40	12.35	15.30	19.25	33.00	78.45	151.00	272.45	
09496500	0102	19520102	20150102	57	35.95	72.84	4.20	452.00		4.47	4.70	5.24	5.76	6.15	6.34	6.53	7.00	8.40	9.00	9.98	12.00	12.00	16.60	22.50	40.20	71.80	124.00	197.30	
09496500	0103	19520103	20150103	57	32.79	60.08	4.00	340.00		4.45	4.94	5.34	5.62	6.00	6.44	7.00	7.38	8.22	9.00	9.95	10.80	12.00	14.60	18.50	38.00	74.00	117.20	169.20	
09496500	0104	19520104	20150104	57	62.86	240.42	2.20	1790.00		4.26	5.00	5.44	5.72	6.00	6.40	6.76	7.92	9.03	9.50	9.99	11.00	12.00	15.00	21.00	37.60	82.20	120.00	281.50	
09496500	0105	19520105	20150105	57	50.34	132.44	3.00	793.00		4.32	4.98	5.20	5.76	6.05	6.34	6.53	7.14	8.04	9.00	10.00	11.80	14.40	18.80	27.50	53.80	86.20	100.40	261.10	
09496500	0106	19520106	20150106	57	59.27	145.22	3.00	931.00		4.16	4.94	5.17	5.76	5.90	6.44	6.86	7.12	7.77	9.00	9.95	12.00	17.10	27.60	47.50	69.00	94.40	152.80	302.20	
09496500	0107	19520107	20150107	57	77.81	248.98	1.30	1770.00		4.26	4.78	5.24	5.66	5.80	6.44	6.79	7.42	8.10	9.20	10.88	13.00	17.00	27.60	47.00	68.40	80.40	156.40	403.70	
09496500	0108	19520108	20150108	56	164.23	960.32	3.00	7210.00		4.55	5.27	5.55	5.88	6.08	6.61	7.38	7.64	8.53	9.50	12.00	16.40	18.10	22.70	38.75	70.00	91.20	145.00	204.75	
09496500	0109	19520109	20150109	56	57.39	166.80	4.00	1220.00		4.44	5.20	5.91	6.10	6.25	6.63	7.29	8.06	8.83	9.20	12.35	16.00	19.00	21.80	49.75	89.80	106.40	125.70	218.20	
09496500	0110	19520110	20150110	56	52.00	114.03	4.00	721.00		4.51	5.27	5.67	5.90	6.05	6.36	7.00	7.72	8.39	10.00	12.35	15.00	17.00	21.80	45.75	81.80	96.80	126.80	266.05	
09496500	0111	19520111	20150111	56	109.03	404.12	4.10	2760.00		4.94	5.31	5.67	5.90	6.20	6.35	7.18	7.66	8.06	10.85	13.00	15.20	17.00	21.80	44.50	69.40	82.00	164.40	485.70	
09496500	0112	19520112	20150112	56	81.40	270.00	4.10	1880.00		4.92	5.17	5.80	6.00	6.40	6.62	6.90	7.32	8.00	12.50	13.00	14.40	21.00	27.60	45.50	73.40	82.00	117.90	386.60	
09496500	0113	19520113	20150113	56	117.03	475.57	4.00	3450.00		4.91	5.34	5.91	6.04	6.40	6.73	7.30	7.50	8.53	12.50	13.35	15.00	22.25	34.30	41.25	54.60	71.90	139.90	632.25	
09496500	0114	19520114	20150114	56	91.73	324.20	4.30	2180.00		4.91	5.27	5.87	6.10	6.42	6.66	7.50	8.40	10.51	12.50	13.35	16.20	21.25	27.90	38.50	50.80	63.35	80.80	562.75	
09496500	0115	19520115	20150115	56	54.66	147.63	4.10	959.00		5.00	5.41	5.91	6.10	6.50	6.74	7.49	8.58	9.62	12.00	13.35	15.00	20.35	29.00	39.00	48.40	55.60	70.90	324.35	
09496500	0116	19520116	20150116	56	48.38	114.68	4.50	725.00		5.05	5.44	5.96	6.40	6.60	7.03	7.88	8.66	9.82	11.50	13.00	14.20	19.05	26.00	34.00	40.20	53.60	123.70	274.60	
09496500	0117	19520117	20150117	56	122.09	501.20	4.40	3010.00		4.90	5.37	5.86	6.40	6.65	7.04	7.97	9.10	11.00	12.50	13.00	14.00	19.15	25.90	31.50	33.60	44.60	124.60	559.45	
09496500	0118	19520118	20150118	56	297.19	1408.57	4.50	9740.00		4.90	5.40	6.05	6.40	6.60	7.32	7.79	8.88	11.00	11.00	12.35	14.00	20.10	25.70	32.50	39.60	46.45	107.70	2049.50	
09496500	0119	19520119	20150119	56	117.83	437.78	4.50	2480.00		4.77	5.78	6.11	6.38	6.67	7.41	7.99	8.54	10.65	11.50	13.00	14.20	20.10	26.00	32.25	38.60	49.60	97.30	996.50	
09496500	0120	19520120	20150120	56	62.93	188.97	4.50	1190.00		4.60	5.84	6.22	6.50	7.15	7.50	7.99	8.88	9.96	11.50	13.00	14.20	22.00	23.90	31.00	41.60	49.90	90.40	526.55	
09496500	0121	19520121	20150121	56	54.50	133.48	4.50	791.00		4.58	5.94	6.41	6.54	6.97	7.52	8.00	8.82	9.79	10.00	13.00	16.20	23.00	24.90	36.50	38.00	61.30	96.70	400.90	
09496500	0122	19520122	20150122	56	74.20	258.86	4.40	1840.00		4.60	5.68	6.32	6.84	7.00	7.51	7.99	8.48	9.06	9.90	12.35	16.20	21.00	23.90	33.50	41.60	67.35	120.70	348.60	
09496500	0123	19520123	20150123	56	43.44	88.17	4.50	523.00		4.50	5.61	6.30	6.62	6.92	7.21	7.49	8.24	9.20	9.75	12.00	14.40	19.05	24.80	30.75	48.00	65.45	145.00	264.05	
09496500	0124	19520124	20150124	56	39.83	75.43	4.40	386.00		4.57	5.67	6.11	6.54	6.90	7.70	7.89	8.26	8.96	9.75	12.35	14.20	17.30	25.80	31.75	44.60	60.70	128.20	260.95	
09496500	0125	19520125	20150125	56	38.39	69.92	4.30	349.00		4.47	5.67	6.11	6.64	7.08	7.51	7.70	8.00	8.73	9.75	11.70	15.00	23.15	29.80	33.50	46.00	55.70	98.50	241.25	
09496500	0126	19520126	20150126	56	65.34	180.46	4.30	1260.00		4.66	5.74	6.16	6.56	7.20	7.41	7.70	8.16	9.51	10.00	12.05	15.80	23.20	29.70	38.00	51.20	89.25	213.00	278.85	
09496500	0127	19520127	20150127	56	74.33	166.22	4.30	967.00		4.57	5.91	6.20	6.52	6.83	7.71	7.99	8.28	10.00	13.00	14.35	20.60	31.00	36.60	51.00	83.60	156.65	211.80	441.90	
09496500	0128	19520128	20150128	56	173.53	791.87	4.20	5920.00		4.49	5.81	6.11	6.58	7.03	7.70	7.89	8.92	9.83	14.00	22.00	25.60	36.10	40.00	55.50	126.60	177.80	252.10	523.55	
09496500	0129	19520129	20150129	56	73.68	158.10	4.30	934.00		4.58	5.77	5.91	6.46	7.00	7.61	7.89	8.34	9.53	14.00	22.00	25.20	36.20	50.00	60.50	113.00	143.65	181.80	410.70	
