site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p85	p90	p95	p99
09364010	ALL	20021217	20141006	4312	708.82	898.96	24.00	8490.00	61.13	132.65	177.00	204.00	220.00	235.00	252.00	268.00	288.00	308.00	340.00	379.00	438.00	512.00	610.10	754.75	949.40	1270.50	1817.00	2723.50	4300.00
09364010	0101	20030101	20140101	12	265.58	49.28	212.00	380.00			212.30	212.95	219.00	228.00	241.00	245.20	248.00	251.25	255.00	258.15	258.80	268.45	280.90	286.75	305.80	333.45	365.30		
09364010	0102	20030102	20140102	12	256.00	53.36	146.00	352.00			164.30	203.95	213.60	222.75	235.10	245.25	253.40	257.95	259.00	259.90	263.80	266.35	269.60	280.00	300.40	326.35	343.90		
09364010	0103	20030103	20140103	12	263.08	52.22	200.00	355.00			202.10	206.65	208.80	213.50	222.60	232.25	240.80	246.65	251.50	256.80	264.60	282.75	304.20	318.50	324.80	327.45	346.30		
09364010	0104	20030104	20140104	12	273.75	76.63	195.00	475.00			200.10	211.15	216.80	222.25	228.10	235.60	241.60	243.55	247.00	254.35	273.20	279.90	284.50	307.25	326.80	349.60	435.40		
09364010	0105	20030105	20140105	12	280.08	92.26	184.00	529.00			193.90	215.35	222.40	226.50	227.80	235.15	242.00	245.25	248.00	252.40	262.80	272.30	286.10	325.75	345.80	361.80	476.20		
09364010	0106	20030106	20140106	12	269.75	88.40	195.00	492.00			197.10	201.65	206.80	210.25	210.90	220.35	230.60	239.05	243.00	245.60	248.20	251.25	261.90	313.25	350.60	382.75	457.50		
09364010	0107	20030107	20140107	12	261.33	67.43	184.00	424.00			191.20	206.80	211.00	217.00	227.40	235.60	241.60	243.55	244.50	245.60	248.20	249.45	254.20	281.50	318.00	360.35	403.90		
09364010	0108	20030108	20140108	12	257.58	47.83	206.00	350.00			206.30	206.95	211.80	221.75	239.30	242.55	243.20	243.85	244.50	246.20	251.40	254.35	258.60	275.50	308.40	348.10	349.40		
09364010	0109	20030109	20140109	12	262.75	47.78	202.00	348.00			205.00	211.50	214.40	220.00	230.40	236.40	242.20	249.35	258.00	265.60	268.20	274.40	282.30	290.75	313.60	343.25	346.50		
09364010	0110	20030110	20140110	12	273.67	74.99	188.00	468.00			197.00	216.50	218.00	219.50	223.40	232.80	244.20	257.85	263.00	265.45	267.40	270.70	278.30	306.25	327.40	349.25	430.50		
09364010	0111	20030111	20140111	12	298.67	192.70	186.00	894.00			191.40	203.10	204.60	210.75	225.70	230.20	232.60	234.55	239.00	243.30	244.60	248.15	259.70	309.75	329.80	359.15	725.10		
09364010	0112	20030112	20140112	12	301.33	221.38	173.00	989.00			179.90	194.85	201.40	210.50	224.80	227.55	228.20	228.85	232.00	235.60	238.20	239.90	249.60	305.50	327.00	360.10	790.40		
09364010	0113	20030113	20140113	12	261.83	91.90	156.00	503.00			171.00	203.50	209.00	212.75	217.30	222.40	227.00	230.25	233.50	236.30	237.60	238.90	248.80	306.00	336.40	356.70	456.80		
09364010	0114	20030114	20140114	12	255.58	54.03	190.00	374.00			191.80	195.70	202.00	211.00	224.00	233.70	240.20	240.85	244.00	247.90	251.80	262.90	277.50	293.75	307.60	321.75	357.50		
09364010	0115	20030115	20140115	12	249.33	40.48	190.00	336.00			196.60	210.90	214.40	217.50	221.40	224.20	230.60	245.55	249.50	250.45	252.40	259.75	268.50	271.75	282.60	298.95	324.30		
09364010	0116	20030116	20140116	12	250.92	45.67	178.00	357.00			189.10	213.15	218.00	221.75	226.30	229.20	233.80	242.90	247.50	250.60	253.20	257.15	262.00	268.50	283.40	304.75	340.50		
09364010	0117	20030117	20140117	12	252.00	45.48	199.00	373.00			201.70	207.55	216.40	224.25	230.10	234.85	238.00	238.00	240.00	243.50	250.00	257.85	266.10	273.25	277.60	284.65	345.10		
09364010	0118	20030118	20140118	12	246.08	47.54	196.00	370.00			196.30	196.95	202.40	210.25	221.30	223.55	226.60	235.05	243.00	249.15	249.80	252.70	256.30	258.25	269.80	290.20	344.80		
09364010	0119	20030119	20140119	12	257.00	46.54	203.00	371.00			205.10	209.65	219.00	226.75	231.30	233.65	235.40	236.70	241.50	249.30	263.60	270.70	274.60	278.50	289.20	306.40	350.60		
09364010	0120	20030120	20140120	12	260.67	49.25	192.00	375.00			197.40	209.10	218.40	227.50	236.60	238.00	240.00	246.50	249.00	253.45	268.40	277.95	284.40	287.00	296.00	311.35	354.90		
09364010	0121	20030121	20140121	12	261.50	56.40	199.00	407.00			202.60	210.40	215.80	222.75	232.50	235.65	240.60	252.30	255.50	256.60	259.20	261.80	264.70	269.25	292.60	329.10	382.40		
09364010	0122	20030122	20140122	12	265.25	73.69	210.00	481.00			210.60	211.90	214.40	218.00	223.20	230.05	236.80	242.65	246.50	251.10	260.20	263.90	267.00	280.00	290.60	308.10	426.40		
09364010	0123	20030123	20140123	12	261.42	81.05	206.00	499.00			206.90	208.85	212.00	214.00	214.00	220.05	225.40	226.70	229.00	235.80	256.60	263.00	265.40	281.00	291.80	309.00	439.00		
09364010	0124	20030124	20140124	12	272.50	82.79	215.00	510.00			215.60	216.90	219.40	221.50	222.80	230.15	237.20	241.10	243.00	245.20	250.40	264.15	281.50	297.75	313.20	336.15	455.10		
09364010	0125	20030125	20140125	12	274.25	84.68	214.00	517.00			214.90	216.85	222.40	227.25	230.50	233.75	236.20	236.85	237.50	240.10	249.20	269.10	291.30	299.75	313.80	339.35	460.90		
09364010	0126	20030126	20140126	12	281.42	94.65	210.00	553.00			211.20	213.80	214.00	217.00	224.80	228.20	230.20	230.85	256.50	283.35	289.20	297.75	306.30	308.25	309.80	323.10	480.40		
09364010	0127	20030127	20140127	12	310.00	172.78	190.00	827.00			199.30	219.45	222.80	225.50	229.40	230.00	230.40	231.70	250.00	270.70	282.40	291.85	299.40	302.00	345.80	430.85	701.90		
09364010	0128	20030128	20140128	12	336.58	210.54	189.00	965.00			198.30	218.45	226.00	230.25	230.90	238.15	248.40	262.70	274.50	283.30	284.60	286.80	301.50	382.75	417.60	450.10	802.40		
09364010	0129	20030129	20140129	12	289.67	115.58	200.00	636.00			204.20	213.30	216.40	220.25	226.10	236.90	248.80	261.15	264.00	267.75	284.00	294.85	302.60	306.50	308.40	325.35	537.90		
