site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p85	p90	p95	p99
09508500	ALL	19851001	20160101	10787	524.88	2140.69	52.00	110000.00	65.00	88.40	108.80	124.00	139.00	151.00	165.00	180.00	194.00	211.00	225.00	240.00	253.00	266.00	283.00	309.00	352.00	440.00	735.20	1770.00	5513.60
09508500	0101	19860101	20160101	31	525.00	934.52	232.00	5030.00		236.80	251.40	254.60	256.00	257.00	258.60	266.60	269.00	271.40	282.00	298.20	302.00	309.20	313.00	318.00	348.80	415.40	489.80	3572.00	
09508500	0102	19860102	20150102	30	425.27	522.17	230.00	2790.00		236.05	248.70	255.65	256.20	257.00	261.00	261.85	269.00	270.90	282.00	293.15	299.00	304.90	310.00	320.50	343.00	401.25	438.40	2218.00	
09508500	0103	19860103	20150103	30	427.97	538.81	233.00	2870.00		236.30	245.00	254.00	254.40	256.75	260.50	268.25	271.20	273.95	287.00	298.25	304.20	307.20	316.80	322.50	334.80	377.20	400.70	2281.50	
09508500	0104	19860104	20150104	30	975.10	3469.45	235.00	19300.00		236.10	243.60	251.60	256.20	258.50	261.10	266.85	275.60	290.35	306.50	313.10	315.60	321.05	330.50	342.00	358.40	376.40	388.90	9565.00	
09508500	0105	19860105	20150105	30	961.63	2355.74	230.00	11900.00		233.85	242.30	249.55	256.60	259.75	261.00	261.85	275.20	294.25	309.50	312.10	314.60	339.25	356.20	391.75	419.00	910.15	1173.00	8902.50	
09508500	0106	19860106	20150106	30	757.40	1240.74	227.00	6100.00		233.05	240.00	249.65	256.20	257.75	258.60	267.65	280.80	296.40	303.50	306.20	329.80	388.25	436.20	518.25	767.00	1123.60	2121.00	4747.00	
09508500	0107	19860107	20150107	30	1539.37	3520.52	229.00	15000.00		232.30	240.00	250.95	256.00	256.00	257.20	265.10	285.00	288.95	299.00	304.10	322.80	379.75	522.80	618.25	1298.60	2208.00	3799.00	13955.00	
09508500	0108	19860108	20150108	29	4569.21	20350.58	229.00	110000.00		233.00	240.00	252.00	254.00	255.50	260.00	270.00	283.00	293.50	301.00	304.00	329.00	395.50	459.00	486.00	927.00	1487.50	2060.00	59720.00	
09508500	0109	19860109	20150109	30	1860.10	7415.40	228.00	41000.00		231.30	250.20	253.95	256.00	257.50	261.90	264.85	278.60	290.50	298.00	302.45	318.80	383.90	394.60	417.50	639.60	980.15	1728.00	20116.50	
