site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p85	p90	p95	p99
09415460	ALL	20030115	20151026	4668	5.36	12.50	0.01	134.00	0.01	0.15	0.25	0.34	0.49	0.73	0.90	1.00	1.10	1.30	1.60	1.90	2.24	2.90	3.70	4.50	5.40	7.00	12.00	23.00	74.31
09415460	0101	20040101	20150101	12	1.92	1.89	0.18	5.90			0.19	0.20	0.33	0.54	0.86	0.96	1.02	1.08	1.10	1.11	1.18	1.79	2.64	3.55	4.18	4.67	5.51		
09415460	0102	20040102	20150102	12	1.92	1.91	0.15	5.90			0.17	0.20	0.31	0.50	0.81	0.94	1.02	1.08	1.10	1.11	1.18	1.79	2.64	3.55	4.22	4.76	5.54		
09415460	0103	20040103	20150103	12	1.92	1.96	0.16	6.30			0.18	0.22	0.28	0.45	0.79	0.92	1.00	1.08	1.10	1.11	1.18	1.79	2.64	3.55	4.10	4.50	5.73		
09415460	0104	20040104	20150104	12	1.95	1.96	0.16	6.10			0.18	0.23	0.28	0.45	0.81	0.90	0.96	1.07	1.10	1.13	1.26	1.89	2.75	3.73	4.30	4.67	5.65		
09415460	0105	20040105	20150105	12	1.92	1.96	0.16	6.10			0.18	0.23	0.28	0.43	0.76	0.84	0.92	1.07	1.10	1.13	1.26	1.75	2.48	3.65	4.30	4.67	5.65		
09415460	0106	20040106	20150106	12	1.90	1.96	0.17	6.10			0.19	0.23	0.30	0.45	0.69	0.81	0.92	1.07	1.10	1.13	1.26	1.71	2.39	3.62	4.30	4.67	5.65		
09415460	0107	20040107	20150107	12	1.93	1.98	0.17	6.20			0.19	0.23	0.32	0.44	0.60	0.78	0.94	1.07	1.10	1.13	1.26	1.79	2.57	3.67	4.30	4.68	5.72		
09415460	0108	20040108	20150108	12	1.96	2.00	0.16	6.20			0.18	0.24	0.32	0.43	0.59	0.79	0.96	1.07	1.10	1.13	1.26	1.93	2.85	3.83	4.36	4.68	5.72		
09415460	0109	20040109	20150109	12	1.91	1.96	0.18	6.10			0.20	0.24	0.29	0.37	0.50	0.76	0.98	1.08	1.15	1.20	1.20	1.79	2.66	3.70	4.26	4.58	5.62		
09415460	0110	20040110	20150110	12	1.93	1.94	0.20	6.10			0.21	0.25	0.29	0.36	0.47	0.75	0.99	1.08	1.10	1.18	1.50	2.00	2.66	3.70	4.22	4.49	5.59		
09415460	0111	20040111	20150111	12	1.88	1.95	0.20	6.00			0.22	0.26	0.31	0.37	0.41	0.67	0.90	0.98	1.00	1.06	1.32	1.85	2.57	3.67	4.26	4.58	5.55		
09415460	0112	20040112	20150112	12	1.85	1.92	0.16	5.90			0.19	0.26	0.31	0.36	0.43	0.67	0.87	0.93	0.97	1.06	1.32	1.85	2.57	3.67	4.22	4.47	5.45		
09415460	0113	20040113	20150113	12	1.89	2.01	0.15	5.90			0.19	0.26	0.30	0.35	0.43	0.64	0.83	0.89	0.93	1.02	1.31	1.81	2.51	3.88	4.56	4.86	5.57		
