site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p85	p90	p95	p99
09382000	ALL	19231001	20160119	33532	28.10	110.55	1.00	6750.00	2.00	3.00	3.80	4.10	4.80	5.50	6.90	8.20	10.00	12.00	14.00	15.00	17.00	19.00	21.00	23.00	26.00	31.00	42.00	74.00	303.67
09382000	0101	19240101	20160101	92	18.54	11.81	4.00	73.00		6.39	7.33	8.99	9.48	10.25	11.00	12.00	13.00	15.00	15.50	17.15	19.00	20.00	22.10	24.00	26.00	28.05	30.00	39.35	
09382000	0102	19240102	20160102	92	17.62	15.60	3.20	146.00		6.00	6.86	8.77	9.00	11.00	11.00	11.55	13.00	14.00	14.00	16.00	17.00	18.00	21.10	22.00	25.00	25.05	27.40	31.70	
09382000	0103	19240103	20160103	92	17.85	23.80	2.60	231.00		5.13	6.50	8.66	9.00	10.00	11.00	12.00	13.00	14.00	14.00	15.00	16.00	17.00	18.10	21.00	22.00	24.00	24.70	27.70	
09382000	0104	19240104	20160104	92	17.51	28.58	3.60	280.00		4.89	6.30	7.97	8.56	9.20	9.96	10.55	11.20	12.00	13.50	15.00	16.00	17.00	18.00	19.00	21.00	22.00	24.00	30.35	
09382000	0105	19240105	20160105	92	16.00	9.33	4.00	73.00		5.83	7.29	8.00	8.70	10.00	10.00	12.00	12.00	13.00	14.50	15.00	16.00	18.00	20.00	21.00	22.00	24.00	25.00	29.10	
09382000	0106	19240106	20160106	92	21.24	37.97	3.80	374.00		5.58	7.03	8.60	10.00	11.00	12.90	14.00	15.00	16.00	17.00	19.00	19.80	20.45	22.00	24.00	24.00	25.00	26.70	34.35	
09382000	0107	19240107	20160107	92	18.17	10.79	3.80	95.00		6.00	8.79	9.99	10.60	12.00	12.90	14.00	15.00	16.00	17.00	18.15	19.00	20.00	21.00	22.00	24.00	25.05	28.70	30.00	
09382000	0108	19240108	20160108	92	19.19	16.48	3.80	150.00		6.00	6.86	8.29	9.26	10.25	12.90	14.00	14.00	15.00	16.50	18.00	19.00	20.00	21.10	23.00	25.40	27.05	32.70	38.05	
09382000	0109	19240109	20160109	92	20.13	21.66	4.00	200.00		5.00	7.00	8.00	9.92	10.25	12.00	14.00	15.00	16.00	17.00	18.00	19.00	19.45	20.00	22.00	24.40	29.00	32.40	39.05	
09382000	0110	19240110	20160110	92	22.47	39.60	3.50	385.00		4.26	8.00	9.19	10.60	11.25	12.00	14.00	15.00	16.00	17.50	19.00	20.00	20.00	21.00	22.00	24.00	27.10	35.10	43.35	
09382000	0111	19240111	20160111	92	33.62	133.05	3.50	1290.00		5.00	6.86	9.97	11.00	13.00	14.00	15.00	16.20	18.00	18.50	19.00	20.80	21.00	22.00	22.75	25.00	27.10	32.10	46.75	
09382000	0112	19240112	20160112	92	33.76	111.71	3.50	1070.00		6.00	7.24	9.95	12.00	13.00	14.90	16.00	17.00	18.00	18.50	20.00	22.00	23.00	24.00	25.00	26.80	29.05	31.70	44.05	
09382000	0113	19240113	20160113	92	25.22	34.83	3.50	323.00		6.65	8.39	10.00	11.00	13.00	14.90	16.00	17.20	18.00	19.00	20.00	22.00	23.45	25.10	27.00	29.00	30.05	36.00	53.35	
09382000	0114	19240114	20160114	92	20.80	13.81	3.00	109.00		5.79	7.96	10.00	11.00	13.00	14.00	15.00	17.00	18.00	19.00	20.00	21.00	22.00	23.10	25.00	25.40	30.00	33.40	45.70	
09382000	0115	19240115	20160115	92	21.53	16.50	6.00	129.00		7.00	8.29	10.00	11.00	13.00	15.00	16.00	18.00	18.00	19.00	20.00	21.00	22.00	22.00	23.75	25.40	30.00	33.40	44.00	
