site_no	monthday	begin_dt	end_dt	count_nu	mean	std	min	max	p01	p05	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p85	p90	p95	p99
09112200	ALL	19631001	20160321	12227	311.44	468.35	32.00	3610.00	42.00	49.00	54.00	58.00	62.00	66.00	70.00	76.00	83.00	92.00	102.00	118.00	140.00	169.00	215.00	290.00	415.00	634.00	945.00	1450.00	2190.00
09112200	0101	19640101	20160101	34	65.12	13.11	40.00	95.00		41.50	48.00	51.25	54.00	58.00	58.00	59.00	60.00	61.50	63.50	65.50	69.00	69.75	72.00	73.25	77.00	80.50	83.50	91.25	
09112200	0102	19640102	20160102	34	64.00	12.52	38.00	88.00		38.75	45.50	50.25	55.00	55.00	56.50	59.25	60.00	62.00	64.50	67.25	68.00	70.50	72.50	75.00	75.00	77.50	79.50	84.25	
09112200	0103	19640103	20160103	34	63.50	12.44	35.00	87.00		38.75	44.50	49.50	56.00	56.75	57.50	59.25	60.00	61.50	63.50	65.50	68.00	68.00	70.00	72.25	75.00	75.75	81.00	85.50	
09112200	0104	19640104	20160104	34	64.24	12.46	37.00	95.00		43.00	46.50	52.50	55.00	55.75	58.00	58.50	60.00	61.50	63.50	65.25	68.00	68.75	70.50	74.00	75.00	75.00	81.00	89.00	
09112200	0105	19640105	20160105	34	64.59	13.10	38.00	93.00		43.25	46.50	49.25	54.00	55.75	58.00	59.25	60.00	62.00	63.00	66.00	67.00	68.75	70.50	72.00	77.00	80.00	85.00	89.25	
09112200	0106	19640106	20160106	34	63.32	12.14	40.00	96.00		43.00	46.50	52.25	54.00	54.75	56.00	59.25	60.00	62.75	64.00	64.25	66.00	66.75	67.00	70.00	70.00	72.75	80.50	91.50	
09112200	0107	19640107	20160107	34	63.53	12.97	41.00	100.00		41.75	48.50	50.50	52.00	53.75	55.00	57.75	61.00	63.00	64.50	66.00	66.00	67.00	67.50	68.50	71.00	74.25	78.00	97.75	
09112200	0108	19640108	20160108	34	63.06	12.69	44.00	95.00		44.00	47.50	50.00	50.00	52.75	53.50	55.75	58.00	62.00	63.00	65.00	65.00	66.50	67.50	71.25	74.00	77.50	79.50	92.00	
09112200	0109	19640109	20160109	34	62.91	12.07	42.00	95.00		45.75	47.50	49.25	53.00	54.00	55.00	55.00	59.00	61.50	63.00	64.00	65.00	65.00	66.50	72.00	73.00	76.75	79.50	88.25	
09112200	0110	19640110	20160110	34	63.71	12.09	42.00	90.00		43.50	48.50	51.75	54.00	55.00	55.00	58.00	60.00	60.75	62.50	63.25	65.00	65.75	70.00	72.50	74.00	80.50	83.50	85.50	
09112200	0111	19640111	20160111	34	64.00	12.98	41.00	90.00		44.75	47.00	49.00	51.00	54.75	56.00	58.25	60.00	62.25	63.50	64.00	65.00	66.75	70.00	75.00	76.00	81.25	83.50	90.00	
09112200	0112	19640112	20160112	34	62.85	12.74	41.00	85.00		43.25	45.00	46.50	50.00	53.50	54.50	58.25	59.00	61.50	63.00	64.25	65.00	65.75	69.00	72.75	75.00	79.75	83.50	85.00	
09112200	0113	19640113	20160113	34	61.76	12.12	40.00	85.00		42.25	44.50	47.50	50.00	53.00	54.50	55.75	59.00	59.75	61.00	62.50	64.00	65.50	69.00	70.25	75.00	75.00	80.00	85.00	
09112200	0114	19640114	20160114	34	61.35	12.62	38.00	90.00		41.00	43.50	47.00	49.00	54.00	55.00	55.25	56.00	58.00	60.00	61.75	64.00	66.50	68.50	70.75	73.00	75.25	79.00	85.50	
09112200	0115	19640115	20160115	34	60.38	11.26	39.00	90.00		42.75	46.00	46.50	48.00	53.50	55.00	56.25	57.00	57.75	59.50	60.25	64.00	66.50	67.50	68.00	68.00	69.75	75.00	83.25	
09112200	0116	19640116	20160116	34	60.32	11.13	41.00	85.00		43.25	45.50	50.00	50.00	51.75	54.50	56.00	57.00	57.00	58.00	60.00	64.00	65.00	65.50	66.25	67.00	68.75	80.00	85.00	
09112200	0117	19640117	20160117	34	60.88	10.98	41.00	86.00		42.50	46.50	49.25	50.00	54.75	55.00	56.00	57.00	57.75	59.50	61.25	63.00	63.00	66.50	68.00	72.00	74.75	75.50	83.75	
09112200	0118	19640118	20160118	34	60.56	10.93	38.00	86.00		41.00	45.00	50.00	50.00	54.25	55.50	56.25	57.00	58.75	60.00	62.00	63.00	64.50	66.50	67.50	70.00	71.50	75.50	82.25	
09112200	0119	19640119	20160119	34	60.65	11.53	39.00	88.00		41.25	42.00	49.00	50.00	53.00	55.50	57.25	58.00	60.00	60.00	62.00	64.00	64.75	66.00	67.50	70.00	72.50	75.50	84.25	
09112200	0120	19640120	20160120	34	61.06	10.62	42.00	85.00		42.75	46.00	49.25	50.00	53.75	55.50	57.00	59.00	60.00	60.50	64.00	64.00	65.00	67.00	67.75	70.00	70.75	73.50	84.25	
09112200	0121	19640121	20160121	34	60.18	9.26	42.00	85.00		43.50	47.00	50.25	51.00	53.50	55.50	56.25	58.00	59.00	60.00	62.00	65.00	65.00	66.00	66.00	68.00	68.00	70.00	76.75	
09112200	0122	19640122	20160122	34	58.47	9.06	42.00	79.00		42.75	45.00	48.00	50.00	50.00	53.50	56.00	56.00	57.00	58.50	60.25	62.00	63.75	65.00	65.00	66.00	67.75	69.50	73.75	
09112200	0123	19640123	20160123	34	58.38	9.39	38.00	78.00		41.00	43.00	48.00	50.00	54.25	55.00	56.00	56.00	57.75	59.00	60.00	61.00	62.00	63.00	65.00	65.00	66.75	70.50	77.25	
09112200	0124	19640124	20160124	34	58.09	9.32	36.00	79.00		39.00	42.50	45.00	49.00	55.00	55.50	57.00	58.00	58.00	59.50	60.25	62.00	62.75	63.50	64.25	65.00	66.00	67.50	72.25	
09112200	0125	19640125	20160125	34	59.62	9.32	39.00	79.00		42.00	46.50	48.00	49.00	54.00	56.50	57.25	58.00	59.00	60.00	61.00	62.00	63.50	64.50	65.50	67.00	69.75	71.50	76.75	
